t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
186.050,16.840,-0.760,0.0000,0.0000,0.0000,0.0000,-3.200,7.500,-0.0000,0.0000,1.370
186.110,17.760,-1.200,0.0000,0.0000,0.0000,0.0000,10.400,0.700,0.0000,0.0000,1.370
186.160,18.150,-2.360,0.0000,0.0000,0.0000,0.0000,0.000,-9.800,0.0000,-0.0000,1.370
186.210,17.920,-3.610,0.0000,0.0000,0.0000,0.0000,-3.300,-7.800,-0.0000,-0.0000,1.370
186.260,17.410,-4.300,0.0000,0.0000,0.0000,0.0000,-7.700,-2.400,-0.0000,-0.0000,1.370
186.310,17.100,-4.420,0.0000,0.0000,0.0000,0.0000,-5.100,-0.100,-0.0000,-0.0000,1.370
186.360,16.930,-4.370,0.0000,0.0000,0.0000,0.0000,-6.200,1.600,-0.0000,0.0000,1.370
186.410,16.570,-4.230,0.0000,0.0000,0.0000,0.0000,-5.100,-0.600,-0.0000,-0.0000,1.370
186.460,16.300,-4.240,0.0000,0.0000,0.0000,0.0000,-0.100,-4.000,-0.0000,-0.0000,1.370
186.510,16.170,-4.300,0.0000,0.0000,0.0000,0.0000,1.000,-1.600,0.0000,-0.0000,1.370
186.560,16.100,-4.240,0.0000,0.0000,0.0000,0.0000,1.800,1.200,0.0000,0.0000,1.370
186.610,16.150,-4.060,0.0000,0.0000,0.0000,0.0000,3.100,3.000,0.0000,0.0000,1.370
186.660,16.360,-3.780,0.0000,0.0000,0.0000,0.0000,4.700,2.700,0.0000,0.0000,1.370
186.710,16.660,-3.610,0.0000,0.0000,0.0000,0.0000,5.600,2.300,0.0000,0.0000,1.370
186.760,17.050,-3.490,0.0000,0.0000,0.0000,0.0000,7.200,3.500,0.0000,0.0000,1.370
186.810,17.520,-3.480,0.0000,0.0000,0.0000,0.0000,5.700,5.000,0.0000,0.0000,1.370
186.860,18.040,-3.510,0.0000,0.0000,0.0000,0.0000,6.200,3.600,0.0000,0.0000,1.370
186.910,18.380,-3.580,0.0000,0.0000,0.0000,0.0000,2.900,3.200,0.0000,0.0000,1.370
186.960,18.600,-3.560,0.0000,0.0000,0.0000,0.0000,-0.900,1.400,-0.0000,0.0000,1.370
187.010,18.530,-3.530,0.0000,0.0000,0.0000,0.0000,-2.600,1.500,-0.0000,0.0000,1.370
187.060,18.410,-3.470,0.0000,0.0000,0.0000,0.0000,-3.500,2.700,-0.0000,0.0000,1.370
187.110,18.310,-3.290,0.0000,0.0000,0.0000,0.0000,-4.200,4.300,-0.0000,0.0000,1.370
187.160,18.210,-2.970,0.0000,0.0000,0.0000,0.0000,-2.100,4.800,-0.0000,0.0000,1.370
187.210,18.080,-2.700,0.0000,0.0000,0.0000,0.0000,-1.300,2.400,-0.0000,0.0000,1.370
187.260,17.980,-2.470,0.0000,0.0000,0.0000,0.0000,-0.100,2.700,-0.0000,0.0000,1.370
187.310,17.810,-2.000,0.0000,0.0000,0.0000,0.0000,-0.700,5.700,-0.0000,0.0000,1.370
187.360,17.510,-1.610,0.0000,0.0000,0.0000,0.0000,-5.700,3.200,-0.0000,0.0000,1.370
187.410,17.010,-1.560,0.0000,0.0000,0.0000,0.0000,-7.500,-24.200,-0.0000,-0.0000,1.370
187.460,16.600,-2.550,0.0000,0.0000,0.0000,0.0000,-5.600,-28.600,-0.0000,-0.0000,1.370
187.510,16.570,-3.480,0.0000,0.0000,0.0000,0.0000,-0.900,-20.300,-0.0000,-0.0000,1.370
187.560,17.140,-4.570,0.0000,0.0000,0.0000,0.0000,1.200,-18.400,0.0000,-0.0000,1.370
187.610,17.680,-6.420,0.0000,0.0000,0.0000,0.0000,0.600,-37.500,0.0000,-0.0000,1.370
187.660,17.970,-9.040,0.0000,0.0000,0.0000,0.0000,-0.800,-53.800,-0.0000,-0.0000,1.370
187.710,17.870,-11.670,0.0000,0.0000,0.0000,0.0000,-1.500,-59.600,-0.0000,-0.0000,1.370
187.760,17.540,-14.260,0.0000,0.0000,0.0000,0.0000,-3.600,-61.300,-0.0000,-0.0000,1.370
187.810,17.160,-16.510,0.0000,0.0000,0.0000,0.0000,-1.600,-26.900,-0.0000,-0.0000,1.370
187.860,17.030,-16.960,0.0000,0.0000,0.0000,0.0000,3.400,31.300,0.0000,0.0000,1.370
187.910,16.910,-14.760,0.0000,0.0000,0.0000,0.0000,2.900,52.100,0.0000,0.0000,1.370
187.960,16.820,-12.710,0.0000,0.0000,0.0000,0.0000,8.200,10.100,0.0000,0.0000,1.370
188.010,17.030,-11.110,0.0000,0.0000,0.0000,0.0000,8.200,1.100,0.0000,0.0000,1.370
188.060,16.580,-10.500,0.0000,0.0000,0.0000,0.0000,-19.500,10.100,-0.0000,0.0000,1.370
188.110,14.960,-11.020,0.0000,0.0000,0.0000,0.0000,-29.300,-8.700,-0.0000,-0.0000,1.370
188.160,12.880,-9.550,0.0000,0.0000,0.0000,0.0000,-26.400,32.500,-0.0000,0.0000,1.370
188.210,11.150,-8.330,0.0000,0.0000,0.0000,0.0000,-24.800,10.000,-0.0000,0.0000,1.370
188.260,8.520,-7.350,0.0000,0.0000,0.0000,0.0000,-35.300,19.000,-0.0000,0.0000,1.370
188.310,6.570,-6.120,0.0000,0.0000,0.0000,0.0000,-49.400,20.100,-0.0000,0.0000,1.370
188.360,3.540,-5.140,0.0000,0.0000,0.0000,0.0000,-38.600,9.400,-0.0000,0.0000,1.370
188.410,2.270,-4.760,0.0000,0.0000,0.0000,0.0000,-18.200,11.000,-0.0000,0.0000,1.370
188.460,1.880,-4.310,0.0000,0.0000,0.0000,0.0000,1.300,11.400,0.0000,0.0000,1.370
188.510,2.360,-4.020,0.0000,0.0000,0.0000,0.0000,17.000,-0.300,0.0000,-0.0000,1.370
