t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
22.650,-0.180,-0.290,0.0000,0.0000,0.0000,0.0000,-0.300,-0.300,-0.0000,-0.0000,0.000
22.700,-0.190,-0.290,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,0.000
22.750,-0.190,-0.280,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.000
22.800,-0.190,-0.280,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.000
22.850,-0.190,-0.270,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.000
22.900,-0.190,-0.270,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.000
22.950,-0.180,-0.270,0.0000,0.0000,0.0000,0.0000,0.272,0.000,0.0000,0.0000,0.000
23.000,-0.180,-0.270,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,0.000
23.050,-0.140,-0.280,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.000
23.100,-0.120,-0.280,0.0000,0.0000,0.0000,0.0000,0.000,-0.300,0.0000,-0.0000,0.000
23.150,-0.100,-0.290,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.000
23.200,-0.100,-0.280,0.0000,0.0000,0.0000,0.0000,0.200,-0.200,0.0000,-0.0000,0.000
23.250,-0.100,-0.280,0.0000,0.0000,0.0000,0.0000,-0.400,0.000,-0.0000,0.0000,0.000
23.300,-0.110,-0.290,0.0000,0.0000,0.0000,0.0000,0.000,-0.300,0.0000,-0.0000,0.000
23.350,-0.120,-0.320,0.0000,0.0000,0.0000,0.0000,-0.400,-0.300,-0.0000,-0.0000,0.000
23.400,-0.130,-0.330,0.0000,0.0000,0.0000,0.0000,-0.100,-0.500,-0.0000,-0.0000,0.000
23.450,-0.130,-0.340,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.000
23.500,-0.130,-0.330,0.0000,0.0000,0.0000,0.0000,0.200,-0.100,0.0000,-0.0000,0.000
23.550,-0.140,-0.340,0.0000,0.0000,0.0000,0.0000,-0.400,-0.400,-0.0000,-0.0000,0.000
23.600,-0.130,-0.350,0.0000,0.0000,0.0000,0.0000,-0.100,-0.100,-0.0000,-0.0000,0.000
23.650,-0.130,-0.350,0.0000,0.0000,0.0000,0.0000,0.000,-0.400,0.0000,-0.0000,0.000
23.700,-0.130,-0.350,0.0000,0.0000,0.0000,0.0000,0.300,0.000,0.0000,0.0000,0.000
23.750,-0.130,-0.350,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.000
23.800,-0.140,-0.350,0.0000,0.0000,0.0000,0.0000,-0.100,-0.100,-0.0000,-0.0000,0.000
23.850,-0.150,-0.360,0.0000,0.0000,0.0000,0.0000,-0.100,-0.300,-0.0000,-0.0000,0.000
23.900,-0.140,-0.360,0.0000,0.0000,0.0000,0.0000,0.200,0.200,0.0000,0.0000,0.000
23.950,-0.140,-0.350,0.0000,0.0000,0.0000,0.0000,0.100,-0.100,0.0000,-0.0000,0.000
24.000,-0.150,-0.360,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.000
24.050,-0.140,-0.350,0.0000,0.0000,0.0000,0.0000,0.100,0.100,0.0000,0.0000,0.000
24.100,-0.140,-0.340,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.000
24.150,-0.120,-0.330,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.000
24.200,-0.120,-0.330,0.0000,0.0000,0.0000,0.0000,-0.100,-0.100,-0.0000,-0.0000,0.000
24.250,-0.110,-0.330,0.0000,0.0000,0.0000,0.0000,0.100,0.100,0.0000,0.0000,0.000
24.300,-0.110,-0.320,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.000
24.350,-0.100,-0.320,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.000
24.400,-0.100,-0.300,0.0000,0.0000,0.0000,0.0000,-0.400,0.000,-0.0000,0.0000,0.000
24.450,-0.090,-0.300,0.0000,0.0000,0.0000,0.0000,0.400,0.000,0.0000,0.0000,0.000
24.500,-0.080,-0.290,0.0000,0.0000,0.0000,0.0000,-0.600,-0.200,-0.0000,-0.0000,0.000
24.550,-0.070,-0.290,0.0000,0.0000,0.0000,0.0000,0.900,0.400,0.0000,0.0000,0.000
24.600,-0.050,-0.270,0.0000,0.0000,0.0000,0.0000,0.100,-0.100,0.0000,-0.0000,0.000
24.650,-0.070,-0.280,0.0000,0.0000,0.0000,0.0000,0.100,0.100,0.0000,0.0000,0.000
24.700,-0.060,-0.270,0.0000,0.0000,0.0000,0.0000,-0.400,-0.300,-0.0000,-0.0000,0.000
24.750,-0.070,-0.290,0.0000,0.0000,0.0000,0.0000,0.100,-0.200,0.0000,-0.0000,0.000
24.800,-0.050,-0.270,0.0000,0.0000,0.0000,0.0000,-0.500,0.000,-0.0000,0.0000,0.000
24.850,-0.070,-0.270,0.0000,0.0000,0.0000,0.0000,0.100,0.100,0.0000,0.0000,0.000
24.900,-0.050,-0.270,0.0000,0.0000,0.0000,0.0000,-0.400,-0.400,-0.0000,-0.0000,0.000
24.950,-0.050,-0.280,0.0000,0.0000,0.0000,0.0000,-0.400,0.000,-0.0000,0.0000,0.000
25.000,-0.060,-0.270,0.0000,0.0000,0.0000,0.0000,-0.100,-0.100,-0.0000,-0.0000,0.000
25.050,-0.090,-0.280,0.0000,0.0000,0.0000,0.0000,-0.300,-0.100,-0.0000,-0.0000,0.000
25.100,-0.070,-0.280,0.0000,0.0000,0.0000,0.0000,0.300,0.200,0.0000,0.0000,0.000
25.150,-0.070,-0.280,0.0000,0.0000,0.0000,0.0000,-0.300,-0.200,-0.0000,-0.0000,0.000
25.200,-0.070,-0.290,0.0000,0.0000,0.0000,0.0000,0.100,-0.100,0.0000,-0.0000,0.000
