t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
148.150,-98.890,-128.710,0.0000,0.0000,0.0000,0.0000,0.000,0.207,0.0000,0.0000,0.650
148.200,-98.890,-128.710,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.650
148.250,-98.880,-128.570,0.0000,0.0000,0.0000,0.0000,0.000,3.400,0.0000,0.0000,0.650
148.300,-98.930,-128.080,0.0000,0.0000,0.0000,0.0000,-2.800,12.100,-0.0000,0.0000,0.650
148.350,-100.320,-129.030,0.0000,0.0000,0.0000,0.0000,-20.500,-35.600,-0.0000,-0.0000,0.650
148.400,-101.280,-130.760,0.0000,0.0000,0.0000,0.0000,-22.000,-29.200,-0.0000,-0.0000,0.650
148.450,-103.410,-132.150,0.0000,0.0000,0.0000,0.0000,-16.600,-23.700,-0.0000,-0.0000,0.650
148.500,-104.270,-132.880,0.0000,0.0000,0.0000,0.0000,-2.400,-4.100,-0.0000,-0.0000,0.650
148.550,-103.850,-132.480,0.0000,0.0000,0.0000,0.0000,18.100,14.500,0.0000,0.0000,0.650
148.600,-102.080,-131.610,0.0000,0.0000,0.0000,0.0000,28.600,27.800,0.0000,0.0000,0.650
148.650,-100.070,-129.500,0.0000,0.0000,0.0000,0.0000,22.600,30.000,0.0000,0.0000,0.650
148.700,-98.770,-128.880,0.0000,0.0000,0.0000,0.0000,7.800,4.500,0.0000,0.0000,0.650
148.750,-98.280,-128.540,0.0000,0.0000,0.0000,0.0000,-2.100,9.000,-0.0000,0.0000,0.650
148.800,-98.680,-128.520,0.0000,0.0000,0.0000,0.0000,-11.700,-6.200,-0.0000,-0.0000,0.650
148.850,-99.050,-129.110,0.0000,0.0000,0.0000,0.0000,-2.400,-1.900,-0.0000,-0.0000,0.650
148.900,-99.190,-129.080,0.0000,0.0000,0.0000,0.0000,1.600,3.500,0.0000,0.0000,0.650
148.950,-99.390,-128.490,0.0000,0.0000,0.0000,0.0000,-6.800,13.300,-0.0000,0.0000,0.650
149.000,-100.060,-128.210,0.0000,0.0000,0.0000,0.0000,-15.900,4.500,-0.0000,0.0000,0.650
149.050,-101.880,-129.080,0.0000,0.0000,0.0000,0.0000,-23.900,-41.300,-0.0000,-0.0000,0.650
149.100,-103.610,-131.180,0.0000,0.0000,0.0000,0.0000,-19.300,-37.200,-0.0000,-0.0000,0.650
149.150,-104.680,-132.360,0.0000,0.0000,0.0000,0.0000,-5.400,-11.900,-0.0000,-0.0000,0.650
149.200,-104.600,-132.150,0.0000,0.0000,0.0000,0.0000,11.400,14.500,0.0000,0.0000,0.650
149.250,-103.380,-130.890,0.0000,0.0000,0.0000,0.0000,23.600,31.900,0.0000,0.0000,0.650
149.300,-101.500,-129.920,0.0000,0.0000,0.0000,0.0000,28.500,15.000,0.0000,0.0000,0.650
149.350,-99.640,-129.380,0.0000,0.0000,0.0000,0.0000,18.000,16.100,0.0000,0.0000,0.650
149.400,-98.610,-128.330,0.0000,0.0000,0.0000,0.0000,10.000,13.200,0.0000,0.0000,0.650
149.450,-98.100,-128.350,0.0000,0.0000,0.0000,0.0000,-3.200,-8.500,-0.0000,-0.0000,0.650
149.500,-98.650,-128.840,0.0000,0.0000,0.0000,0.0000,-12.900,-7.800,-0.0000,-0.0000,0.650
149.550,-98.930,-129.010,0.0000,0.0000,0.0000,0.0000,-0.700,-0.200,-0.0000,-0.0000,0.650
149.600,-98.910,-129.060,0.0000,0.0000,0.0000,0.0000,0.400,0.900,0.0000,0.0000,0.650
149.650,-98.880,-129.030,0.0000,0.0000,0.0000,0.0000,1.100,1.100,0.0000,0.0000,0.650
149.700,-98.830,-129.010,0.0000,0.0000,0.0000,0.0000,-1.300,-3.100,-0.0000,-0.0000,0.650
149.750,-99.130,-129.180,0.0000,0.0000,0.0000,0.0000,-3.300,-3.000,-0.0000,-0.0000,0.650
149.800,-99.290,-129.280,0.0000,0.0000,0.0000,0.0000,-0.900,-0.500,-0.0000,-0.0000,0.650
149.850,-99.330,-129.300,0.0000,0.0000,0.0000,0.0000,1.100,0.700,0.0000,0.0000,0.650
149.900,-99.210,-129.230,0.0000,0.0000,0.0000,0.0000,2.000,2.700,0.0000,0.0000,0.650
149.950,-99.070,-129.090,0.0000,0.0000,0.0000,0.0000,1.300,2.200,0.0000,0.0000,0.650
150.000,-98.980,-128.990,0.0000,0.0000,0.0000,0.0000,0.800,0.400,0.0000,0.0000,0.650
150.050,-98.940,-128.950,0.0000,0.0000,0.0000,0.0000,-0.100,0.100,-0.0000,0.0000,0.650
150.100,-98.930,-128.950,0.0000,0.0000,0.0000,0.0000,0.100,0.300,0.0000,0.0000,0.650
150.150,-98.910,-128.950,0.0000,0.0000,0.0000,0.0000,0.100,0.400,0.0000,0.0000,0.650
150.200,-98.910,-128.940,0.0000,0.0000,0.0000,0.0000,-0.100,-0.200,-0.0000,-0.0000,0.650
150.250,-98.910,-128.960,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.650
150.300,-98.930,-128.960,0.0000,0.0000,0.0000,0.0000,-0.300,-0.100,-0.0000,-0.0000,0.650
150.350,-98.950,-128.970,0.0000,0.0000,0.0000,0.0000,-0.200,-0.100,-0.0000,-0.0000,0.650
150.400,-98.960,-128.980,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.650
150.450,-98.970,-128.980,0.0000,0.0000,0.0000,0.0000,-0.100,0.100,-0.0000,0.0000,0.650
150.500,-98.920,-128.970,0.0000,0.0000,0.0000,0.0000,0.500,0.000,0.0000,0.0000,0.650
150.550,-98.890,-128.960,0.0000,0.0000,0.0000,0.0000,1.001,0.334,0.0000,0.0000,0.650
150.600,-98.900,-128.950,0.0000,0.0000,0.0000,0.0000,-0.400,0.100,-0.0000,0.0000,0.650
150.650,-98.910,-128.950,0.0000,0.0000,0.0000,0.0000,-0.400,0.000,-0.0000,0.0000,0.650
150.700,-98.930,-128.950,0.0000,0.0000,0.0000,0.0000,-0.500,0.100,-0.0000,0.0000,0.650
150.750,-98.940,-128.950,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,0.650
150.800,-98.930,-128.950,0.0000,0.0000,0.0000,0.0000,0.100,0.200,0.0000,0.0000,0.650
150.850,-98.920,-128.930,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,0.650
150.900,-98.920,-128.930,0.0000,0.0000,0.0000,0.0000,-0.200,-0.100,-0.0000,-0.0000,0.650
150.950,-98.930,-128.940,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.650
151.000,-98.920,-128.930,0.0000,0.0000,0.0000,0.0000,0.000,0.300,0.0000,0.0000,0.650
151.050,-98.910,-128.930,0.0000,0.0000,0.0000,0.0000,0.100,-0.200,0.0000,-0.0000,0.650
151.100,-98.900,-128.930,0.0000,0.0000,0.0000,0.0000,0.167,0.000,0.0000,0.0000,0.650
151.150,-98.890,-128.920,0.0000,0.0000,0.0000,0.0000,0.339,0.339,0.0000,0.0000,0.650
151.200,-98.880,-128.900,0.0000,0.0000,0.0000,0.0000,0.181,0.362,0.0000,0.0000,0.650
151.250,-98.880,-128.890,0.0000,0.0000,0.0000,0.0000,0.000,0.161,0.0000,0.0000,0.650
151.300,-98.870,-128.890,0.0000,0.0000,0.0000,0.0000,0.171,0.000,0.0000,0.0000,0.650
151.350,-98.870,-128.880,0.0000,0.0000,0.0000,0.0000,0.000,0.296,0.0000,0.0000,0.650
151.400,-98.870,-128.880,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.650
151.450,-98.870,-128.870,0.0000,0.0000,0.0000,0.0000,0.000,0.324,0.0000,0.0000,0.650
151.500,-98.870,-128.870,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.650
151.550,-98.860,-128.880,0.0000,0.0000,0.0000,0.0000,0.000,-0.800,0.0000,-0.0000,0.650
151.600,-98.810,-128.710,0.0000,0.0000,0.0000,0.0000,1.300,5.300,0.0000,0.0000,0.650
151.650,-98.660,-128.500,0.0000,0.0000,0.0000,0.0000,1.500,-0.100,0.0000,-0.0000,0.650
151.700,-98.610,-128.600,0.0000,0.0000,0.0000,0.0000,1.200,-0.600,0.0000,-0.0000,0.650
151.750,-98.540,-128.590,0.0000,0.0000,0.0000,0.0000,1.500,-1.800,0.0000,-0.0000,0.650
151.800,-98.510,-128.940,0.0000,0.0000,0.0000,0.0000,0.000,-5.500,0.0000,-0.0000,0.650
151.850,-98.610,-129.150,0.0000,0.0000,0.0000,0.0000,-1.700,-5.700,-0.0000,-0.0000,0.650
151.900,-98.750,-129.600,0.0000,0.0000,0.0000,0.0000,-1.700,-6.200,-0.0000,-0.0000,0.650
151.950,-99.110,-129.770,0.0000,0.0000,0.0000,0.0000,-5.900,-6.200,-0.0000,-0.0000,0.650
152.000,-99.480,-130.380,0.0000,0.0000,0.0000,0.0000,-7.000,-8.500,-0.0000,-0.0000,0.650
152.050,-100.070,-130.750,0.0000,0.0000,0.0000,0.0000,-5.000,-6.700,-0.0000,-0.0000,0.650
152.100,-100.530,-131.050,0.0000,0.0000,0.0000,0.0000,-8.600,-7.800,-0.0000,-0.0000,0.650
152.150,-100.980,-131.460,0.0000,0.0000,0.0000,0.0000,-6.700,-6.200,-0.0000,-0.0000,0.650
152.200,-101.290,-131.760,0.0000,0.0000,0.0000,0.0000,-2.400,-4.500,-0.0000,-0.0000,0.650
152.250,-101.500,-131.870,0.0000,0.0000,0.0000,0.0000,-3.800,-6.500,-0.0000,-0.0000,0.650
152.300,-101.790,-132.330,0.0000,0.0000,0.0000,0.0000,-3.700,-8.300,-0.0000,-0.0000,0.650
152.350,-102.150,-132.720,0.0000,0.0000,0.0000,0.0000,-2.100,-8.900,-0.0000,-0.0000,0.650
152.400,-102.450,-133.160,0.0000,0.0000,0.0000,0.0000,1.800,-5.800,0.0000,-0.0000,0.650
152.450,-102.970,-133.410,0.0000,0.0000,0.0000,0.0000,0.700,-6.900,0.0000,-0.0000,0.650
152.500,-103.720,-133.750,0.0000,0.0000,0.0000,0.0000,-5.400,-5.800,-0.0000,-0.0000,0.650
152.550,-104.760,-134.000,0.0000,0.0000,0.0000,0.0000,-5.500,0.100,-0.0000,0.0000,0.650
152.600,-105.660,-133.950,0.0000,0.0000,0.0000,0.0000,5.700,6.300,0.0000,0.0000,0.650
152.650,-106.010,-133.900,0.0000,0.0000,0.0000,0.0000,23.700,2.900,0.0000,0.0000,0.650
152.700,-105.620,-133.830,0.0000,0.0000,0.0000,0.0000,36.100,10.300,0.0000,0.0000,0.650
152.750,-104.840,-133.210,0.0000,0.0000,0.0000,0.0000,32.100,17.100,0.0000,0.0000,0.650
152.800,-104.570,-132.570,0.0000,0.0000,0.0000,0.0000,26.000,15.300,0.0000,0.0000,0.650
152.850,-105.070,-132.150,0.0000,0.0000,0.0000,0.0000,20.200,8.200,0.0000,0.0000,0.650
152.900,-105.770,-132.100,0.0000,0.0000,0.0000,0.0000,20.400,4.400,0.0000,0.0000,0.650
152.950,-106.740,-132.240,0.0000,0.0000,0.0000,0.0000,21.900,2.700,0.0000,0.0000,0.650
153.000,-107.830,-132.430,0.0000,0.0000,0.0000,0.0000,23.900,3.900,0.0000,0.0000,0.650
153.050,-109.220,-132.410,0.0000,0.0000,0.0000,0.0000,26.900,14.200,0.0000,0.0000,0.650
153.100,-110.910,-132.360,0.0000,0.0000,0.0000,0.0000,23.000,9.300,0.0000,0.0000,0.650
153.150,-112.600,-132.920,0.0000,0.0000,0.0000,0.0000,42.300,5.700,0.0000,0.0000,0.650
153.200,-112.940,-133.180,0.0000,0.0000,0.0000,0.0000,57.400,16.000,0.0000,0.0000,0.650
153.250,-113.020,-132.960,0.0000,0.0000,0.0000,0.0000,45.700,20.300,0.0000,0.0000,0.650
153.300,-113.420,-132.830,0.0000,0.0000,0.0000,0.0000,42.400,14.500,0.0000,0.0000,0.650
153.350,-114.500,-132.680,0.0000,0.0000,0.0000,0.0000,22.100,17.500,0.0000,0.0000,0.650
153.400,-116.090,-132.880,0.0000,0.0000,0.0000,0.0000,17.700,2.200,0.0000,0.0000,0.650
153.450,-117.150,-133.240,0.0000,0.0000,0.0000,0.0000,15.500,6.100,0.0000,0.0000,0.650
153.500,-119.980,-133.450,0.0000,0.0000,0.0000,0.0000,16.400,7.000,0.0000,0.0000,0.650
153.550,-121.010,-133.880,0.0000,0.0000,0.0000,0.0000,19.600,10.200,0.0000,0.0000,0.650
153.600,-122.310,-134.060,0.0000,0.0000,0.0000,0.0000,32.200,13.200,0.0000,0.0000,0.650
153.650,-122.660,-134.030,0.0000,0.0000,0.0000,0.0000,51.000,13.900,0.0000,0.0000,0.650
153.700,-121.060,-134.030,0.0000,0.0000,0.0000,0.0000,68.600,19.800,0.0000,0.0000,0.650
153.750,-116.860,-133.430,0.0000,0.0000,0.0000,0.0000,115.700,29.400,0.0000,0.0000,0.650
153.800,-110.490,-132.540,0.0000,0.0000,0.0000,0.0000,71.000,16.100,0.0000,0.0000,0.650
153.850,-106.370,-132.380,0.0000,0.0000,0.0000,0.0000,112.000,15.000,0.0000,0.0000,0.650
153.900,-99.200,-132.270,0.0000,0.0000,0.0000,0.0000,114.900,8.100,0.0000,0.0000,0.650
153.950,-93.900,-133.570,0.0000,0.0000,0.0000,0.0000,130.200,-22.000,0.0000,-0.0000,0.650
154.000,-88.890,-134.740,0.0000,0.0000,0.0000,0.0000,52.100,-8.600,0.0000,-0.0000,0.650
154.050,-88.910,-135.220,0.0000,0.0000,0.0000,0.0000,28.000,-10.300,0.0000,-0.0000,0.650
154.100,-89.050,-136.930,0.0000,0.0000,0.0000,0.0000,27.800,-9.800,0.0000,-0.0000,0.650
154.150,-86.820,-137.530,0.0000,0.0000,0.0000,0.0000,101.900,-15.700,0.0000,-0.0000,0.650
154.200,-77.390,-139.610,0.0000,0.0000,0.0000,0.0000,294.700,-15.100,0.0000,-0.0000,0.650
154.250,-56.740,-140.400,0.0000,0.0000,0.0000,0.0000,629.300,0.500,0.0000,0.0000,0.650
154.300,-13.050,-140.780,0.0000,0.0000,0.0000,0.0000,1145.100,4.700,0.0000,0.0000,0.650
154.350,31.800,-140.810,0.0000,0.0000,0.0000,0.0000,962.600,13.900,0.0000,0.0000,0.650
154.400,60.400,-139.540,0.0000,0.0000,0.0000,0.0000,-140.700,27.600,0.0000,0.0000,0.650
154.450,27.670,-138.410,0.0000,0.0000,0.0000,0.0000,-907.700,35.100,0.0000,0.0000,0.650
154.500,-23.960,-137.560,0.0000,0.0000,0.0000,0.0000,332.200,34.600,0.0000,0.0000,0.650
154.550,-26.570,-136.480,0.0000,0.0000,0.0000,0.0000,-0.900,47.700,-0.0000,0.0000,0.650
154.600,-33.310,-133.600,0.0000,0.0000,0.0000,0.0000,-1.500,63.600,-0.0000,0.0000,0.650
154.650,-39.760,-130.790,0.0000,0.0000,0.0000,0.0000,0.300,72.800,0.0000,0.0000,0.650
154.700,-45.200,-127.260,0.0000,0.0000,0.0000,0.0000,4.500,89.900,0.0000,0.0000,0.650
154.750,-50.170,-123.840,0.0000,0.0000,0.0000,0.0000,-6.500,77.300,-0.0000,0.0000,0.650
154.800,-54.790,-117.420,0.0000,0.0000,0.0000,0.0000,2.100,92.300,0.0000,0.0000,0.650
154.850,-57.380,-110.830,0.0000,0.0000,0.0000,0.0000,13.700,85.200,0.0000,0.0000,0.650
154.900,-60.090,-103.360,0.0000,0.0000,0.0000,0.0000,24.800,99.700,0.0000,0.0000,0.650
154.950,-61.160,-97.640,0.0000,0.0000,0.0000,0.0000,47.900,11.100,0.0000,0.0000,0.650
155.000,-60.070,-97.830,0.0000,0.0000,0.0000,0.0000,53.400,79.200,0.0000,0.0000,0.650
155.050,-60.460,-93.340,0.0000,0.0000,0.0000,0.0000,40.000,7.500,0.0000,0.0000,0.650
155.100,-59.780,-90.650,0.0000,0.0000,0.0000,0.0000,33.900,39.900,0.0000,0.0000,0.650
155.150,-60.130,-83.490,0.0000,0.0000,0.0000,0.0000,12.200,110.600,0.0000,0.0000,0.650
155.200,-60.500,-72.670,0.0000,0.0000,0.0000,0.0000,26.600,122.900,0.0000,0.0000,0.650
155.250,-60.330,-65.260,0.0000,0.0000,0.0000,0.0000,34.200,34.100,0.0000,0.0000,0.650
155.300,-59.580,-64.610,0.0000,0.0000,0.0000,0.0000,28.500,-10.700,0.0000,-0.0000,0.650
155.350,-58.130,-62.570,0.0000,0.0000,0.0000,0.0000,47.100,60.400,0.0000,0.0000,0.650
155.400,-56.440,-59.560,0.0000,0.0000,0.0000,0.0000,74.800,69.100,0.0000,0.0000,0.650
155.450,-51.800,-53.890,0.0000,0.0000,0.0000,0.0000,85.700,44.900,0.0000,0.0000,0.650
155.500,-48.600,-49.510,0.0000,0.0000,0.0000,0.0000,76.500,64.700,0.0000,0.0000,0.650
155.550,-43.930,-45.850,0.0000,0.0000,0.0000,0.0000,80.000,70.300,0.0000,0.0000,0.650
155.600,-39.940,-41.770,0.0000,0.0000,0.0000,0.0000,77.000,69.800,0.0000,0.0000,0.650
155.650,-36.460,-36.510,0.0000,0.0000,0.0000,0.0000,72.600,78.500,0.0000,0.0000,0.650
155.700,-31.960,-31.910,0.0000,0.0000,0.0000,0.0000,79.300,78.000,0.0000,0.0000,0.650
155.750,-27.880,-27.810,0.0000,0.0000,0.0000,0.0000,81.500,72.000,0.0000,0.0000,0.650
155.800,-24.270,-24.890,0.0000,0.0000,0.0000,0.0000,74.700,64.800,0.0000,0.0000,0.650
155.850,-20.990,-22.050,0.0000,0.0000,0.0000,0.0000,66.300,11.700,0.0000,0.0000,0.650
155.900,-19.000,-20.670,0.0000,0.0000,0.0000,0.0000,50.500,40.800,0.0000,0.0000,0.650
155.950,-18.110,-20.770,0.0000,0.0000,0.0000,0.0000,36.600,-6.700,0.0000,-0.0000,0.650
156.000,-16.900,-19.730,0.0000,0.0000,0.0000,0.0000,35.800,14.700,0.0000,0.0000,0.650
156.050,-14.630,-17.550,0.0000,0.0000,0.0000,0.0000,34.200,23.600,0.0000,0.0000,0.650
156.100,-13.200,-14.630,0.0000,0.0000,0.0000,0.0000,27.400,25.600,0.0000,0.0000,0.650
156.150,-12.520,-14.100,0.0000,0.0000,0.0000,0.0000,18.100,-59.400,0.0000,-0.0000,0.650
156.200,-9.880,-14.200,0.0000,0.0000,0.0000,0.0000,33.000,104.500,0.0000,0.0000,0.650
156.250,-7.780,-8.930,0.0000,0.0000,0.0000,0.0000,30.200,33.300,0.0000,0.0000,0.650
156.300,-6.920,-7.180,0.0000,0.0000,0.0000,0.0000,12.300,48.200,0.0000,0.0000,0.650
156.350,-5.820,-5.390,0.0000,0.0000,0.0000,0.0000,19.500,39.600,0.0000,0.0000,0.650
156.400,-4.560,-3.170,0.0000,0.0000,0.0000,0.0000,24.700,38.300,0.0000,0.0000,0.650
156.450,-3.800,-2.140,0.0000,0.0000,0.0000,0.0000,17.300,13.400,0.0000,0.0000,0.650
156.500,-3.230,-1.520,0.0000,0.0000,0.0000,0.0000,12.000,26.700,0.0000,0.0000,0.650
156.550,-2.560,-0.250,0.0000,0.0000,0.0000,0.0000,12.300,6.300,0.0000,0.0000,0.650
156.600,-2.060,-0.220,0.0000,0.0000,0.0000,0.0000,8.900,3.200,0.0000,0.0000,0.650
156.650,-1.660,-0.120,0.0000,0.0000,0.0000,0.0000,8.900,-0.100,0.0000,-0.0000,0.650
156.700,-1.400,-0.020,0.0000,0.0000,0.0000,0.0000,6.200,2.100,0.0000,0.0000,0.650
156.750,-1.300,0.280,0.0000,0.0000,0.0000,0.0000,4.500,6.700,0.0000,0.0000,0.650
156.800,-0.950,0.400,0.0000,0.0000,0.0000,0.0000,5.700,1.500,0.0000,0.0000,0.650
156.850,-0.680,0.400,0.0000,0.0000,0.0000,0.0000,4.600,0.700,0.0000,0.0000,0.650
156.900,-0.580,0.490,0.0000,0.0000,0.0000,0.0000,3.500,1.400,0.0000,0.0000,0.650
156.950,-0.560,0.600,0.0000,0.0000,0.0000,0.0000,2.400,1.600,0.0000,0.0000,0.650
157.000,-0.520,0.700,0.0000,0.0000,0.0000,0.0000,1.600,1.500,0.0000,0.0000,0.650
157.050,-0.430,0.730,0.0000,0.0000,0.0000,0.0000,0.700,1.500,0.0000,0.0000,0.650
157.100,-0.400,0.830,0.0000,0.0000,0.0000,0.0000,2.300,1.600,0.0000,0.0000,0.650
157.150,-0.340,0.900,0.0000,0.0000,0.0000,0.0000,1.400,1.200,0.0000,0.0000,0.650
157.200,-0.180,0.950,0.0000,0.0000,0.0000,0.0000,2.000,0.500,0.0000,0.0000,0.650
157.250,-0.060,1.010,0.0000,0.0000,0.0000,0.0000,1.900,0.500,0.0000,0.0000,0.650
157.300,0.000,1.050,0.0000,0.0000,0.0000,0.0000,1.000,0.700,0.0000,0.0000,0.650
157.350,0.030,1.090,0.0000,0.0000,0.0000,0.0000,1.200,0.300,0.0000,0.0000,0.650
157.400,0.060,1.130,0.0000,0.0000,0.0000,0.0000,0.100,0.700,0.0000,0.0000,0.650
157.450,0.140,1.160,0.0000,0.0000,0.0000,0.0000,1.300,0.400,0.0000,0.0000,0.650
157.500,0.200,1.200,0.0000,0.0000,0.0000,0.0000,1.000,0.400,0.0000,0.0000,0.650
157.550,0.260,1.250,0.0000,0.0000,0.0000,0.0000,1.200,1.500,0.0000,0.0000,0.650
157.600,0.290,1.290,0.0000,0.0000,0.0000,0.0000,1.200,0.300,0.0000,0.0000,0.650
157.650,0.390,1.370,0.0000,0.0000,0.0000,0.0000,2.000,1.500,0.0000,0.0000,0.650
157.700,0.530,1.430,0.0000,0.0000,0.0000,0.0000,2.500,0.900,0.0000,0.0000,0.650
157.750,0.580,1.500,0.0000,0.0000,0.0000,0.0000,0.800,1.000,0.0000,0.0000,0.650
157.800,0.650,1.550,0.0000,0.0000,0.0000,0.0000,1.100,0.400,0.0000,0.0000,0.650
157.850,0.710,1.600,0.0000,0.0000,0.0000,0.0000,1.000,0.700,0.0000,0.0000,0.650
157.900,0.770,1.620,0.0000,0.0000,0.0000,0.0000,1.100,0.300,0.0000,0.0000,0.650
157.950,0.840,1.670,0.0000,0.0000,0.0000,0.0000,1.200,0.800,0.0000,0.0000,0.650
158.000,0.890,1.710,0.0000,0.0000,0.0000,0.0000,0.800,0.700,0.0000,0.0000,0.650
