t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
89.500,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,-2040.000,-1926.000,0.0000,0.0000,0.000
89.570,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
89.620,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
89.670,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
89.720,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
89.770,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
89.820,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
89.870,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
89.920,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
89.970,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.020,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.070,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.120,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.170,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.220,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.270,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.320,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.370,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.420,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.470,-102.000,-96.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.520,-102.000,-96.290,0.0000,0.0000,0.0000,0.0000,0.000,0.340,0.0000,0.0000,0.000
90.570,-102.000,-96.290,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.620,-102.000,-96.290,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.670,-102.000,-96.290,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.720,-102.000,-96.290,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.770,-102.000,-96.290,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
90.820,-102.000,-96.290,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
