t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
38.830,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,-2281.800,-2041.400,0.0000,0.0000,0.680
38.880,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
38.930,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
38.980,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.030,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.080,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.130,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.180,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.230,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.280,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.330,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.380,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.430,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.480,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.530,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.580,-114.090,-102.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.630,-114.090,-102.060,0.0000,0.0000,0.0000,0.0000,0.000,0.167,0.0000,0.0000,0.680
39.680,-114.100,-102.060,0.0000,0.0000,0.0000,0.0000,-0.245,0.000,-0.0000,0.0000,0.680
39.730,-114.100,-102.060,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.680
39.780,-114.070,-102.050,0.0000,0.0000,0.0000,0.0000,1.200,2.000,0.0000,0.0000,0.680
39.830,-114.060,-101.880,0.0000,0.0000,0.0000,0.0000,-3.100,2.800,-0.0000,0.0000,0.680
39.880,-113.850,-101.710,0.0000,0.0000,0.0000,0.0000,7.000,2.200,0.0000,0.0000,0.680
39.930,-113.710,-101.510,0.0000,0.0000,0.0000,0.0000,0.500,2.700,0.0000,0.0000,0.680
39.980,-113.730,-101.300,0.0000,0.0000,0.0000,0.0000,-2.600,3.700,-0.0000,0.0000,0.680
40.030,-113.760,-101.060,0.0000,0.0000,0.0000,0.0000,-0.500,4.700,-0.0000,0.0000,0.680
40.080,-113.560,-100.760,0.0000,0.0000,0.0000,0.0000,1.800,4.000,0.0000,0.0000,0.680
40.130,-113.450,-100.510,0.0000,0.0000,0.0000,0.0000,-0.800,3.700,-0.0000,0.0000,0.680
40.180,-113.400,-100.350,0.0000,0.0000,0.0000,0.0000,-0.300,3.600,-0.0000,0.0000,0.680
40.230,-113.300,-100.280,0.0000,0.0000,0.0000,0.0000,0.500,1.600,0.0000,0.0000,0.680
40.280,-113.120,-100.230,0.0000,0.0000,0.0000,0.0000,2.400,2.500,0.0000,0.0000,0.680
40.330,-113.000,-100.150,0.0000,0.0000,0.0000,0.0000,2.300,4.700,0.0000,0.0000,0.680
40.380,-112.710,-100.050,0.0000,0.0000,0.0000,0.0000,5.900,5.700,0.0000,0.0000,0.680
40.430,-112.190,-99.780,0.0000,0.0000,0.0000,0.0000,7.900,6.800,0.0000,0.0000,0.680
40.480,-111.660,-99.440,0.0000,0.0000,0.0000,0.0000,10.400,9.600,0.0000,0.0000,0.680
40.530,-111.180,-99.070,0.0000,0.0000,0.0000,0.0000,11.600,10.700,0.0000,0.0000,0.680
40.580,-110.510,-98.720,0.0000,0.0000,0.0000,0.0000,12.600,11.700,0.0000,0.0000,0.680
40.630,-110.000,-98.080,0.0000,0.0000,0.0000,0.0000,1.300,15.800,0.0000,0.0000,0.680
40.680,-109.850,-97.440,0.0000,0.0000,0.0000,0.0000,3.100,16.800,0.0000,0.0000,0.680
40.730,-110.100,-96.580,0.0000,0.0000,0.0000,0.0000,-13.600,14.700,-0.0000,0.0000,0.680
40.780,-111.450,-95.590,0.0000,0.0000,0.0000,0.0000,-25.600,25.500,-0.0000,0.0000,0.680
40.830,-112.550,-94.580,0.0000,0.0000,0.0000,0.0000,-21.700,15.300,-0.0000,0.0000,0.680
40.880,-113.840,-94.150,0.0000,0.0000,0.0000,0.0000,-38.800,11.900,-0.0000,0.0000,0.680
40.930,-115.850,-95.510,0.0000,0.0000,0.0000,0.0000,-37.700,-42.200,-0.0000,-0.0000,0.680
40.980,-117.490,-99.230,0.0000,0.0000,0.0000,0.0000,-17.300,-43.300,-0.0000,-0.0000,0.680
41.030,-118.050,-101.660,0.0000,0.0000,0.0000,0.0000,-11.000,-50.400,-0.0000,-0.0000,0.680
41.080,-117.840,-105.390,0.0000,0.0000,0.0000,0.0000,26.700,-41.000,0.0000,-0.0000,0.680
41.130,-115.320,-107.620,0.0000,0.0000,0.0000,0.0000,47.100,-40.300,0.0000,-0.0000,0.680
41.180,-112.540,-109.790,0.0000,0.0000,0.0000,0.0000,58.600,-17.900,0.0000,-0.0000,0.680
41.230,-109.840,-110.070,0.0000,0.0000,0.0000,0.0000,76.200,9.600,0.0000,0.0000,0.680
41.280,-105.600,-108.670,0.0000,0.0000,0.0000,0.0000,85.600,27.000,0.0000,0.0000,0.680
41.330,-100.660,-105.840,0.0000,0.0000,0.0000,0.0000,80.300,58.100,0.0000,0.0000,0.680
41.380,-97.870,-102.350,0.0000,0.0000,0.0000,0.0000,63.500,83.400,0.0000,0.0000,0.680
41.430,-94.910,-95.720,0.0000,0.0000,0.0000,0.0000,57.400,88.400,0.0000,0.0000,0.680
41.480,-91.490,-90.030,0.0000,0.0000,0.0000,0.0000,54.100,97.700,0.0000,0.0000,0.680
41.530,-89.660,-84.730,0.0000,0.0000,0.0000,0.0000,43.200,88.700,0.0000,0.0000,0.680
41.580,-87.580,-80.970,0.0000,0.0000,0.0000,0.0000,44.900,88.900,0.0000,0.0000,0.680
41.630,-85.040,-75.730,0.0000,0.0000,0.0000,0.0000,68.200,82.800,0.0000,0.0000,0.680
41.680,-80.240,-71.400,0.0000,0.0000,0.0000,0.0000,94.400,80.300,0.0000,0.0000,0.680
41.730,-76.580,-68.580,0.0000,0.0000,0.0000,0.0000,91.600,57.100,0.0000,0.0000,0.680
41.780,-72.750,-67.170,0.0000,0.0000,0.0000,0.0000,51.600,-31.100,0.0000,-0.0000,0.680
41.830,-74.120,-70.880,0.0000,0.0000,0.0000,0.0000,-26.400,-38.100,-0.0000,-0.0000,0.680
41.880,-73.900,-70.400,0.0000,0.0000,0.0000,0.0000,33.600,37.300,0.0000,0.0000,0.680
41.930,-71.660,-66.240,0.0000,0.0000,0.0000,0.0000,60.900,75.700,0.0000,0.0000,0.680
41.980,-67.990,-61.670,0.0000,0.0000,0.0000,0.0000,81.700,97.300,0.0000,0.0000,0.680
42.030,-62.590,-55.720,0.0000,0.0000,0.0000,0.0000,95.800,122.100,0.0000,0.0000,0.680
42.080,-58.640,-50.210,0.0000,0.0000,0.0000,0.0000,99.700,115.900,0.0000,0.0000,0.680
42.130,-53.430,-45.640,0.0000,0.0000,0.0000,0.0000,102.500,101.700,0.0000,0.0000,0.680
42.180,-47.120,-39.740,0.0000,0.0000,0.0000,0.0000,106.400,86.700,0.0000,0.0000,0.680
42.230,-41.310,-36.120,0.0000,0.0000,0.0000,0.0000,122.700,99.400,0.0000,0.0000,0.680
42.280,-36.020,-28.560,0.0000,0.0000,0.0000,0.0000,130.400,131.000,0.0000,0.0000,0.680
42.330,-29.400,-23.440,0.0000,0.0000,0.0000,0.0000,124.600,116.800,0.0000,0.0000,0.680
42.380,-24.870,-16.880,0.0000,0.0000,0.0000,0.0000,99.100,99.800,0.0000,0.0000,0.680
42.430,-21.790,-12.490,0.0000,0.0000,0.0000,0.0000,56.300,101.000,0.0000,0.0000,0.680
42.480,-21.050,-7.190,0.0000,0.0000,0.0000,0.0000,-68.800,70.400,-0.0000,0.0000,0.680
42.530,-23.930,-4.910,0.0000,0.0000,0.0000,0.0000,-31.200,31.700,-0.0000,0.0000,0.680
42.580,-24.170,-3.090,0.0000,0.0000,0.0000,0.0000,9.200,45.000,0.0000,0.0000,0.680
42.630,-23.370,-0.520,0.0000,0.0000,0.0000,0.0000,34.100,56.000,0.0000,0.0000,0.680
42.680,-19.710,0.960,0.0000,0.0000,0.0000,0.0000,76.500,22.500,0.0000,0.0000,0.680
42.730,-16.700,1.790,0.0000,0.0000,0.0000,0.0000,19.100,16.200,0.0000,0.0000,0.680
42.780,-14.410,1.000,0.0000,0.0000,0.0000,0.0000,76.700,-28.600,0.0000,-0.0000,0.680
42.830,-11.920,-1.370,0.0000,0.0000,0.0000,0.0000,50.800,-57.700,0.0000,-0.0000,0.680
42.880,-8.400,-5.260,0.0000,0.0000,0.0000,0.0000,36.300,-92.000,0.0000,-0.0000,0.680
42.930,-6.790,-5.720,0.0000,0.0000,0.0000,0.0000,47.000,44.900,0.0000,0.0000,0.680
42.980,-6.030,-2.600,0.0000,0.0000,0.0000,0.0000,19.700,51.200,0.0000,0.0000,0.680
43.030,-5.210,-1.740,0.0000,0.0000,0.0000,0.0000,11.400,23.100,0.0000,0.0000,0.680
43.080,-4.610,-0.560,0.0000,0.0000,0.0000,0.0000,15.700,14.400,0.0000,0.0000,0.680
43.130,-3.830,-0.220,0.0000,0.0000,0.0000,0.0000,20.300,22.000,0.0000,0.0000,0.680
43.180,-3.130,1.610,0.0000,0.0000,0.0000,0.0000,15.000,29.300,0.0000,0.0000,0.680
43.230,-2.350,2.230,0.0000,0.0000,0.0000,0.0000,7.600,9.500,0.0000,0.0000,0.680
43.280,-2.010,2.150,0.0000,0.0000,0.0000,0.0000,10.100,2.600,0.0000,0.0000,0.680
43.330,-1.610,2.160,0.0000,0.0000,0.0000,0.0000,7.800,4.700,0.0000,0.0000,0.680
43.380,-1.230,2.330,0.0000,0.0000,0.0000,0.0000,8.200,7.100,0.0000,0.0000,0.680
43.430,-0.530,2.770,0.0000,0.0000,0.0000,0.0000,12.300,8.700,0.0000,0.0000,0.680
