t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
15.240,0.070,-97.000,1524,15.240,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.070,-97.000,-0.200,0.000,0.0000,0.0000,0.070,-97.000,-0.200,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.240,1776963390.472002,1.314,0,20260423_125629,EG,,,,serial_connected:/dev/cu.usbmodem1101,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.270,0.580,-97.000,1527,15.270,0.0000,0.0000,0.0000,0.0000,3.537,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.580,-97.000,3.537,0.000,0.0000,0.0000,0.580,-97.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.270,1776963390.614615,1.457,1,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.320,0.590,-97.000,1532,15.320,0.0000,0.0000,0.0000,0.0000,0.500,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.590,-97.000,0.500,0.000,0.0000,0.0000,0.590,-97.000,0.500,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.320,1776963390.615720,1.458,2,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.370,0.600,-97.000,1537,15.370,0.0000,0.0000,0.0000,0.0000,9.176,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.600,-97.000,9.176,0.000,0.0000,0.0000,0.600,-97.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.370,1776963390.616655,1.459,3,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.420,0.620,-97.000,1542,15.420,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.620,-97.000,0.200,0.000,0.0000,0.0000,0.620,-97.000,0.200,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.420,1776963390.700731,1.543,4,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.470,0.630,-97.000,1547,15.470,0.0000,0.0000,0.0000,0.0000,7.856,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.630,-97.000,7.856,0.000,0.0000,0.0000,0.630,-97.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.470,1776963390.701734,1.544,5,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.520,0.640,-97.000,1552,15.520,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.640,-97.000,0.100,0.000,0.0000,0.0000,0.640,-97.000,0.100,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.520,1776963390.742533,1.585,6,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.570,0.640,-97.000,1557,15.570,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.640,-97.000,0.000,0.000,0.0000,0.0000,0.640,-97.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.570,1776963390.803086,1.646,7,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.620,0.640,-97.000,1562,15.620,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.640,-97.000,0.100,0.000,0.0000,0.0000,0.640,-97.000,0.100,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.620,1776963390.823536,1.666,8,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.670,0.640,-97.000,1567,15.670,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.640,-97.000,-0.100,0.000,0.0000,0.0000,0.640,-97.000,-0.100,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.670,1776963390.883526,1.726,9,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.720,0.640,-97.000,1572,15.720,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.640,-97.000,-0.200,0.000,0.0000,0.0000,0.640,-97.000,-0.200,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.720,1776963390.947377,1.790,10,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.770,0.640,-97.000,1577,15.770,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.640,-97.000,-0.100,0.000,0.0000,0.0000,0.640,-97.000,-0.100,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.770,1776963390.988378,1.831,11,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
15.820,0.640,-97.000,1582,15.820,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,0.640,-97.000,-0.200,0.000,0.0000,0.0000,0.640,-97.000,-0.200,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,15.820,1776963391.036638,1.879,12,20260423_125629,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
