t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
265.630,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,-1707.600,-5381.400,0.0000,0.0000,0.560
265.680,-85.370,-269.070,0.0000,0.0000,0.0000,0.0000,0.400,0.000,0.0000,0.0000,0.560
265.730,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,-0.600,0.000,-0.0000,0.0000,0.560
265.780,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
265.830,-85.370,-269.070,0.0000,0.0000,0.0000,0.0000,0.400,0.000,0.0000,0.0000,0.560
265.880,-85.370,-269.070,0.0000,0.0000,0.0000,0.0000,-0.500,0.000,-0.0000,0.0000,0.560
265.930,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.560
265.980,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.560
266.030,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.560
266.080,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.560
266.130,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,-0.300,0.000,-0.0000,0.0000,0.560
266.180,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
266.230,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.560
266.280,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.560
266.330,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.560
266.380,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.560
266.430,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
266.480,-85.380,-269.070,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.560
266.530,-85.390,-269.070,0.0000,0.0000,0.0000,0.0000,-0.400,0.000,-0.0000,0.0000,0.560
266.580,-85.400,-269.070,0.0000,0.0000,0.0000,0.0000,-0.181,0.000,-0.0000,0.0000,0.560
266.630,-85.400,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
266.680,-85.410,-269.070,0.0000,0.0000,0.0000,0.0000,-0.285,0.000,-0.0000,0.0000,0.560
266.730,-85.420,-269.070,0.0000,0.0000,0.0000,0.0000,-0.164,0.000,-0.0000,0.0000,0.560
266.780,-85.430,-269.070,0.0000,0.0000,0.0000,0.0000,-0.167,0.000,-0.0000,0.0000,0.560
266.830,-85.430,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
266.880,-85.440,-269.070,0.0000,0.0000,0.0000,0.0000,-0.253,0.000,-0.0000,0.0000,0.560
266.930,-85.440,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
266.980,-85.440,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
267.030,-85.450,-269.070,0.0000,0.0000,0.0000,0.0000,-0.163,0.000,-0.0000,0.0000,0.560
267.080,-85.450,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
267.130,-85.450,-269.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.560
267.180,-85.460,-269.070,0.0000,0.0000,0.0000,0.0000,-0.900,0.000,-0.0000,0.0000,0.560
267.230,-85.460,-269.070,0.0000,0.0000,0.0000,0.0000,0.300,0.000,0.0000,0.0000,0.560
267.280,-85.460,-269.070,0.0000,0.0000,0.0000,0.0000,0.700,0.000,0.0000,0.0000,0.560
267.330,-85.450,-269.070,0.0000,0.0000,0.0000,0.0000,0.400,0.000,0.0000,0.0000,0.560
267.380,-85.450,-269.070,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.560
267.430,-85.440,-269.070,0.0000,0.0000,0.0000,0.0000,-0.400,0.000,-0.0000,0.0000,0.560
267.480,-85.450,-269.070,0.0000,0.0000,0.0000,0.0000,-0.300,0.000,-0.0000,0.0000,0.560
267.530,-85.440,-269.070,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.560
267.580,-85.440,-269.070,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.560
