t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
219.170,61.350,-263.350,21917,219.170,0.0000,0.0000,0.0000,0.0000,2.000,0.400,0.0000,0.0000,RX,RX,RX,RX,61.350,-263.350,2.000,0.400,0.0000,0.0000,42.170,40.330,1.700,0.900,0.0000,0.0000,0.0000,0.0000,-0.4400,-0.2200,18368,1,1.150,219.170,1776905280.249322,0.533,0,20260422_204759,EG,A,A,A,serial_connected:/dev/cu.usbmodem101,0,1,3,2,100.000,100.000,0.788000,0.892500,8.5100,9.9000,-2.2900,-1.1900
219.220,61.490,-263.300,21922,219.220,0.0000,0.0000,0.0000,0.0000,2.100,1.000,0.0000,0.0000,RX,RX,RX,RX,61.490,-263.300,2.100,1.000,0.0000,0.0000,42.180,40.350,-0.900,1.000,0.0000,0.0000,0.0000,0.0000,0.2200,-0.2700,18371,1,1.150,219.220,1776905280.250233,0.534,1,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.788000,0.892500,8.5100,9.9000,-2.2900,-1.1900
219.270,61.600,-263.250,21927,219.270,0.0000,0.0000,0.0000,0.0000,1.600,0.600,0.0000,0.0000,RX,RX,RX,RX,61.600,-263.250,1.600,0.600,0.0000,0.0000,42.210,40.350,2.000,0.700,0.0000,0.0000,0.0000,0.0000,-0.5000,-0.1900,18375,1,1.150,219.270,1776905280.251098,0.535,2,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.788000,0.892500,8.5100,9.9000,-2.2900,-1.1900
219.320,61.650,-263.200,21932,219.320,0.0000,0.0000,0.0000,0.0000,1.900,1.100,0.0000,0.0000,RX,RX,RX,RX,61.650,-263.200,1.900,1.100,0.0000,0.0000,42.170,40.340,-1.100,-1.000,0.0000,0.0000,0.0000,0.0000,0.2800,0.2500,18378,1,1.150,219.320,1776905280.252294,0.536,3,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.788000,0.892500,8.5100,9.9000,-2.2900,-1.1900
219.370,61.980,-263.130,21937,219.370,0.0000,0.0000,0.0000,0.0000,7.400,-0.100,0.0000,0.0000,RX,RX,RX,RX,61.980,-263.130,7.400,-0.100,0.0000,0.0000,42.190,40.340,1.100,0.100,0.0000,0.0000,0.0000,0.0000,-0.2800,-0.0300,18380,1,1.150,219.370,1776905280.253193,0.537,4,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.420,62.770,-263.120,21942,219.420,0.0000,0.0000,0.0000,0.0000,3.100,-1.500,0.0000,0.0000,RX,RX,RX,RX,62.770,-263.120,3.100,-1.500,0.0000,0.0000,42.180,40.350,-0.600,0.300,0.0000,0.0000,0.0000,0.0000,0.1600,-0.0800,18383,1,1.150,219.420,1776905280.254042,0.538,5,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.470,65.360,-263.020,21947,219.470,0.0000,0.0000,0.0000,0.0000,20.500,5.600,0.0000,0.0000,RX,RX,RX,RX,65.360,-263.020,20.500,5.600,0.0000,0.0000,42.200,40.360,0.000,-0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,18387,1,1.150,219.470,1776905280.254855,0.539,6,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.520,68.400,-262.830,21952,219.520,0.0000,0.0000,0.0000,0.0000,-0.500,4.300,0.0000,0.0000,RX,RX,RX,RX,68.400,-262.830,-0.500,4.300,0.0000,0.0000,42.190,40.350,-0.200,-0.100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0200,18390,1,1.150,219.520,1776905280.328285,0.612,7,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.570,71.110,-262.730,21957,219.570,0.0000,0.0000,0.0000,0.0000,3.300,2.400,0.0000,0.0000,RX,RX,RX,RX,71.110,-262.730,3.300,2.400,0.0000,0.0000,42.200,40.360,-0.300,0.200,0.0000,0.0000,0.0000,0.0000,0.0800,-0.0600,18393,1,1.150,219.570,1776905280.329146,0.613,8,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.620,71.740,-262.700,21962,219.620,0.0000,0.0000,0.0000,0.0000,-0.400,0.100,0.0000,0.0000,RX,RX,RX,RX,71.740,-262.700,-0.400,0.100,0.0000,0.0000,42.200,40.360,-0.200,0.200,0.0000,0.0000,0.0000,0.0000,0.0500,-0.0600,18395,1,1.150,219.620,1776905280.329957,0.614,9,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.670,71.770,-262.640,21967,219.670,0.0000,0.0000,0.0000,0.0000,1.300,0.600,0.0000,0.0000,RX,RX,RX,RX,71.770,-262.640,1.300,0.600,0.0000,0.0000,42.180,40.350,0.300,0.000,0.0000,0.0000,0.0000,0.0000,-0.0800,0.0000,18399,1,1.150,219.670,1776905280.330767,0.615,10,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.720,71.860,-262.560,21972,219.720,0.0000,0.0000,0.0000,0.0000,1.600,0.200,0.0000,0.0000,RX,RX,RX,RX,71.860,-262.560,1.600,0.200,0.0000,0.0000,42.190,40.340,-0.300,-1.600,0.0000,0.0000,0.0000,0.0000,0.0800,0.4100,18401,1,1.150,219.720,1776905280.331562,0.616,11,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.770,71.890,-262.580,21977,219.770,0.0000,0.0000,0.0000,0.0000,-0.700,-0.900,0.0000,0.0000,RX,RX,RX,RX,71.890,-262.580,-0.700,-0.900,0.0000,0.0000,42.200,40.350,0.000,0.700,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1900,18405,1,1.150,219.770,1776905280.332343,0.616,12,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.820,71.850,-262.600,21982,219.820,0.0000,0.0000,0.0000,0.0000,-0.700,-0.100,0.0000,0.0000,RX,RX,RX,RX,71.850,-262.600,-0.700,-0.100,0.0000,0.0000,42.200,40.360,-0.400,0.000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0000,18408,1,1.150,219.820,1776905280.333125,0.617,13,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.870,71.890,-262.560,21987,219.870,0.0000,0.0000,0.0000,0.0000,0.600,0.500,0.0000,0.0000,RX,RX,RX,RX,71.890,-262.560,0.600,0.500,0.0000,0.0000,42.200,40.370,0.500,0.200,0.0000,0.0000,0.0000,0.0000,-0.1400,-0.0600,18411,1,1.150,219.870,1776905280.333917,0.618,14,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.920,71.920,-262.530,21992,219.920,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,RX,RX,RX,RX,71.920,-262.530,0.000,0.100,0.0000,0.0000,42.210,40.370,0.400,0.600,0.0000,0.0000,0.0000,0.0000,-0.1100,-0.1600,18413,1,1.150,219.920,1776905280.365062,0.649,15,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
219.970,71.960,-262.510,21997,219.970,0.0000,0.0000,0.0000,0.0000,-0.700,-0.100,0.0000,0.0000,RX,RX,RX,RX,71.960,-262.510,-0.700,-0.100,0.0000,0.0000,42.210,40.390,-0.400,-1.300,0.0000,0.0000,0.0000,0.0000,0.1100,0.3500,18417,1,1.150,219.970,1776905280.365992,0.650,16,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
220.020,71.950,-262.530,22002,220.020,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,0.0000,RX,RX,RX,RX,71.950,-262.530,0.000,-0.200,0.0000,0.0000,42.230,40.380,-0.200,0.100,0.0000,0.0000,0.0000,0.0000,0.0500,-0.0300,18420,1,1.150,220.020,1776905280.366868,0.651,17,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
220.070,71.970,-262.530,22007,220.070,0.0000,0.0000,0.0000,0.0000,-0.800,-0.200,0.0000,0.0000,RX,RX,RX,RX,71.970,-262.530,-0.800,-0.200,0.0000,0.0000,42.210,40.380,0.200,0.200,0.0000,0.0000,0.0000,0.0000,-0.0500,-0.0600,18423,1,1.150,220.070,1776905280.367752,0.652,18,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
220.120,71.940,-262.530,22012,220.120,0.0000,0.0000,0.0000,0.0000,-0.100,-0.200,0.0000,0.0000,RX,RX,RX,RX,71.940,-262.530,-0.100,-0.200,0.0000,0.0000,42.190,40.390,-2.200,-0.500,0.0000,0.0000,0.0000,0.0000,0.5700,0.1400,18426,1,1.150,220.120,1776905280.368611,0.653,19,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
220.170,71.970,-262.530,22017,220.170,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,RX,RX,RX,RX,71.970,-262.530,0.000,0.200,0.0000,0.0000,42.180,40.360,0.000,1.900,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4900,18428,1,1.150,220.170,1776905280.369478,0.654,20,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.757500,0.853000,7.1800,6.8900,-2.3000,-1.1900
220.220,71.990,-262.510,22022,220.220,0.0000,0.0000,0.0000,0.0000,-0.300,0.200,0.0000,0.0000,RX,RX,RX,RX,71.990,-262.510,-0.300,0.200,0.0000,0.0000,42.280,40.370,3.000,1.200,0.0000,0.0000,0.0000,0.0000,-0.7700,-0.3200,18430,1,1.150,220.220,1776905280.370346,0.654,21,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.666700,0.827600,4.6000,5.6000,-2.3000,-1.1700
220.270,72.350,-262.440,22027,220.270,0.0000,0.0000,0.0000,0.0000,-0.600,-0.400,0.0000,0.0000,RX,RX,RX,RX,72.350,-262.440,-0.600,-0.400,0.0000,0.0000,42.300,40.410,-2.100,-1.000,0.0000,0.0000,0.0000,0.0000,0.5300,0.2700,18433,1,1.150,220.270,1776905280.371444,0.656,22,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.666700,0.827600,4.6000,5.6000,-2.3000,-1.1700
220.320,72.340,-262.470,22032,220.320,0.0000,0.0000,0.0000,0.0000,-0.800,-0.500,0.0000,0.0000,RX,RX,RX,RX,72.340,-262.470,-0.800,-0.500,0.0000,0.0000,42.280,40.390,1.500,-0.900,0.0000,0.0000,0.0000,0.0000,-0.3900,0.2200,18436,1,1.150,220.320,1776905280.376930,0.661,23,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.666700,0.827600,4.6000,5.6000,-2.3000,-1.1700
220.370,72.330,-262.460,22037,220.370,0.0000,0.0000,0.0000,0.0000,-0.100,0.400,0.0000,0.0000,RX,RX,RX,RX,72.330,-262.460,-0.100,0.400,0.0000,0.0000,42.310,40.410,0.200,1.300,0.0000,0.0000,0.0000,0.0000,-0.0600,-0.3300,18439,1,1.150,220.370,1776905280.377817,0.662,24,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.666700,0.827600,4.6000,5.6000,-2.3000,-1.1700
220.420,72.360,-262.420,22042,220.420,0.0000,0.0000,0.0000,0.0000,1.000,0.500,0.0000,0.0000,RX,RX,RX,RX,72.360,-262.420,1.000,0.500,0.0000,0.0000,42.280,40.410,-3.600,-4.300,0.0000,0.0000,0.0000,0.0000,0.9300,1.1100,18442,1,1.150,220.420,1776905280.378640,0.663,25,20260422_204759,EG,A,A,A,,0,1,3,2,100.000,100.000,0.666700,0.827600,4.6000,5.6000,-2.3000,-1.1700
