t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
369.260,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,-2036.000,-2387.800,-0.0000,-0.0000,0.840
369.310,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.360,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.410,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.460,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.510,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.560,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.610,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.660,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.710,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.760,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.810,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.860,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.910,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
369.960,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.010,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.060,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.110,-101.800,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.160,-101.790,-119.390,0.0000,0.0000,0.0000,0.0000,0.246,0.000,0.0000,0.0000,0.840
370.210,-101.790,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.260,-101.790,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.310,-101.790,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.360,-101.790,-119.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.410,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.250,0.0000,0.0000,0.840
370.460,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.510,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.560,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.610,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.660,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.710,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.760,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.810,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.860,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.910,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
370.960,-101.790,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.010,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.167,0.000,0.0000,0.0000,0.840
371.060,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.110,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.160,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.210,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.260,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.310,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.360,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.410,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.460,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.510,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.560,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.610,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.660,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.710,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.760,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.810,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.860,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.910,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
371.960,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.010,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.060,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.110,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.160,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.210,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.260,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.310,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.360,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.410,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.460,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.510,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.560,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.610,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.660,-101.780,-119.380,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.710,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.419,0.0000,0.0000,0.840
372.760,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.810,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.860,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.910,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
372.960,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.010,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.060,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.110,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.160,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.210,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.260,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.310,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.360,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.410,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.460,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.510,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.560,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.610,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.179,0.0000,0.0000,0.840
373.660,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.710,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.760,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.810,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.860,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.910,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
373.960,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.010,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.060,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.110,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.160,-101.780,-119.360,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.210,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,-0.228,0.0000,-0.0000,0.840
374.260,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.310,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.360,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.410,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.460,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.510,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.560,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.610,-101.780,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.660,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,-0.250,0.000,-0.0000,0.0000,0.840
374.710,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.760,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.810,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.860,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.910,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
374.960,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
375.010,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
375.060,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
375.110,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
375.160,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
375.210,-101.790,-119.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.840
