t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
141.010,-85.550,-103.450,0.0000,0.0000,0.0000,0.0000,-0.100,0.300,-0.0000,0.0000,2.940
141.060,-85.550,-103.470,0.0000,0.0000,0.0000,0.0000,0.100,-0.100,0.0000,-0.0000,2.940
141.110,-85.540,-103.500,0.0000,0.0000,0.0000,0.0000,0.000,-0.500,0.0000,-0.0000,2.940
141.160,-85.550,-103.500,0.0000,0.0000,0.0000,0.0000,-0.100,0.200,-0.0000,0.0000,2.940
141.210,-85.540,-103.490,0.0000,0.0000,0.0000,0.0000,0.400,0.100,0.0000,0.0000,2.940
141.260,-85.540,-103.490,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,2.940
141.310,-85.530,-103.500,0.0000,0.0000,0.0000,0.0000,0.166,-0.166,0.0000,-0.0000,2.940
141.360,-85.540,-103.510,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,2.940
141.410,-85.550,-103.540,0.0000,0.0000,0.0000,0.0000,-0.100,-0.500,-0.0000,-0.0000,2.940
141.460,-85.560,-103.570,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
141.510,-85.550,-103.580,0.0000,0.0000,0.0000,0.0000,0.700,0.400,0.0000,0.0000,2.940
141.560,-85.530,-103.580,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,2.940
141.610,-85.510,-103.590,0.0000,0.0000,0.0000,0.0000,0.400,-0.200,0.0000,-0.0000,2.940
141.660,-85.500,-103.590,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,2.940
141.710,-85.510,-103.590,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
141.760,-85.510,-103.600,0.0000,0.0000,0.0000,0.0000,0.000,-0.215,0.0000,-0.0000,2.940
141.810,-85.520,-103.620,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
141.860,-85.510,-103.640,0.0000,0.0000,0.0000,0.0000,-0.100,-0.200,-0.0000,-0.0000,2.940
141.910,-85.520,-103.660,0.0000,0.0000,0.0000,0.0000,-0.200,-0.300,-0.0000,-0.0000,2.940
141.960,-85.520,-103.660,0.0000,0.0000,0.0000,0.0000,0.100,-0.300,0.0000,-0.0000,2.940
142.010,-85.530,-103.670,0.0000,0.0000,0.0000,0.0000,0.200,0.500,0.0000,0.0000,2.940
142.060,-85.500,-103.650,0.0000,0.0000,0.0000,0.0000,0.500,0.200,0.0000,0.0000,2.940
142.110,-85.490,-103.650,0.0000,0.0000,0.0000,0.0000,-0.100,-0.100,-0.0000,-0.0000,2.940
142.160,-85.500,-103.660,0.0000,0.0000,0.0000,0.0000,-0.200,-0.300,-0.0000,-0.0000,2.940
142.210,-85.510,-103.670,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
142.260,-85.510,-103.690,0.0000,0.0000,0.0000,0.0000,0.000,-0.665,0.0000,-0.0000,2.940
142.310,-85.510,-103.690,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,2.940
142.360,-85.510,-103.700,0.0000,0.0000,0.0000,0.0000,-0.100,-0.100,-0.0000,-0.0000,2.940
142.410,-85.510,-103.710,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,2.940
142.460,-85.510,-103.710,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
142.510,-85.520,-103.720,0.0000,0.0000,0.0000,0.0000,-0.167,-0.167,-0.0000,-0.0000,2.940
142.560,-85.530,-103.720,0.0000,0.0000,0.0000,0.0000,-0.336,0.000,-0.0000,0.0000,2.940
142.610,-85.540,-103.730,0.0000,0.0000,0.0000,0.0000,-0.144,-0.144,-0.0000,-0.0000,2.940
142.660,-85.560,-103.730,0.0000,0.0000,0.0000,0.0000,-0.434,0.000,-0.0000,0.0000,2.940
142.710,-85.570,-103.740,0.0000,0.0000,0.0000,0.0000,-0.213,-0.213,-0.0000,-0.0000,2.940
142.760,-85.580,-103.750,0.0000,0.0000,0.0000,0.0000,-0.219,-0.219,-0.0000,-0.0000,2.940
142.810,-85.590,-103.750,0.0000,0.0000,0.0000,0.0000,-0.123,0.000,-0.0000,0.0000,2.940
142.860,-85.600,-103.760,0.0000,0.0000,0.0000,0.0000,-0.170,-0.170,-0.0000,-0.0000,2.940
142.910,-85.610,-103.760,0.0000,0.0000,0.0000,0.0000,-0.317,0.000,-0.0000,0.0000,2.940
142.960,-85.610,-103.760,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.010,-85.620,-103.760,0.0000,0.0000,0.0000,0.0000,-0.106,0.000,-0.0000,0.0000,2.940
143.060,-85.620,-103.770,0.0000,0.0000,0.0000,0.0000,0.000,-20.049,0.0000,-0.0000,2.940
143.110,-85.630,-103.770,0.0000,0.0000,0.0000,0.0000,-0.143,0.000,-0.0000,0.0000,2.940
143.160,-85.630,-103.770,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.210,-85.630,-103.780,0.0000,0.0000,0.0000,0.0000,0.000,-0.176,0.0000,-0.0000,2.940
143.260,-85.630,-103.780,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.310,-85.630,-103.780,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.360,-85.640,-103.780,0.0000,0.0000,0.0000,0.0000,-0.304,0.000,-0.0000,0.0000,2.940
143.410,-85.640,-103.780,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.460,-85.640,-103.790,0.0000,0.0000,0.0000,0.0000,0.000,-0.334,0.0000,-0.0000,2.940
143.510,-85.640,-103.790,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.560,-85.640,-103.790,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.610,-85.640,-103.790,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.660,-85.640,-103.790,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.710,-85.640,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,-0.141,0.0000,-0.0000,2.940
143.760,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,23.524,0.000,0.0000,0.0000,2.940
143.830,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.880,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.930,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
143.980,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
144.030,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
144.080,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
144.130,-85.620,-103.800,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
144.180,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
144.230,-85.620,-103.800,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,2.940
144.280,-85.620,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
144.330,-85.620,-103.800,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
144.380,-85.630,-103.800,0.0000,0.0000,0.0000,0.0000,-0.159,0.000,-0.0000,0.0000,2.940
144.430,-85.620,-103.800,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,2.940
144.480,-85.610,-103.800,0.0000,0.0000,0.0000,0.0000,0.124,0.000,0.0000,0.0000,2.940
144.530,-85.600,-103.800,0.0000,0.0000,0.0000,0.0000,0.249,0.000,0.0000,0.0000,2.940
144.580,-85.590,-103.800,0.0000,0.0000,0.0000,0.0000,0.217,0.000,0.0000,0.0000,2.940
144.630,-85.590,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
144.680,-85.580,-103.800,0.0000,0.0000,0.0000,0.0000,0.166,0.000,0.0000,0.0000,2.940
144.730,-85.570,-103.800,0.0000,0.0000,0.0000,0.0000,0.313,0.000,0.0000,0.0000,2.940
144.780,-85.560,-103.800,0.0000,0.0000,0.0000,0.0000,0.131,0.000,0.0000,0.0000,2.940
144.830,-85.560,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
144.880,-85.560,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
144.930,-85.550,-103.800,0.0000,0.0000,0.0000,0.0000,0.209,0.000,0.0000,0.0000,2.940
144.980,-85.550,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
145.030,-85.550,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
145.080,-85.540,-103.800,0.0000,0.0000,0.0000,0.0000,0.166,0.000,0.0000,0.0000,2.940
145.130,-85.540,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
145.180,-85.540,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
145.230,-85.540,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
145.280,-85.540,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
145.330,-85.530,-103.800,0.0000,0.0000,0.0000,0.0000,0.312,0.000,0.0000,0.0000,2.940
145.380,-85.530,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
145.430,-85.530,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
145.480,-85.530,-103.770,0.0000,0.0000,0.0000,0.0000,0.000,0.500,0.0000,0.0000,2.940
145.530,-85.530,-103.770,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,2.940
145.580,-85.530,-103.770,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,2.940
145.630,-85.520,-103.770,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,2.940
145.680,-85.520,-103.780,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,2.940
145.730,-85.520,-103.790,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,2.940
145.780,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,-0.161,0.0000,-0.0000,2.940
145.830,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,2.940
145.880,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,2.940
145.930,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,2.940
145.980,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,2.940
146.030,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.080,-85.520,-103.810,0.0000,0.0000,0.0000,0.0000,0.000,-0.168,0.0000,-0.0000,2.940
146.130,-85.520,-103.810,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.180,-85.520,-103.820,0.0000,0.0000,0.0000,0.0000,0.000,-0.114,0.0000,-0.0000,2.940
146.230,-85.520,-103.820,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.280,-85.520,-103.820,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.330,-85.520,-103.820,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.380,-85.520,-103.830,0.0000,0.0000,0.0000,0.0000,0.000,-0.125,0.0000,-0.0000,2.940
146.430,-85.520,-103.830,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.480,-85.520,-103.830,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.530,-85.530,-103.830,0.0000,0.0000,0.0000,0.0000,-0.296,0.000,-0.0000,0.0000,2.940
146.580,-85.530,-103.830,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.630,-85.530,-103.830,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.680,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,-0.148,0.0000,-0.0000,2.940
146.730,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.780,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.830,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.880,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.930,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
146.980,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
147.030,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
147.080,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
147.130,-85.530,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
147.180,-85.540,-103.840,0.0000,0.0000,0.0000,0.0000,-0.165,0.000,-0.0000,0.0000,2.940
147.230,-85.540,-103.840,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
147.280,-85.520,-103.820,0.0000,0.0000,0.0000,0.0000,0.300,0.800,0.0000,0.0000,2.940
147.330,-85.500,-103.800,0.0000,0.0000,0.0000,0.0000,0.100,0.100,0.0000,0.0000,2.940
147.380,-85.500,-103.780,0.0000,0.0000,0.0000,0.0000,0.100,0.200,0.0000,0.0000,2.940
147.430,-85.500,-103.780,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,2.940
147.480,-85.500,-103.790,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,2.940
147.530,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,-0.300,0.000,-0.0000,0.0000,2.940
147.580,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,2.940
147.630,-85.520,-103.810,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,2.940
147.680,-85.520,-103.820,0.0000,0.0000,0.0000,0.0000,0.000,-0.168,0.0000,-0.0000,2.940
147.730,-85.520,-103.820,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
147.780,-85.520,-103.810,0.0000,0.0000,0.0000,0.0000,0.000,0.150,0.0000,0.0000,2.940
147.830,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,2.940
147.880,-85.520,-103.800,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
147.930,-85.520,-103.810,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
147.980,-85.520,-103.820,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,2.940
148.030,-85.520,-103.830,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,2.940
148.080,-85.510,-103.840,0.0000,0.0000,0.0000,0.0000,0.164,-0.164,0.0000,-0.0000,2.940
148.130,-85.500,-103.860,0.0000,0.0000,0.0000,0.0000,0.225,-0.450,0.0000,-0.0000,2.940
148.180,-85.490,-103.870,0.0000,0.0000,0.0000,0.0000,0.168,-0.168,0.0000,-0.0000,2.940
148.230,-85.480,-103.870,0.0000,0.0000,0.0000,0.0000,0.284,0.000,0.0000,0.0000,2.940
148.280,-85.480,-103.880,0.0000,0.0000,0.0000,0.0000,0.000,-0.167,0.0000,-0.0000,2.940
148.330,-85.470,-103.880,0.0000,0.0000,0.0000,0.0000,0.250,0.000,0.0000,0.0000,2.940
148.380,-85.460,-103.890,0.0000,0.0000,0.0000,0.0000,0.166,-0.166,0.0000,-0.0000,2.940
148.430,-85.460,-103.890,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.480,-85.450,-103.890,0.0000,0.0000,0.0000,0.0000,0.186,0.000,0.0000,0.0000,2.940
148.530,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,-0.212,0.0000,-0.0000,2.940
148.580,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.630,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.680,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.730,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.780,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.830,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.880,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.930,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
148.980,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.030,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.080,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.130,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.180,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.230,-85.450,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.280,-85.460,-103.900,0.0000,0.0000,0.0000,0.0000,-0.166,0.000,-0.0000,0.0000,2.940
149.330,-85.460,-103.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.380,-85.460,-103.890,0.0000,0.0000,0.0000,0.0000,0.000,0.154,0.0000,0.0000,2.940
149.430,-85.460,-103.890,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.480,-85.460,-103.890,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.530,-85.470,-103.890,0.0000,0.0000,0.0000,0.0000,-0.275,0.000,-0.0000,0.0000,2.940
149.580,-85.470,-103.890,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.630,-85.480,-103.890,0.0000,0.0000,0.0000,0.0000,-0.245,0.000,-0.0000,0.0000,2.940
149.680,-85.480,-103.890,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.730,-85.480,-103.880,0.0000,0.0000,0.0000,0.0000,0.000,0.506,0.0000,0.0000,2.940
149.780,-85.480,-103.880,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.830,-85.480,-103.880,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.880,-85.490,-103.880,0.0000,0.0000,0.0000,0.0000,-0.164,0.000,-0.0000,0.0000,2.940
149.930,-85.490,-103.880,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
149.980,-85.490,-103.880,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.030,-85.490,-103.870,0.0000,0.0000,0.0000,0.0000,0.000,0.297,0.0000,0.0000,2.940
150.080,-85.490,-103.870,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.130,-85.500,-103.870,0.0000,0.0000,0.0000,0.0000,-0.327,0.000,-0.0000,0.0000,2.940
150.180,-85.500,-103.870,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.230,-85.500,-103.870,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.280,-85.500,-103.870,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.330,-85.500,-103.870,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.380,-85.510,-103.860,0.0000,0.0000,0.0000,0.0000,-0.166,0.166,-0.0000,0.0000,2.940
150.430,-85.510,-103.860,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.480,-85.510,-103.860,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.530,-85.510,-103.860,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.580,-85.510,-103.860,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.630,-85.510,-103.860,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.680,-85.520,-103.860,0.0000,0.0000,0.0000,0.0000,-0.166,0.000,-0.0000,0.0000,2.940
150.730,-85.520,-103.860,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.780,-85.520,-103.860,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.830,-85.520,-103.860,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,2.940
150.880,-85.520,-103.850,0.0000,0.0000,0.0000,0.0000,0.000,0.165,0.0000,0.0000,2.940
