t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
392.650,4.220,2.220,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,0.760
392.700,4.220,2.220,0.0000,0.0000,0.0000,0.0000,0.100,0.200,0.0000,0.0000,0.760
392.750,4.230,2.230,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,0.760
392.800,4.240,2.220,0.0000,0.0000,0.0000,0.0000,0.400,-0.100,0.0000,-0.0000,0.760
392.850,4.230,2.220,0.0000,0.0000,0.0000,0.0000,-0.300,0.100,-0.0000,0.0000,0.760
392.900,4.220,2.210,0.0000,0.0000,0.0000,0.0000,-0.246,-0.246,-0.0000,-0.0000,0.760
392.950,4.220,2.210,0.0000,0.0000,0.0000,0.0000,0.100,0.300,0.0000,0.0000,0.760
393.000,4.220,2.220,0.0000,0.0000,0.0000,0.0000,0.000,0.300,0.0000,0.0000,0.760
393.050,4.210,2.200,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.760
393.100,4.190,2.170,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.760
393.150,4.200,2.170,0.0000,0.0000,0.0000,0.0000,0.700,0.000,0.0000,0.0000,0.760
393.200,4.220,2.180,0.0000,0.0000,0.0000,0.0000,0.100,0.300,0.0000,0.0000,0.760
393.250,4.220,2.190,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.760
393.300,4.210,2.180,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.760
393.350,4.190,2.170,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.760
393.400,4.200,2.170,0.0000,0.0000,0.0000,0.0000,-0.200,-0.200,-0.0000,-0.0000,0.760
393.450,4.180,2.170,0.0000,0.0000,0.0000,0.0000,-0.300,0.300,-0.0000,0.0000,0.760
393.500,4.190,2.170,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,0.760
393.550,4.180,2.170,0.0000,0.0000,0.0000,0.0000,-0.100,0.100,-0.0000,0.0000,0.760
393.600,4.170,2.150,0.0000,0.0000,0.0000,0.0000,-0.300,-0.200,-0.0000,-0.0000,0.760
393.650,4.170,2.130,0.0000,0.0000,0.0000,0.0000,0.400,0.000,0.0000,0.0000,0.760
393.700,4.170,2.130,0.0000,0.0000,0.0000,0.0000,-0.500,0.000,-0.0000,0.0000,0.760
393.750,4.160,2.120,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.760
393.800,4.150,2.100,0.0000,0.0000,0.0000,0.0000,-0.700,0.000,-0.0000,0.0000,0.760
393.850,4.150,2.110,0.0000,0.0000,0.0000,0.0000,0.300,0.100,0.0000,0.0000,0.760
393.900,4.150,2.090,0.0000,0.0000,0.0000,0.0000,-0.500,-0.200,-0.0000,-0.0000,0.760
393.950,4.120,2.090,0.0000,0.0000,0.0000,0.0000,-0.100,0.100,-0.0000,0.0000,0.760
394.000,4.120,2.080,0.0000,0.0000,0.0000,0.0000,-0.500,-0.300,-0.0000,-0.0000,0.760
394.050,4.070,2.060,0.0000,0.0000,0.0000,0.0000,-0.500,0.000,-0.0000,0.0000,0.760
394.100,4.070,2.060,0.0000,0.0000,0.0000,0.0000,0.200,-0.100,0.0000,-0.0000,0.760
394.150,4.050,2.020,0.0000,0.0000,0.0000,0.0000,-0.900,-0.400,-0.0000,-0.0000,0.760
394.200,4.000,2.010,0.0000,0.0000,0.0000,0.0000,-0.500,-0.200,-0.0000,-0.0000,0.760
394.250,4.010,2.000,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.760
394.300,4.010,2.010,0.0000,0.0000,0.0000,0.0000,0.100,0.500,0.0000,0.0000,0.760
394.350,4.020,2.000,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.760
394.400,4.010,1.990,0.0000,0.0000,0.0000,0.0000,-0.130,-0.130,-0.0000,-0.0000,0.760
394.450,4.020,1.980,0.0000,0.0000,0.0000,0.0000,0.400,0.100,0.0000,0.0000,0.760
394.500,4.020,1.960,0.0000,0.0000,0.0000,0.0000,-0.400,-0.100,-0.0000,-0.0000,0.760
394.550,3.990,1.950,0.0000,0.0000,0.0000,0.0000,-0.300,-0.100,-0.0000,-0.0000,0.760
394.600,3.960,1.950,0.0000,0.0000,0.0000,0.0000,-1.000,-0.400,-0.0000,-0.0000,0.760
394.650,3.930,1.920,0.0000,0.0000,0.0000,0.0000,-0.400,0.200,-0.0000,0.0000,0.760
394.700,3.940,1.940,0.0000,0.0000,0.0000,0.0000,0.900,1.000,0.0000,0.0000,0.760
394.750,3.960,1.940,0.0000,0.0000,0.0000,0.0000,-0.100,-0.100,-0.0000,-0.0000,0.760
394.800,3.940,1.920,0.0000,0.0000,0.0000,0.0000,0.400,-0.100,0.0000,-0.0000,0.760
394.850,3.980,1.940,0.0000,0.0000,0.0000,0.0000,0.700,0.600,0.0000,0.0000,0.760
394.900,3.980,1.950,0.0000,0.0000,0.0000,0.0000,0.200,0.100,0.0000,0.0000,0.760
394.950,3.990,1.950,0.0000,0.0000,0.0000,0.0000,0.100,0.500,0.0000,0.0000,0.760
395.000,4.020,1.960,0.0000,0.0000,0.0000,0.0000,0.300,0.100,0.0000,0.0000,0.760
395.050,4.010,1.960,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.760
395.100,4.020,1.950,0.0000,0.0000,0.0000,0.0000,0.700,0.400,0.0000,0.0000,0.760
395.150,4.040,1.980,0.0000,0.0000,0.0000,0.0000,0.000,0.700,0.0000,0.0000,0.760
395.200,4.040,1.940,0.0000,0.0000,0.0000,0.0000,0.100,-0.500,0.0000,-0.0000,0.760
395.250,4.020,1.920,0.0000,0.0000,0.0000,0.0000,-0.200,-0.100,-0.0000,-0.0000,0.760
395.300,4.060,1.930,0.0000,0.0000,0.0000,0.0000,1.100,0.500,0.0000,0.0000,0.760
395.350,4.090,1.940,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.760
395.400,4.070,1.920,0.0000,0.0000,0.0000,0.0000,-0.300,-0.400,-0.0000,-0.0000,0.760
395.450,4.040,1.900,0.0000,0.0000,0.0000,0.0000,-0.100,-0.200,-0.0000,-0.0000,0.760
395.500,4.050,1.890,0.0000,0.0000,0.0000,0.0000,0.100,0.300,0.0000,0.0000,0.760
395.550,4.030,1.880,0.0000,0.0000,0.0000,0.0000,-0.200,-0.100,-0.0000,-0.0000,0.760
395.600,4.050,1.860,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,0.760
395.650,4.050,1.870,0.0000,0.0000,0.0000,0.0000,-0.100,0.100,-0.0000,0.0000,0.760
395.700,4.060,1.870,0.0000,0.0000,0.0000,0.0000,0.400,0.500,0.0000,0.0000,0.760
395.750,4.070,1.900,0.0000,0.0000,0.0000,0.0000,-0.100,0.600,-0.0000,0.0000,0.760
395.800,4.090,1.890,0.0000,0.0000,0.0000,0.0000,0.500,-0.100,0.0000,-0.0000,0.760
395.850,4.100,1.900,0.0000,0.0000,0.0000,0.0000,0.000,0.300,0.0000,0.0000,0.760
395.900,4.130,1.900,0.0000,0.0000,0.0000,0.0000,0.400,0.000,0.0000,0.0000,0.760
395.950,4.130,1.900,0.0000,0.0000,0.0000,0.0000,0.200,0.100,0.0000,0.0000,0.760
396.000,4.140,1.890,0.0000,0.0000,0.0000,0.0000,-0.300,-0.100,-0.0000,-0.0000,0.760
396.050,4.120,1.870,0.0000,0.0000,0.0000,0.0000,-0.200,-0.100,-0.0000,-0.0000,0.760
396.100,4.130,1.870,0.0000,0.0000,0.0000,0.0000,0.500,0.500,0.0000,0.0000,0.760
396.150,4.150,1.890,0.0000,0.0000,0.0000,0.0000,0.400,0.500,0.0000,0.0000,0.760
396.200,4.150,1.900,0.0000,0.0000,0.0000,0.0000,0.000,0.500,0.0000,0.0000,0.760
396.250,4.160,1.910,0.0000,0.0000,0.0000,0.0000,0.400,0.500,0.0000,0.0000,0.760
396.300,4.170,1.910,0.0000,0.0000,0.0000,0.0000,0.100,0.200,0.0000,0.0000,0.760
396.350,4.190,1.920,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.760
396.400,4.200,1.940,0.0000,0.0000,0.0000,0.0000,0.100,0.400,0.0000,0.0000,0.760
396.450,4.200,1.950,0.0000,0.0000,0.0000,0.0000,0.000,0.300,0.0000,0.0000,0.760
396.500,4.180,1.950,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,-0.0000,0.0000,0.760
396.550,4.180,1.960,0.0000,0.0000,0.0000,0.0000,0.000,0.400,0.0000,0.0000,0.760
396.600,4.180,1.960,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.760
396.650,4.180,1.950,0.0000,0.0000,0.0000,0.0000,-0.100,0.200,-0.0000,0.0000,0.760
396.700,4.190,1.960,0.0000,0.0000,0.0000,0.0000,0.200,0.100,0.0000,0.0000,0.760
396.750,4.190,1.980,0.0000,0.0000,0.0000,0.0000,-0.200,0.500,-0.0000,0.0000,0.760
396.800,4.200,1.960,0.0000,0.0000,0.0000,0.0000,0.300,-0.300,0.0000,-0.0000,0.760
396.850,4.200,1.950,0.0000,0.0000,0.0000,0.0000,-0.100,0.300,-0.0000,0.0000,0.760
396.900,4.210,1.970,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.760
396.950,4.210,1.950,0.0000,0.0000,0.0000,0.0000,-0.100,0.200,-0.0000,0.0000,0.760
397.000,4.190,1.960,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,0.760
397.050,4.200,1.940,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.760
397.100,4.180,1.950,0.0000,0.0000,0.0000,0.0000,-0.200,0.200,-0.0000,0.0000,0.760
397.150,4.180,1.940,0.0000,0.0000,0.0000,0.0000,0.300,0.000,0.0000,0.0000,0.760
397.200,4.190,1.950,0.0000,0.0000,0.0000,0.0000,-0.100,0.400,-0.0000,0.0000,0.760
397.250,4.170,1.950,0.0000,0.0000,0.0000,0.0000,-0.400,-0.500,-0.0000,-0.0000,0.760
397.300,4.150,1.920,0.0000,0.0000,0.0000,0.0000,-0.400,-0.200,-0.0000,-0.0000,0.760
397.350,4.140,1.930,0.0000,0.0000,0.0000,0.0000,-0.100,0.300,-0.0000,0.0000,0.760
397.400,4.150,1.920,0.0000,0.0000,0.0000,0.0000,0.100,-0.100,0.0000,-0.0000,0.760
397.450,4.120,1.900,0.0000,0.0000,0.0000,0.0000,-0.700,0.100,-0.0000,0.0000,0.760
397.500,4.110,1.890,0.0000,0.0000,0.0000,0.0000,-0.100,-0.200,-0.0000,-0.0000,0.760
397.550,4.100,1.860,0.0000,0.0000,0.0000,0.0000,-0.100,-0.300,-0.0000,-0.0000,0.760
397.600,4.070,1.850,0.0000,0.0000,0.0000,0.0000,-0.400,0.200,-0.0000,0.0000,0.760
397.650,4.060,1.840,0.0000,0.0000,0.0000,0.0000,-0.167,-0.167,-0.0000,-0.0000,0.760
397.700,4.080,1.840,0.0000,0.0000,0.0000,0.0000,0.100,0.300,0.0000,0.0000,0.760
397.750,4.060,1.850,0.0000,0.0000,0.0000,0.0000,-0.500,0.400,-0.0000,0.0000,0.760
397.800,4.050,1.860,0.0000,0.0000,0.0000,0.0000,-0.200,0.100,-0.0000,0.0000,0.760
397.850,4.020,1.870,0.0000,0.0000,0.0000,0.0000,-0.700,0.000,-0.0000,0.0000,0.760
397.900,3.990,1.850,0.0000,0.0000,0.0000,0.0000,-1.200,-1.500,-0.0000,-0.0000,0.760
397.950,3.870,1.770,0.0000,0.0000,0.0000,0.0000,-2.100,-0.600,-0.0000,-0.0000,0.760
398.000,3.790,1.760,0.0000,0.0000,0.0000,0.0000,-1.200,-0.100,-0.0000,-0.0000,0.760
398.050,3.760,1.700,0.0000,0.0000,0.0000,0.0000,-0.700,-1.000,-0.0000,-0.0000,0.760
398.100,3.700,1.650,0.0000,0.0000,0.0000,0.0000,-1.500,-0.500,-0.0000,-0.0000,0.760
