t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
53.470,-5.690,-2.160,0.0000,0.0000,0.0000,0.0000,-1.500,0.300,-0.0000,0.0000,0.690
53.520,-5.690,-2.130,0.0000,0.0000,0.0000,0.0000,0.000,-2.100,0.0000,-0.0000,0.690
53.570,-5.670,-2.130,0.0000,0.0000,0.0000,0.0000,-0.200,-1.200,-0.0000,-0.0000,0.690
53.620,-5.660,-2.150,0.0000,0.0000,0.0000,0.0000,-0.200,-1.600,-0.0000,-0.0000,0.690
53.670,-5.650,-2.220,0.0000,0.0000,0.0000,0.0000,-0.300,-1.000,-0.0000,-0.0000,0.690
53.720,-5.690,-2.290,0.0000,0.0000,0.0000,0.0000,-0.700,-1.600,-0.0000,-0.0000,0.690
53.770,-5.740,-2.450,0.0000,0.0000,0.0000,0.0000,-0.800,-0.300,-0.0000,-0.0000,0.690
53.820,-5.820,-2.490,0.0000,0.0000,0.0000,0.0000,-0.700,0.300,-0.0000,0.0000,0.690
53.870,-5.900,-2.510,0.0000,0.0000,0.0000,0.0000,-0.600,0.000,-0.0000,0.0000,0.690
53.920,-5.920,-2.560,0.0000,0.0000,0.0000,0.0000,-0.400,0.200,-0.0000,0.0000,0.690
53.970,-5.950,-2.590,0.0000,0.0000,0.0000,0.0000,-0.400,0.600,-0.0000,0.0000,0.690
54.020,-5.990,-2.560,0.0000,0.0000,0.0000,0.0000,0.200,1.100,0.0000,0.0000,0.690
54.070,-6.000,-2.540,0.0000,0.0000,0.0000,0.0000,-0.400,0.000,-0.0000,0.0000,0.690
54.120,-6.030,-2.540,0.0000,0.0000,0.0000,0.0000,-0.300,0.100,-0.0000,0.0000,0.690
54.170,-6.050,-2.530,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.690
54.220,-6.050,-2.550,0.0000,0.0000,0.0000,0.0000,0.100,-0.800,0.0000,-0.0000,0.690
54.270,-6.060,-2.560,0.0000,0.0000,0.0000,0.0000,0.500,-0.200,0.0000,-0.0000,0.690
54.320,-6.080,-2.550,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,0.690
54.370,-6.110,-2.550,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.690
54.420,-6.140,-2.570,0.0000,0.0000,0.0000,0.0000,0.400,-0.300,0.0000,-0.0000,0.690
54.470,-6.140,-2.590,0.0000,0.0000,0.0000,0.0000,0.400,-0.500,0.0000,-0.0000,0.690
54.520,-6.130,-2.620,0.0000,0.0000,0.0000,0.0000,0.900,-0.100,0.0000,-0.0000,0.690
54.570,-6.130,-2.620,0.0000,0.0000,0.0000,0.0000,0.900,-0.200,0.0000,-0.0000,0.690
54.620,-6.110,-2.620,0.0000,0.0000,0.0000,0.0000,0.400,-0.400,0.0000,-0.0000,0.690
54.670,-6.090,-2.630,0.0000,0.0000,0.0000,0.0000,0.500,-0.400,0.0000,-0.0000,0.690
54.740,-6.070,-2.630,0.0000,0.0000,0.0000,0.0000,0.700,-0.200,0.0000,-0.0000,0.690
54.790,-6.060,-2.640,0.0000,0.0000,0.0000,0.0000,0.400,-0.900,0.0000,-0.0000,0.690
54.840,-6.030,-2.640,0.0000,0.0000,0.0000,0.0000,0.400,0.100,0.0000,0.0000,0.690
