t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
37.920,-277.670,-101.590,3792,37.920,0.0000,0.0000,0.0000,0.0000,-5553.400,-2031.800,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,-5553.400,-2031.800,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,37.920,1776918536.499056,0.674,0,20260423_002855,EG,,,,serial_connected:/dev/cu.usbmodem101,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
37.970,-277.670,-101.590,3797,37.970,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,37.970,1776918536.499972,0.675,1,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
38.020,-277.670,-101.590,3802,38.020,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,38.020,1776918536.643442,0.818,2,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
38.070,-277.670,-101.590,3807,38.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,38.070,1776918536.644331,0.819,3,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
38.120,-277.670,-101.590,3812,38.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,38.120,1776918536.645184,0.820,4,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
38.170,-277.670,-101.590,3817,38.170,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,38.170,1776918536.691954,0.867,5,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
38.220,-277.670,-101.590,3822,38.220,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,38.220,1776918536.727600,0.902,6,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
38.270,-277.670,-101.590,3827,38.270,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,38.270,1776918536.794589,0.969,7,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
38.320,-277.670,-101.590,3832,38.320,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,38.320,1776918536.832344,1.007,8,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
38.370,-277.670,-101.590,3837,38.370,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-277.670,-101.590,0.000,0.000,0.0000,0.0000,-277.670,-101.590,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3.450,38.370,1776918536.891283,1.066,9,20260423_002855,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
