t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
440.500,-140.580,-109.300,44050,440.500,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Sync,Auto,Control,-140.050,-110.430,-2801.000,-2208.600,0.0000,0.0000,-140.580,-109.300,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37009,1,0.790,440.500,1776906027.084280,0.757,0,20260422_210026,EG,A,A,A,serial_connected:/dev/cu.usbmodem101,0,1,3,2,100.000,100.000,0.500600,0.440800,0.0100,0.0100,-0.0100,-0.0100
440.550,-140.050,-110.430,44055,440.550,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.050,-110.430,0.000,0.000,0.0000,0.0000,-140.050,-110.430,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.550,1776906027.085720,0.758,1,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
440.600,-140.050,-110.430,44060,440.600,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.050,-110.430,0.000,0.000,0.0000,0.0000,-140.050,-110.430,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.600,1776906027.189667,0.862,2,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
440.650,-140.060,-110.430,44065,440.650,0.0000,0.0000,0.0000,0.0000,-7.668,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.430,-7.668,0.000,0.0000,0.0000,-140.060,-110.430,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.650,1776906027.190635,0.863,3,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
440.700,-140.060,-110.430,44070,440.700,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.430,0.000,0.000,0.0000,0.0000,-140.060,-110.430,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.700,1776906027.191552,0.864,4,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
440.750,-140.060,-110.430,44075,440.750,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.430,0.000,0.000,0.0000,0.0000,-140.060,-110.430,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.750,1776906027.231566,0.904,5,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
440.800,-140.060,-110.440,44080,440.800,0.0000,0.0000,0.0000,0.0000,0.000,-0.141,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.440,0.000,-0.141,0.0000,0.0000,-140.060,-110.440,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.800,1776906027.302665,0.975,6,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
440.850,-140.060,-110.440,44085,440.850,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.440,0.000,0.000,0.0000,0.0000,-140.060,-110.440,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.850,1776906027.346116,1.019,7,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
440.900,-140.060,-110.440,44090,440.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.440,0.000,0.000,0.0000,0.0000,-140.060,-110.440,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.900,1776906027.406552,1.079,8,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
440.950,-140.060,-110.440,44095,440.950,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.440,0.000,0.000,0.0000,0.0000,-140.060,-110.440,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,440.950,1776906027.447788,1.120,9,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
441.000,-140.060,-110.440,44100,441.000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.440,0.000,0.000,0.0000,0.0000,-140.060,-110.440,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,441.000,1776906027.506601,1.179,10,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
441.050,-140.060,-110.450,44105,441.050,0.0000,0.0000,0.0000,0.0000,0.000,-0.251,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.450,0.000,-0.251,0.0000,0.0000,-140.060,-110.450,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,441.050,1776906027.546727,1.219,11,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
441.100,-140.060,-110.450,44110,441.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.060,-110.450,0.000,0.000,0.0000,0.0000,-140.060,-110.450,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,441.100,1776906027.608946,1.282,12,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
441.150,-140.050,-110.450,44115,441.150,0.0000,0.0000,0.0000,0.0000,0.235,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.050,-110.450,0.235,0.000,0.0000,0.0000,-140.050,-110.450,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,441.150,1776906027.651264,1.324,13,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
441.200,-140.050,-110.450,44120,441.200,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-140.050,-110.450,0.000,0.000,0.0000,0.0000,-140.050,-110.450,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,441.200,1776906027.708989,1.382,14,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
441.250,-140.050,-110.460,44125,441.250,0.0000,0.0000,0.0000,0.0000,0.000,-0.423,0.0000,0.0000,Auto,Raw,Auto,Control,-140.050,-110.460,0.000,-0.423,0.0000,0.0000,-140.050,-110.460,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.790,441.250,1776906027.732242,1.405,15,20260422_210026,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
