t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
144.310,-6.700,-17.010,-10.4000,6.1200,0.0000,0.0000,-139.300,127.800,25.2849,13.6508,0.930
144.360,-13.050,-11.870,0.0000,0.0000,0.0000,0.0000,-77.800,119.400,-0.0000,0.0000,0.930
144.410,-15.200,-6.160,0.0000,0.0000,0.0000,0.0000,15.000,105.800,0.0000,0.0000,0.930
144.460,-12.800,0.050,0.0000,0.0000,0.0000,0.0000,97.600,83.400,0.0000,0.0000,0.930
144.510,-6.640,2.320,0.0000,0.0000,0.0000,0.0000,93.600,55.100,0.0000,0.0000,0.930
144.560,-7.480,5.330,0.0000,0.0000,0.0000,0.0000,-17.400,38.500,-0.0000,0.0000,0.930
144.610,-8.080,3.330,0.0000,0.0000,0.0000,0.0000,47.100,-89.500,0.0000,-0.0000,0.930
144.660,-6.800,-3.170,0.0000,0.0000,0.0000,0.0000,16.800,-202.100,0.0000,-0.0000,0.930
144.710,-7.160,-13.030,0.0000,0.0000,0.0000,0.0000,49.600,-174.300,0.0000,-0.0000,0.930
144.760,-2.250,-21.260,0.0000,0.0000,0.0000,0.0000,80.300,-169.700,0.0000,-0.0000,0.930
144.810,3.000,-31.080,0.0000,0.0000,0.0000,0.0000,82.900,-155.600,0.0000,-0.0000,0.930
144.860,8.540,-36.970,0.0000,0.0000,0.0000,0.0000,107.200,-134.000,0.0000,-0.0000,0.930
144.910,10.700,-41.940,0.0000,0.0000,0.0000,0.0000,97.500,-63.700,0.0000,-0.0000,0.930
144.960,18.730,-43.220,0.0000,0.0000,0.0000,0.0000,89.200,9.200,0.0000,0.0000,0.930
145.010,25.960,-39.560,0.0000,0.0000,0.0000,0.0000,83.900,130.600,0.0000,0.0000,0.930
145.060,29.870,-34.900,0.0000,0.0000,0.0000,0.0000,46.900,43.600,0.0000,0.0000,0.930
145.110,32.300,-35.920,0.0000,0.0000,0.0000,0.0000,28.200,-16.600,0.0000,-0.0000,0.930
