t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
275.120,-97.790,-95.180,0.0000,0.0000,0.0000,0.0000,1.800,-1.200,0.0000,-0.0000,0.520,275.120,1776803537.217471,1.694,15,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.170,-97.810,-95.210,0.0000,0.0000,0.0000,0.0000,-2.300,-0.100,-0.0000,-0.0000,0.520,275.170,1776803537.279812,1.757,16,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.220,-97.840,-95.200,0.0000,0.0000,0.0000,0.0000,0.300,0.000,0.0000,0.0000,0.520,275.220,1776803537.341281,1.818,17,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.270,-97.860,-95.190,0.0000,0.0000,0.0000,0.0000,-0.100,0.100,-0.0000,0.0000,0.520,275.270,1776803537.387325,1.864,18,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.320,-97.840,-95.180,0.0000,0.0000,0.0000,0.0000,0.900,0.100,0.0000,0.0000,0.520,275.320,1776803537.421845,1.899,19,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.370,-97.840,-95.190,0.0000,0.0000,0.0000,0.0000,-0.600,0.100,-0.0000,0.0000,0.520,275.370,1776803537.482125,1.959,20,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.420,-97.870,-95.170,0.0000,0.0000,0.0000,0.0000,-0.200,0.700,-0.0000,0.0000,0.520,275.420,1776803537.521781,1.999,21,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.470,-97.870,-95.130,0.0000,0.0000,0.0000,0.0000,-0.100,0.500,-0.0000,0.0000,0.520,275.470,1776803537.569827,2.047,22,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.520,-97.870,-95.100,0.0000,0.0000,0.0000,0.0000,0.200,0.500,0.0000,0.0000,0.520,275.520,1776803537.643003,2.120,23,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.570,-97.860,-95.080,0.0000,0.0000,0.0000,0.0000,0.100,-0.100,0.0000,-0.0000,0.520,275.570,1776803537.662991,2.140,24,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.620,-97.840,-95.100,0.0000,0.0000,0.0000,0.0000,0.200,-0.300,0.0000,-0.0000,0.520,275.620,1776803537.723140,2.200,25,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.670,-97.840,-95.110,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.520,275.670,1776803537.762516,2.240,26,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.720,-97.840,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,275.720,1776803537.874329,2.351,27,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.770,-97.840,-95.110,0.0000,0.0000,0.0000,0.0000,0.100,0.000,0.0000,0.0000,0.520,275.770,1776803537.935635,2.413,28,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.820,-97.830,-95.110,0.0000,0.0000,0.0000,0.0000,0.200,0.000,0.0000,0.0000,0.520,275.820,1776803537.935835,2.413,29,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.870,-97.820,-95.110,0.0000,0.0000,0.0000,0.0000,0.200,-0.100,0.0000,-0.0000,0.520,275.870,1776803537.996101,2.473,30,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.920,-97.820,-95.130,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,0.520,275.920,1776803538.078239,2.555,31,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
275.970,-97.830,-95.140,0.0000,0.0000,0.0000,0.0000,-24.818,-24.818,-0.0000,-0.0000,0.520,275.970,1776803538.078443,2.555,32,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.020,-97.830,-95.140,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,0.520,276.020,1776803538.186949,2.664,33,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.070,-97.840,-95.140,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.520,276.070,1776803538.187152,2.664,34,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.120,-97.840,-95.140,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.120,1776803538.220052,2.697,35,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.170,-97.840,-95.130,0.0000,0.0000,0.0000,0.0000,0.000,0.500,0.0000,0.0000,0.520,276.170,1776803538.268130,2.745,36,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.220,-97.860,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,0.520,276.220,1776803538.327606,2.805,37,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.270,-97.860,-95.090,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.520,276.270,1776803538.382501,2.860,38,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.320,-97.860,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,0.520,276.320,1776803538.449227,2.926,39,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.370,-97.870,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.520,276.370,1776803538.483692,2.961,40,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.420,-97.870,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.420,1776803538.528445,3.005,41,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.470,-97.870,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.470,1776803538.577145,3.054,42,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.520,-97.870,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.520,1776803538.634860,3.112,43,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.570,-97.880,-95.120,0.0000,0.0000,0.0000,0.0000,-0.313,0.000,-0.0000,0.0000,0.520,276.570,1776803538.666847,3.144,44,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.620,-97.880,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.620,1776803538.744721,3.222,45,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.670,-97.880,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.670,1776803538.780360,3.257,46,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.720,-97.880,-95.130,0.0000,0.0000,0.0000,0.0000,0.000,-0.227,0.0000,-0.0000,0.520,276.720,1776803538.824882,3.302,47,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.770,-97.880,-95.130,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.770,1776803538.873615,3.351,48,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.820,-97.880,-95.130,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.820,1776803538.930223,3.407,49,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.870,-97.880,-95.130,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.870,1776803538.964092,3.441,50,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.920,-97.890,-95.130,0.0000,0.0000,0.0000,0.0000,-0.168,0.000,-0.0000,0.0000,0.520,276.920,1776803539.024031,3.501,51,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
276.970,-97.890,-95.130,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,276.970,1776803539.058990,3.536,52,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.020,-97.890,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.156,0.0000,0.0000,0.520,277.020,1776803539.123447,3.600,53,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.070,-97.890,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.070,1776803539.163648,3.641,54,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.120,-97.890,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.120,1776803539.223487,3.700,55,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.170,-97.890,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.170,1776803539.269341,3.746,56,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.220,-97.890,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.220,1776803539.329533,3.807,57,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.270,-97.890,-95.120,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.270,1776803539.363856,3.841,58,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.320,-97.890,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,0.167,0.0000,0.0000,0.520,277.320,1776803539.423996,3.901,59,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.370,-97.890,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.370,1776803539.463594,3.941,60,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.420,-97.900,-95.110,0.0000,0.0000,0.0000,0.0000,-0.165,0.000,-0.0000,0.0000,0.520,277.420,1776803539.524068,4.001,61,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.470,-97.900,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.470,1776803539.574005,4.051,62,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.520,-97.900,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.520,1776803539.631668,4.109,63,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.570,-97.900,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.570,1776803539.663326,4.140,64,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.620,-97.900,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.620,1776803539.724314,4.201,65,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.670,-97.900,-95.110,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.670,1776803539.762726,4.240,66,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.720,-97.900,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.131,0.0000,0.0000,0.520,277.720,1776803539.839773,4.317,67,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.770,-97.900,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.770,1776803539.894615,4.372,68,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.820,-97.900,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.820,1776803539.922674,4.400,69,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.870,-97.900,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.870,1776803539.978974,4.456,70,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.920,-97.900,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.920,1776803540.039723,4.517,71,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
277.970,-97.900,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,277.970,1776803540.074434,4.551,72,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.020,-97.900,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.020,1776803540.144847,4.622,73,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.070,-97.900,-95.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.070,1776803540.177447,4.654,74,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.120,-97.910,-95.090,0.0000,0.0000,0.0000,0.0000,-0.147,0.147,-0.0000,0.0000,0.520,278.120,1776803540.245603,4.723,75,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.170,-97.910,-95.090,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.170,1776803540.266568,4.744,76,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.220,-97.910,-95.090,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.220,1776803540.326244,4.803,77,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.270,-97.910,-95.090,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.270,1776803540.359265,4.836,78,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.320,-97.910,-95.090,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.320,1776803540.428186,4.905,79,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.370,-97.910,-95.090,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.370,1776803540.460321,4.937,80,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.420,-97.910,-95.090,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.420,1776803540.526640,5.004,81,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.470,-97.910,-95.090,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.470,1776803540.563036,5.040,82,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.520,-97.920,-95.090,0.0000,0.0000,0.0000,0.0000,-0.160,0.000,-0.0000,0.0000,0.520,278.520,1776803540.625668,5.103,83,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.570,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.319,0.0000,0.0000,0.520,278.570,1776803540.656792,5.134,84,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.620,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.620,1776803540.726594,5.204,85,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.670,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.670,1776803540.773393,5.250,86,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.720,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.720,1776803540.832739,5.310,87,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.770,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.770,1776803540.892519,5.370,88,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.820,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.820,1776803540.926621,5.404,89,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.870,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.870,1776803540.957687,5.435,90,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.920,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.920,1776803541.047487,5.524,91,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
278.970,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,278.970,1776803541.081889,5.559,92,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
279.020,-97.920,-95.080,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,279.020,1776803541.145869,5.623,93,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
279.070,-97.920,-95.070,0.0000,0.0000,0.0000,0.0000,0.000,0.289,0.0000,0.0000,0.520,279.070,1776803541.180367,5.657,94,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
279.120,-97.920,-95.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,279.120,1776803541.231581,5.709,95,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
279.170,-97.920,-95.070,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.520,279.170,1776803541.290637,5.768,96,20260421_163215,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
