t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
18.820,0.540,1.010,1882,18.820,0.0000,0.0000,0.0000,0.0000,-0.200,-0.100,0.0000,0.0000,Auto,Raw,Auto,Control,0.540,1.010,-0.200,-0.100,0.0000,0.0000,0.540,1.010,-0.200,-0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,18.820,1776906997.155239,0.786,0,20260422_211636,EG,,,,serial_connected:/dev/cu.usbmodem101,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
18.870,0.540,1.000,1887,18.870,0.0000,0.0000,0.0000,0.0000,0.100,-0.100,0.0000,0.0000,Auto,Raw,Auto,Control,0.540,1.000,0.100,-0.100,0.0000,0.0000,0.540,1.000,0.100,-0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,18.870,1776906997.156146,0.787,1,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
18.920,0.540,1.000,1892,18.920,0.0000,0.0000,0.0000,0.0000,-0.200,-0.500,0.0000,0.0000,Auto,Raw,Auto,Control,0.540,1.000,-0.200,-0.500,0.0000,0.0000,0.540,1.000,-0.200,-0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,18.920,1776906997.156970,0.787,2,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
18.970,0.540,0.990,1897,18.970,0.0000,0.0000,0.0000,0.0000,-0.100,-0.200,0.0000,0.0000,Auto,Raw,Auto,Control,0.540,0.990,-0.100,-0.200,0.0000,0.0000,0.540,0.990,-0.100,-0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,18.970,1776906997.157783,0.788,3,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
19.020,0.590,1.030,1902,19.020,0.0000,0.0000,0.0000,0.0000,1.100,0.800,0.0000,0.0000,Auto,Raw,Auto,Control,0.590,1.030,1.100,0.800,0.0000,0.0000,0.590,1.030,1.100,0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,19.020,1776906997.294657,0.925,4,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
19.070,0.620,1.060,1907,19.070,0.0000,0.0000,0.0000,0.0000,-0.100,-0.500,0.0000,0.0000,Auto,Raw,Auto,Control,0.620,1.060,-0.100,-0.500,0.0000,0.0000,0.620,1.060,-0.100,-0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,19.070,1776906997.295664,0.926,5,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
19.120,0.630,1.050,1912,19.120,0.0000,0.0000,0.0000,0.0000,0.200,-0.300,0.0000,0.0000,Auto,Raw,Auto,Control,0.630,1.050,0.200,-0.300,0.0000,0.0000,0.630,1.050,0.200,-0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,19.120,1776906997.411733,1.042,6,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
19.170,0.660,1.070,1917,19.170,0.0000,0.0000,0.0000,0.0000,0.800,0.400,0.0000,0.0000,Auto,Raw,Auto,Control,0.660,1.070,0.800,0.400,0.0000,0.0000,0.660,1.070,0.800,0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,19.170,1776906997.412568,1.043,7,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
19.220,0.700,1.100,1922,19.220,0.0000,0.0000,0.0000,0.0000,0.200,-0.200,0.0000,0.0000,Auto,Raw,Auto,Control,0.700,1.100,0.200,-0.200,0.0000,0.0000,0.700,1.100,0.200,-0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,19.220,1776906997.413365,1.044,8,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
19.270,0.730,1.110,1927,19.270,0.0000,0.0000,0.0000,0.0000,0.700,-0.200,0.0000,0.0000,Auto,Raw,Auto,Control,0.730,1.110,0.700,-0.200,0.0000,0.0000,0.730,1.110,0.700,-0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,19.270,1776906997.463239,1.094,9,20260422_211636,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
