t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
17.120,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,-1917.000,-1828.400,0.0000,0.0000,0.000
17.150,-95.850,-91.410,0.0000,0.0000,0.0000,0.0000,0.000,0.092,0.0000,0.0000,0.000
17.200,-95.850,-91.410,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.250,-95.850,-91.410,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.300,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,-0.190,0.0000,-0.0000,0.000
17.350,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.400,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.450,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.500,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.550,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.600,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.650,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.700,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.750,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.800,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.850,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.900,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
17.950,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.000,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.050,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.100,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.150,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.200,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.250,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.300,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.350,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.400,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.450,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.500,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.550,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.600,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.650,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.700,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.750,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.800,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.850,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.900,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
18.950,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
19.000,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
19.050,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
19.100,-95.850,-91.420,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.000
