t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
237.170,-2.250,-9.290,23717,237.170,-3.6400,-1.2900,0.0000,0.0000,-0.300,-30.600,0.0200,0.6900,Auto,Sync,Auto,Control,-3.000,-9.790,-1.800,38.200,-3.6400,-1.2900,-2.250,-9.290,-0.300,-30.600,-3.6400,-1.2900,0.0000,0.0000,0.0200,0.6900,23696,1,0.970,237.170,1776915082.815092,0.774,0,20260422_233122,EG,A,A,A,serial_connected:/dev/cu.usbmodem101,0,1,3,3,200.000,200.000,0.836100,0.605400,0.2400,0.0200,-0.0500,-0.0100
237.220,-3.000,-7.820,23722,237.220,0.0000,0.0000,0.0000,0.0000,4.000,51.100,0.0000,0.0000,Auto,Raw,Auto,Control,-3.000,-7.820,4.000,51.100,0.0000,0.0000,-3.000,-7.820,4.000,51.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.220,1776915082.816582,0.776,1,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
237.270,-2.790,-5.820,23727,237.270,0.0000,0.0000,0.0000,0.0000,4.300,52.100,0.0000,0.0000,Auto,Raw,Auto,Control,-2.790,-5.820,4.300,52.100,0.0000,0.0000,-2.790,-5.820,4.300,52.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.270,1776915082.817914,0.777,2,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
237.330,-2.500,-4.670,23733,237.330,0.0000,0.0000,0.0000,0.0000,4.300,12.600,0.0000,0.0000,Auto,Raw,Auto,Control,-2.500,-4.670,4.300,12.600,0.0000,0.0000,-2.500,-4.670,4.300,12.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.330,1776915083.008227,0.968,3,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
237.380,-2.360,-4.670,23738,237.380,0.0000,0.0000,0.0000,0.0000,2.100,12.600,0.0000,0.0000,Auto,Raw,Auto,Control,-2.360,-4.670,2.100,12.600,0.0000,0.0000,-2.360,-4.670,2.100,12.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.380,1776915083.009315,0.969,4,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
237.430,-2.130,-3.110,23743,237.430,0.0000,0.0000,0.0000,0.0000,4.800,2.700,0.0000,0.0000,Auto,Raw,Auto,Control,-2.130,-3.110,4.800,2.700,0.0000,0.0000,-2.130,-3.110,4.800,2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.430,1776915083.010273,0.970,5,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
237.480,-1.740,-3.160,23748,237.480,0.0000,0.0000,0.0000,0.0000,6.100,0.100,0.0000,0.0000,Auto,Raw,Auto,Control,-1.740,-3.160,6.100,0.100,0.0000,0.0000,-1.740,-3.160,6.100,0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.480,1776915083.011180,0.971,6,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
237.530,-1.480,-2.920,23753,237.530,0.0000,0.0000,0.0000,0.0000,6.200,7.400,0.0000,0.0000,Auto,Raw,Auto,Control,-1.480,-2.920,6.200,7.400,0.0000,0.0000,-1.480,-2.920,6.200,7.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.530,1776915083.076732,1.036,7,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
237.580,-1.120,-2.480,23758,237.580,0.0000,0.0000,0.0000,0.0000,5.300,7.800,0.0000,0.0000,Auto,Raw,Auto,Control,-1.120,-2.480,5.300,7.800,0.0000,0.0000,-1.120,-2.480,5.300,7.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.580,1776915083.129017,1.088,8,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
237.630,-0.910,-1.550,23763,237.630,0.0000,0.0000,0.0000,0.0000,2.900,13.900,0.0000,0.0000,Auto,Raw,Auto,Control,-0.910,-1.550,2.900,13.900,0.0000,0.0000,-0.910,-1.550,2.900,13.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.970,237.630,1776915083.173968,1.133,9,20260422_233122,EG,A,A,A,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
