t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
498.080,-143.650,-104.670,0.0000,0.0000,0.0000,0.0000,-2873.000,-2093.400,0.0000,0.0000,0.870
498.130,-143.650,-104.670,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
498.180,-143.650,-104.670,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
498.230,-143.650,-104.670,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
498.280,-143.650,-104.670,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
498.330,-143.650,-104.680,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.870
498.380,-143.650,-104.670,0.0000,0.0000,0.0000,0.0000,0.000,0.158,0.0000,0.0000,0.870
498.430,-143.650,-104.680,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.870
498.480,-143.650,-104.680,0.0000,0.0000,0.0000,0.0000,0.000,0.300,0.0000,0.0000,0.870
498.530,-143.650,-104.670,0.0000,0.0000,0.0000,0.0000,0.000,0.400,0.0000,0.0000,0.870
498.580,-143.660,-104.650,0.0000,0.0000,0.0000,0.0000,0.000,0.400,0.0000,0.0000,0.870
498.630,-143.660,-104.630,0.0000,0.0000,0.0000,0.0000,0.000,0.500,0.0000,0.0000,0.870
498.680,-143.660,-104.640,0.0000,0.0000,0.0000,0.0000,0.000,-0.400,0.0000,-0.0000,0.870
498.730,-143.660,-104.660,0.0000,0.0000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0000,0.870
498.780,-143.660,-104.670,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.870
498.830,-143.660,-104.660,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,0.870
498.880,-143.660,-104.650,0.0000,0.0000,0.0000,0.0000,0.000,0.200,0.0000,0.0000,0.870
498.930,-143.660,-104.640,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.870
498.980,-143.660,-104.650,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.870
499.030,-143.660,-104.660,0.0000,0.0000,0.0000,0.0000,0.000,-0.191,0.0000,-0.0000,0.870
499.080,-143.660,-104.680,0.0000,0.0000,0.0000,0.0000,0.000,-0.502,0.0000,-0.0000,0.870
499.130,-143.660,-104.700,0.0000,0.0000,0.0000,0.0000,0.000,-0.442,0.0000,-0.0000,0.870
499.180,-143.660,-104.710,0.0000,0.0000,0.0000,0.0000,0.000,-0.165,0.0000,-0.0000,0.870
499.230,-143.660,-104.720,0.0000,0.0000,0.0000,0.0000,0.000,-0.203,0.0000,-0.0000,0.870
499.280,-143.660,-104.730,0.0000,0.0000,0.0000,0.0000,0.000,-0.198,0.0000,-0.0000,0.870
499.330,-143.670,-104.730,0.0000,0.0000,0.0000,0.0000,-0.290,0.000,-0.0000,0.0000,0.870
499.380,-143.670,-104.750,0.0000,0.0000,0.0000,0.0000,0.000,-0.337,0.0000,-0.0000,0.870
499.430,-143.670,-104.750,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
499.480,-143.670,-104.760,0.0000,0.0000,0.0000,0.0000,0.000,-0.166,0.0000,-0.0000,0.870
499.530,-143.670,-104.760,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
499.580,-143.670,-104.770,0.0000,0.0000,0.0000,0.0000,0.000,-0.188,0.0000,-0.0000,0.870
499.630,-143.670,-104.770,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
499.680,-143.670,-104.770,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
499.730,-143.670,-104.770,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.870
499.780,-143.670,-104.780,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.870
499.830,-143.670,-104.780,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0000,0.870
499.880,-143.670,-104.780,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.870
