t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
629.860,-1.180,-4.030,0.0000,0.0000,0.0000,0.0000,0.200,0.400,0.0000,0.0000,0.710,629.860,1776802581.271127,11.684,209,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.552600,0.764400,0.0100,0.0000,0.0000,0.0000
629.910,-1.180,-4.000,0.0000,0.0000,0.0000,0.0000,0.200,0.500,0.0000,0.0000,0.710,629.910,1776802581.306221,11.719,210,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.552600,0.764400,0.0100,0.0000,0.0000,0.0000
629.960,-1.160,-3.980,0.0000,0.0000,0.0000,0.0000,0.800,0.600,0.0000,0.0000,0.710,629.960,1776802581.365661,11.779,211,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.552600,0.764400,0.0100,0.0000,0.0000,0.0000
630.010,-1.130,-3.960,-0.3500,-0.2300,0.0000,0.0000,1.100,1.000,-0.0067,-0.0040,0.710,630.010,1776802581.405707,11.819,212,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.060,-1.090,-3.900,-4.0200,-2.6700,0.0000,0.0000,1.200,1.200,-0.0842,-0.0559,0.710,630.060,1776802581.485365,11.898,213,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.110,-1.040,-3.860,-3.8600,-2.5700,0.0000,0.0000,1.500,1.600,-0.1011,-0.0718,0.710,630.110,1776802581.545248,11.958,214,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.160,-0.970,-3.780,-3.8700,-2.5800,0.0000,0.0000,1.600,2.000,-0.1081,-0.0901,0.710,630.160,1776802581.589290,12.002,215,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.210,-0.900,-3.700,-3.9000,-2.6100,0.0000,0.0000,1.500,1.500,-0.1021,-0.0683,0.710,630.210,1776802581.619265,12.032,216,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.260,-0.830,-3.640,-3.9300,-2.6300,0.0000,0.0000,1.300,1.600,-0.0892,-0.0734,0.710,630.260,1776802581.672670,12.086,217,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.310,-0.760,-3.550,-3.9600,-2.6600,0.0000,0.0000,1.300,1.600,-0.0898,-0.0743,0.710,630.310,1776802581.776797,12.190,218,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.360,-0.700,-3.490,-3.9900,-2.6900,0.0000,0.0000,1.200,1.500,-0.0836,-0.0704,0.710,630.360,1776802581.776994,12.190,219,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.410,-0.660,-3.410,-4.0300,-2.7400,0.0000,0.0000,1.000,1.500,-0.0703,-0.0717,0.710,630.410,1776802581.836238,12.249,220,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.460,-0.600,-3.330,-4.0700,-2.7900,0.0000,0.0000,1.200,2.200,-0.0852,-0.1071,0.710,630.460,1776802581.867644,12.281,221,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.510,-0.540,-3.190,-4.0900,-2.8200,0.0000,0.0000,1.200,2.100,-0.0857,-0.1034,0.710,630.510,1776802581.942882,12.356,222,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.560,-0.480,-3.100,-4.1200,-2.8800,0.0000,0.0000,1.200,1.600,-0.0863,-0.0804,0.710,630.560,1776802581.989383,12.402,223,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.610,-0.400,-3.050,-4.1600,-2.9400,0.0000,0.0000,1.600,1.900,-0.1162,-0.0975,0.710,630.610,1776802582.032651,12.446,224,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.660,-0.320,-2.980,-4.1900,-2.9700,0.0000,0.0000,1.700,2.000,-0.1243,-0.1037,0.710,630.660,1776802582.060910,12.474,225,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.710,-0.250,-2.820,-4.2300,-3.0000,0.0000,0.0000,1.700,1.900,-0.1255,-0.0995,0.710,630.710,1776802582.122534,12.536,226,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.760,-0.180,-2.770,-4.2600,-3.0600,0.0000,0.0000,1.600,1.300,-0.1190,-0.0694,0.710,630.760,1776802582.179580,12.593,227,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.810,-0.100,-2.720,-4.2900,-3.1000,0.0000,0.0000,1.800,1.300,-0.1348,-0.0703,0.710,630.810,1776802582.213578,12.627,228,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.860,-0.050,-2.650,-4.3200,-3.1200,0.0000,0.0000,1.300,0.900,-0.0980,-0.0490,0.710,630.860,1776802582.274070,12.687,229,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.910,-0.030,-2.640,-4.3600,-3.1500,0.0000,0.0000,0.800,0.400,-0.0609,-0.0220,0.710,630.910,1776802582.302360,12.715,230,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
630.960,0.000,-2.610,-4.3700,-3.1600,0.0000,0.0000,1.300,0.800,-0.0992,-0.0441,0.710,630.960,1776802582.361804,12.775,231,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.010,0.100,-2.570,-4.3700,-3.1700,0.0000,0.0000,1.600,0.900,-0.1220,-0.0498,0.710,631.010,1776802582.426642,12.840,232,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.060,0.180,-2.510,-4.4200,-3.1900,0.0000,0.0000,1.600,1.000,-0.1234,-0.0557,0.710,631.060,1776802582.501393,12.914,233,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.110,0.230,-2.460,-4.4500,-3.2100,0.0000,0.0000,1.200,1.200,-0.0932,-0.0672,0.710,631.110,1776802582.501646,12.915,234,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.160,0.260,-2.430,-4.4700,-3.2200,0.0000,0.0000,0.200,0.800,-0.0156,-0.0450,0.710,631.160,1776802582.591093,13.004,235,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.210,0.290,-2.390,-4.5000,-3.2400,0.0000,0.0000,0.500,0.700,-0.0393,-0.0396,0.710,631.210,1776802582.642221,13.055,236,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.260,0.350,-2.360,-4.5200,-3.2700,0.0000,0.0000,1.100,0.800,-0.0868,-0.0457,0.710,631.260,1776802582.692312,13.105,237,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.310,0.370,-2.310,-4.5300,-3.2800,0.0000,0.0000,0.600,0.600,-0.0474,-0.0343,0.710,631.310,1776802582.722354,13.135,238,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.360,0.370,-2.310,-4.5400,-3.2900,0.0000,0.0000,0.300,-0.100,-0.0238,0.0057,0.710,631.360,1776802582.813252,13.226,239,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.410,0.400,-2.330,-4.5600,-3.3200,0.0000,0.0000,0.600,-0.200,-0.0478,0.0116,0.710,631.410,1776802582.813452,13.226,240,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.460,0.410,-2.340,-4.5600,-3.3200,0.0000,0.0000,0.500,0.100,-0.0398,-0.0058,0.710,631.460,1776802582.882730,13.296,241,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.510,0.420,-2.350,-4.5700,-3.3200,0.0000,0.0000,0.100,0.100,-0.0080,-0.0058,0.710,631.510,1776802582.909128,13.322,242,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.560,0.420,-2.370,-4.5700,-3.3100,0.0000,0.0000,-0.100,0.000,0.0080,-0.0000,0.710,631.560,1776802582.973689,13.387,243,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
631.610,0.420,-2.380,-4.5800,-3.3000,0.0000,0.0000,-0.400,-0.100,0.0320,0.0058,0.710,631.610,1776802583.020294,13.433,244,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
631.660,0.400,-2.390,-4.5900,-3.3000,0.0000,0.0000,-0.100,-0.200,0.0080,0.0115,0.710,631.660,1776802583.093634,13.507,245,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
631.710,0.400,-2.390,-4.6000,-3.3000,0.0000,0.0000,-0.100,-0.100,0.0080,0.0058,0.710,631.710,1776802583.117662,13.531,246,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
631.760,0.380,-2.400,-4.5900,-3.2900,0.0000,0.0000,-0.100,0.000,0.0080,-0.0000,0.710,631.760,1776802583.195169,13.608,247,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
631.810,0.370,-2.420,-4.5800,-3.2800,0.0000,0.0000,-0.200,-0.200,0.0160,0.0114,0.710,631.810,1776802583.224327,13.637,248,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
631.860,0.360,-2.430,-4.5800,-3.2800,0.0000,0.0000,-0.200,-0.100,0.0160,0.0057,0.710,631.860,1776802583.263406,13.676,249,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
631.910,0.350,-2.450,-4.5700,-3.2800,0.0000,0.0000,0.000,-0.200,-0.0000,0.0114,0.710,631.910,1776802583.334208,13.747,250,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
631.960,0.340,-2.470,-4.5600,-3.2700,0.0000,0.0000,-0.200,0.000,0.0159,-0.0000,0.710,631.960,1776802583.378653,13.792,251,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
632.010,0.320,-2.480,-4.5600,-3.2600,0.0000,0.0000,-0.400,-0.100,0.0318,0.0057,0.710,632.010,1776802583.415706,13.829,252,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.000000,0.000000,0.0000,0.0000,-0.0800,-0.0700
632.060,0.290,-2.500,-0.2600,-0.2100,0.0000,0.0000,-0.200,-0.300,0.0009,0.0011,0.710,632.060,1776802583.475783,13.889,253,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.110,0.270,-2.530,-0.2500,-0.2000,0.0000,0.0000,-0.500,-0.300,0.0022,0.0010,0.710,632.110,1776802583.509351,13.922,254,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.160,0.240,-2.570,-0.2400,-0.1900,0.0000,0.0000,-0.600,-0.600,0.0025,0.0020,0.710,632.160,1776802583.570921,13.984,255,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.210,0.200,-2.590,-0.2300,-0.1800,0.0000,0.0000,-0.700,-0.900,0.0028,0.0028,0.710,632.210,1776802583.623458,14.036,256,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.260,0.170,-2.660,-0.2100,-0.1600,0.0000,0.0000,-0.100,-0.900,0.0004,0.0025,0.710,632.260,1776802583.681139,14.094,257,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.310,0.150,-2.690,-0.1900,-0.1500,0.0000,0.0000,-0.300,-0.500,0.0010,0.0013,0.710,632.310,1776802583.699818,14.113,258,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.360,0.120,-2.720,-0.1600,-0.1200,0.0000,0.0000,-0.200,-0.400,0.0006,0.0008,0.710,632.360,1776802583.774830,14.188,259,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.410,0.090,-2.750,-0.1500,-0.1000,0.0000,0.0000,-0.400,-0.200,0.0010,0.0003,0.710,632.410,1776802583.803177,14.216,260,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.460,0.070,-2.800,-0.1400,-0.0800,0.0000,0.0000,-0.500,-0.400,0.0012,0.0006,0.710,632.460,1776802583.915345,14.328,261,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.510,0.030,-2.820,-0.1200,-0.0700,0.0000,0.0000,-0.600,-0.100,0.0013,0.0001,0.710,632.510,1776802583.915658,14.329,262,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.560,-0.010,-2.820,-0.1200,-0.0600,0.0000,0.0000,-0.700,0.100,0.0015,-0.0001,0.710,632.560,1776802583.974845,14.388,263,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.610,-0.050,-2.840,-0.1100,-0.0400,0.0000,0.0000,-0.900,-0.200,0.0017,0.0001,0.710,632.610,1776802584.012457,14.425,264,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.660,-0.100,-2.890,-0.0900,-0.0300,0.0000,0.0000,-1.200,-0.500,0.0019,0.0003,0.710,632.660,1776802584.081745,14.495,265,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.710,-0.160,-2.910,-0.0700,-0.0100,0.0000,0.0000,-1.300,-0.500,0.0016,0.0001,0.710,632.710,1776802584.111862,14.525,266,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.760,-0.210,-2.930,-0.0500,-0.0100,0.0000,0.0000,-1.000,-0.200,0.0009,0.0000,0.710,632.760,1776802584.179600,14.593,267,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.810,-0.260,-2.960,-0.0200,0.0100,0.0000,0.0000,-0.900,-0.500,0.0003,-0.0001,0.710,632.810,1776802584.207805,14.621,268,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.860,-0.310,-2.990,0.0200,0.0300,0.0000,0.0000,-0.900,-0.500,-0.0003,-0.0003,0.710,632.860,1776802584.286929,14.700,269,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.910,-0.360,-3.000,0.0500,0.0300,0.0000,0.0000,-1.000,-0.500,-0.0009,-0.0003,0.710,632.910,1776802584.322058,14.735,270,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
632.960,-0.430,-3.050,0.0700,0.0500,0.0000,0.0000,-1.000,-0.500,-0.0012,-0.0004,0.710,632.960,1776802584.371493,14.785,271,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
633.010,-0.480,-3.100,0.1100,0.0700,0.0000,0.0000,-0.500,-0.500,-0.0010,-0.0006,0.710,633.010,1776802584.403516,14.817,272,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.054400,0.095400,0.0000,0.0000,-0.0600,-0.0400
633.060,-0.500,-3.120,0.1400,0.0900,0.0000,0.0000,-0.200,-0.500,-0.0005,-0.0008,0.710,633.060,1776802584.463677,14.877,273,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.110,-0.520,-3.150,0.1600,0.1000,0.0000,0.0000,0.000,-0.500,0.0000,-0.0009,0.710,633.110,1776802584.502703,14.916,274,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.160,-0.530,-3.180,0.1700,0.1200,0.0000,0.0000,0.000,0.100,0.0000,0.0002,0.710,633.160,1776802584.584913,14.998,275,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.210,-0.540,-3.180,0.1700,0.1200,0.0000,0.0000,0.100,0.200,0.0003,0.0004,0.710,633.210,1776802584.631713,15.045,276,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.260,-0.550,-3.210,0.1700,0.1400,0.0000,0.0000,-0.100,-0.300,-0.0003,-0.0007,0.710,633.260,1776802584.673357,15.086,277,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.310,-0.570,-3.250,0.1700,0.1400,0.0000,0.0000,-0.500,-1.000,-0.0015,-0.0024,0.710,633.310,1776802584.722120,15.135,278,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.360,-0.590,-3.330,0.1700,0.1400,0.0000,0.0000,-0.300,-1.500,-0.0009,-0.0037,0.710,633.360,1776802584.813657,15.227,279,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.410,-0.630,-3.380,0.1700,0.1400,0.0000,0.0000,-0.500,-0.900,-0.0015,-0.0022,0.710,633.410,1776802584.813899,15.227,280,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.460,-0.660,-3.440,0.1800,0.1600,0.0000,0.0000,-0.400,-0.900,-0.0013,-0.0025,0.710,633.460,1776802584.873057,15.286,281,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.510,-0.680,-3.500,0.1900,0.1800,0.0000,0.0000,0.000,-0.600,0.0000,-0.0019,0.710,633.510,1776802584.906488,15.320,282,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.560,-0.670,-3.520,0.2000,0.2200,0.0000,0.0000,0.000,0.200,0.0000,0.0008,0.710,633.560,1776802584.972418,15.385,283,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.610,-0.660,-3.520,0.2200,0.2400,0.0000,0.0000,0.200,0.500,0.0008,0.0021,0.710,633.610,1776802585.013092,15.426,284,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.660,-0.660,-3.500,0.2200,0.2700,0.0000,0.0000,-0.100,0.300,-0.0004,0.0014,0.710,633.660,1776802585.062707,15.476,285,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.710,-0.680,-3.500,0.2100,0.2700,0.0000,0.0000,-0.200,0.100,-0.0007,0.0005,0.710,633.710,1776802585.124017,15.537,286,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.760,-0.700,-3.510,0.2000,0.2600,0.0000,0.0000,-0.100,-0.100,-0.0003,-0.0005,0.710,633.760,1776802585.163226,15.576,287,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.810,-0.700,-3.510,0.2100,0.2500,0.0000,0.0000,0.500,0.100,0.0018,0.0004,0.710,633.810,1776802585.222513,15.636,288,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.860,-0.670,-3.490,0.2200,0.2500,0.0000,0.0000,0.800,0.600,0.0031,0.0026,0.710,633.860,1776802585.281320,15.694,289,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.910,-0.650,-3.470,0.2100,0.2500,0.0000,0.0000,0.700,0.500,0.0026,0.0022,0.710,633.910,1776802585.314649,15.728,290,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
633.960,-0.630,-3.470,0.2000,0.2300,0.0000,0.0000,0.400,0.400,0.0014,0.0016,0.710,633.960,1776802585.374933,15.788,291,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.010,-0.610,-3.470,0.1800,0.2200,0.0000,0.0000,0.300,0.000,0.0009,0.0000,0.710,634.010,1776802585.404487,15.818,292,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.060,-0.600,-3.470,0.1600,0.2200,0.0000,0.0000,0.100,0.100,0.0003,0.0004,0.710,634.060,1776802585.466888,15.880,293,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.110,-0.590,-3.470,0.1500,0.2200,0.0000,0.0000,0.100,0.100,0.0003,0.0004,0.710,634.110,1776802585.511321,15.924,294,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.160,-0.570,-3.460,0.1500,0.2100,0.0000,0.0000,0.300,0.200,0.0008,0.0007,0.710,634.160,1776802585.580525,15.994,295,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.210,-0.540,-3.450,0.1400,0.2100,0.0000,0.0000,0.300,0.200,0.0007,0.0007,0.710,634.210,1776802585.616776,16.030,296,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.260,-0.550,-3.440,0.1300,0.2100,0.0000,0.0000,0.100,0.000,0.0002,0.0000,0.710,634.260,1776802585.677393,16.090,297,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.310,-0.560,-3.460,0.1300,0.2000,0.0000,0.0000,0.000,-0.100,0.0000,-0.0003,0.710,634.310,1776802585.707406,16.120,298,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.360,-0.560,-3.470,0.1300,0.2000,0.0000,0.0000,0.200,0.000,0.0005,0.0000,0.710,634.360,1776802585.792325,16.205,299,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.410,-0.560,-3.490,0.1300,0.2000,0.0000,0.0000,0.000,-0.200,0.0000,-0.0007,0.710,634.410,1776802585.822703,16.236,300,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.460,-0.550,-3.500,0.1300,0.2000,0.0000,0.0000,0.100,-0.100,0.0002,-0.0003,0.710,634.460,1776802585.878347,16.291,301,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.510,-0.550,-3.500,0.1300,0.2000,0.0000,0.0000,0.000,0.200,0.0000,0.0007,0.710,634.510,1776802585.914468,16.327,302,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.560,-0.560,-3.490,0.1300,0.2100,0.0000,0.0000,-0.170,0.170,-0.0004,0.0006,0.710,634.560,1776802585.973419,16.386,303,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.066400,0.105800,0.0000,0.0000,-0.0400,-0.0300
634.610,-0.560,-3.490,0.1200,0.2100,0.0000,0.0000,0.200,0.200,0.0004,0.0007,0.710,634.610,1776802586.001087,16.414,304,20260421_161609,RL,R,R,R,,5,1,3,3,0.000,0.000,0.068900,0.106900,0.0000,0.0000,-0.0300,-0.0200
634.660,-0.560,-3.490,0.1200,0.2100,0.0000,0.0000,0.200,0.100,0.0004,0.0004,0.710,634.660,1776802586.066434,16.479,305,20260421_161609,RL,R,R,R,rl_apply,6,1,3,3,0.000,0.000,0.068900,0.106900,0.0000,0.0000,-0.0300,-0.0200
