t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
26.960,22.180,18.180,2696,26.960,0.0000,0.0000,0.0000,0.0000,2.700,3.100,0.0000,0.0000,Auto,Raw,Auto,Control,22.180,18.180,2.700,3.100,0.0000,0.0000,22.180,18.180,2.700,3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,26.960,1776917331.078535,0.921,0,20260423_000850,EG,,,,serial_connected:/dev/cu.usbmodem101,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.010,21.890,18.320,2701,27.010,0.0000,0.0000,0.0000,0.0000,-1.300,2.700,0.0000,0.0000,Auto,Raw,Auto,Control,21.890,18.320,-1.300,2.700,0.0000,0.0000,21.890,18.320,-1.300,2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.010,1776917331.220684,1.063,1,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.060,21.570,18.440,2706,27.060,0.0000,0.0000,0.0000,0.0000,-0.100,3.700,0.0000,0.0000,Auto,Raw,Auto,Control,21.570,18.440,-0.100,3.700,0.0000,0.0000,21.570,18.440,-0.100,3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.060,1776917331.221802,1.064,2,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.110,21.310,18.640,2711,27.110,0.0000,0.0000,0.0000,0.0000,-1.000,3.400,0.0000,0.0000,Auto,Raw,Auto,Control,21.310,18.640,-1.000,3.400,0.0000,0.0000,21.310,18.640,-1.000,3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.110,1776917331.222788,1.065,3,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.160,21.040,18.820,2716,27.160,0.0000,0.0000,0.0000,0.0000,0.500,2.300,0.0000,0.0000,Auto,Raw,Auto,Control,21.040,18.820,0.500,2.300,0.0000,0.0000,21.040,18.820,0.500,2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.160,1776917331.275986,1.118,4,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.210,20.850,18.930,2721,27.210,0.0000,0.0000,0.0000,0.0000,-0.200,1.800,0.0000,0.0000,Auto,Raw,Auto,Control,20.850,18.930,-0.200,1.800,0.0000,0.0000,20.850,18.930,-0.200,1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.210,1776917331.313677,1.156,5,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.260,20.570,18.920,2726,27.260,0.0000,0.0000,0.0000,0.0000,-1.200,-1.800,0.0000,0.0000,Auto,Raw,Auto,Control,20.570,18.920,-1.200,-1.800,0.0000,0.0000,20.570,18.920,-1.200,-1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.260,1776917331.362177,1.205,6,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.310,20.380,18.990,2731,27.310,0.0000,0.0000,0.0000,0.0000,-2.000,2.000,0.0000,0.0000,Auto,Raw,Auto,Control,20.380,18.990,-2.000,2.000,0.0000,0.0000,20.380,18.990,-2.000,2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.310,1776917331.431672,1.274,7,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.360,20.210,19.190,2736,27.360,0.0000,0.0000,0.0000,0.0000,0.100,4.900,0.0000,0.0000,Auto,Raw,Auto,Control,20.210,19.190,0.100,4.900,0.0000,0.0000,20.210,19.190,0.100,4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.360,1776917331.472985,1.315,8,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.410,19.870,19.130,2741,27.410,0.0000,0.0000,0.0000,0.0000,-1.700,-0.100,0.0000,0.0000,Auto,Raw,Auto,Control,19.870,19.130,-1.700,-0.100,0.0000,0.0000,19.870,19.130,-1.700,-0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,27.410,1776917331.493566,1.336,9,20260423_000850,EG,,,,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
