t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
26.530,2.070,9.480,0.0000,0.0000,0.0000,0.0000,-0.700,-0.100,-0.0000,-0.0000,0.000,26.530,1776801322.598902,2.019,24,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.580,2.050,9.480,0.0000,0.0000,0.0000,0.0000,-0.200,-0.100,-0.0000,-0.0000,0.000,26.580,1776801322.657748,2.078,25,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.630,2.050,9.470,0.0000,0.0000,0.0000,0.0000,-0.500,-0.100,-0.0000,-0.0000,0.000,26.630,1776801322.686177,2.106,26,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.680,1.990,9.480,0.0000,0.0000,0.0000,0.0000,-0.900,0.100,-0.0000,0.0000,0.000,26.680,1776801322.742086,2.162,27,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.730,1.930,9.550,0.0000,0.0000,0.0000,0.0000,-1.200,0.900,-0.0000,0.0000,0.000,26.730,1776801322.779096,2.199,28,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.780,1.870,9.590,0.0000,0.0000,0.0000,0.0000,-0.500,2.000,-0.0000,0.0000,0.000,26.780,1776801322.837854,2.258,29,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.830,1.740,9.660,0.0000,0.0000,0.0000,0.0000,-2.400,1.800,-0.0000,0.0000,0.000,26.830,1776801322.900562,2.321,30,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.880,1.590,9.760,0.0000,0.0000,0.0000,0.0000,-2.900,2.500,-0.0000,0.0000,0.000,26.880,1776801322.960716,2.381,31,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.930,1.490,9.800,0.0000,0.0000,0.0000,0.0000,-3.600,0.100,-0.0000,0.0000,0.000,26.930,1776801323.001339,2.421,32,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
26.980,1.350,9.790,0.0000,0.0000,0.0000,0.0000,-4.400,-1.300,-0.0000,-0.0000,0.000,26.980,1776801323.046664,2.467,33,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.030,1.200,9.790,0.0000,0.0000,0.0000,0.0000,-3.200,-1.100,-0.0000,-0.0000,0.000,27.030,1776801323.082168,2.502,34,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.080,1.180,9.850,0.0000,0.0000,0.0000,0.0000,-1.900,-0.500,-0.0000,-0.0000,0.000,27.080,1776801323.145439,2.565,35,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.130,1.130,9.970,0.0000,0.0000,0.0000,0.0000,-1.000,0.200,-0.0000,0.0000,0.000,27.130,1776801323.172825,2.593,36,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.180,1.020,10.050,0.0000,0.0000,0.0000,0.0000,-2.000,-0.100,-0.0000,-0.0000,0.000,27.180,1776801323.227278,2.647,37,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.230,0.940,10.110,0.0000,0.0000,0.0000,0.0000,-1.800,-0.500,-0.0000,-0.0000,0.000,27.230,1776801323.285075,2.705,38,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.280,0.840,10.150,0.0000,0.0000,0.0000,0.0000,-2.000,-0.500,-0.0000,-0.0000,0.000,27.280,1776801323.347134,2.767,39,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.330,0.830,10.170,0.0000,0.0000,0.0000,0.0000,0.700,-1.200,0.0000,-0.0000,0.000,27.330,1776801323.406366,2.826,40,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.380,0.940,10.160,0.0000,0.0000,0.0000,0.0000,2.800,-0.900,0.0000,-0.0000,0.000,27.380,1776801323.443427,2.863,41,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.430,0.970,10.170,0.0000,0.0000,0.0000,0.0000,2.100,-0.300,0.0000,-0.0000,0.000,27.430,1776801323.477495,2.897,42,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.480,0.970,10.180,0.0000,0.0000,0.0000,0.0000,2.000,0.500,0.0000,0.0000,0.000,27.480,1776801323.527431,2.947,43,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.530,1.050,10.100,0.0000,0.0000,0.0000,0.0000,3.700,0.000,0.0000,0.0000,0.000,27.530,1776801323.586352,3.006,44,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.580,1.230,9.950,0.0000,0.0000,0.0000,0.0000,5.200,-0.400,0.0000,-0.0000,0.000,27.580,1776801323.647580,3.068,45,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.630,1.400,9.900,0.0000,0.0000,0.0000,0.0000,6.200,0.100,0.0000,0.0000,0.000,27.630,1776801323.682158,3.102,46,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.680,1.690,9.840,0.0000,0.0000,0.0000,0.0000,7.600,2.500,0.0000,0.0000,0.000,27.680,1776801323.742140,3.162,47,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.730,1.990,9.810,0.0000,0.0000,0.0000,0.0000,6.200,3.300,0.0000,0.0000,0.000,27.730,1776801323.801510,3.221,48,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.780,2.150,9.800,0.0000,0.0000,0.0000,0.0000,5.900,3.400,0.0000,0.0000,0.000,27.780,1776801323.830315,3.250,49,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.830,2.350,9.750,0.0000,0.0000,0.0000,0.0000,5.000,2.000,0.0000,0.0000,0.000,27.830,1776801323.887415,3.307,50,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.880,2.510,9.520,0.0000,0.0000,0.0000,0.0000,4.100,0.100,0.0000,0.0000,0.000,27.880,1776801323.946240,3.366,51,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.930,2.730,9.290,0.0000,0.0000,0.0000,0.0000,4.300,0.600,0.0000,0.0000,0.000,27.930,1776801323.982158,3.402,52,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
27.980,2.910,9.180,0.0000,0.0000,0.0000,0.0000,5.000,1.100,0.0000,0.0000,0.000,27.980,1776801324.043007,3.463,53,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.030,3.130,9.050,0.0000,0.0000,0.0000,0.0000,4.400,1.500,0.0000,0.0000,0.000,28.030,1776801324.081657,3.502,54,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.080,3.300,9.000,0.0000,0.0000,0.0000,0.0000,2.500,1.300,0.0000,0.0000,0.000,28.080,1776801324.142668,3.563,55,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.130,3.390,8.940,0.0000,0.0000,0.0000,0.0000,1.700,1.200,0.0000,0.0000,0.000,28.130,1776801324.185448,3.605,56,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.180,3.460,8.920,0.0000,0.0000,0.0000,0.0000,1.500,0.900,0.0000,0.0000,0.000,28.180,1776801324.246515,3.666,57,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.230,3.570,8.920,0.0000,0.0000,0.0000,0.0000,1.500,0.900,0.0000,0.0000,0.000,28.230,1776801324.282737,3.703,58,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.280,3.650,8.940,0.0000,0.0000,0.0000,0.0000,1.000,0.500,0.0000,0.0000,0.000,28.280,1776801324.343626,3.764,59,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.330,3.690,8.970,0.0000,0.0000,0.0000,0.0000,0.400,0.200,0.0000,0.0000,0.000,28.330,1776801324.371816,3.792,60,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.380,3.690,8.990,0.0000,0.0000,0.0000,0.0000,-0.200,0.400,-0.0000,0.0000,0.000,28.380,1776801324.443486,3.863,61,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.430,3.700,9.050,0.0000,0.0000,0.0000,0.0000,0.200,0.700,0.0000,0.0000,0.000,28.430,1776801324.485301,3.905,62,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.480,3.740,9.130,0.0000,0.0000,0.0000,0.0000,0.400,0.900,0.0000,0.0000,0.000,28.480,1776801324.546962,3.967,63,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.530,3.740,9.200,0.0000,0.0000,0.0000,0.0000,0.100,1.000,0.0000,0.0000,0.000,28.530,1776801324.582156,4.002,64,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.580,3.730,9.280,0.0000,0.0000,0.0000,0.0000,0.100,1.200,0.0000,0.0000,0.000,28.580,1776801324.643706,4.064,65,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.630,3.740,9.380,0.0000,0.0000,0.0000,0.0000,0.400,1.600,0.0000,0.0000,0.000,28.630,1776801324.670760,4.091,66,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.680,3.740,9.480,0.0000,0.0000,0.0000,0.0000,0.200,1.000,0.0000,0.0000,0.000,28.680,1776801324.743240,4.163,67,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.730,3.760,9.520,0.0000,0.0000,0.0000,0.0000,0.700,0.700,0.0000,0.0000,0.000,28.730,1776801324.785155,4.205,68,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.780,3.770,9.550,0.0000,0.0000,0.0000,0.0000,0.300,0.400,0.0000,0.0000,0.000,28.780,1776801324.846638,4.267,69,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.830,3.760,9.560,0.0000,0.0000,0.0000,0.0000,0.400,0.200,0.0000,0.0000,0.000,28.830,1776801324.882172,4.302,70,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.880,3.760,9.580,0.0000,0.0000,0.0000,0.0000,0.400,0.600,0.0000,0.0000,0.000,28.880,1776801324.942827,4.363,71,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.930,3.750,9.580,0.0000,0.0000,0.0000,0.0000,-0.100,0.400,-0.0000,0.0000,0.000,28.930,1776801325.003322,4.423,72,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
28.980,3.730,9.560,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,-0.0000,0.0000,0.000,28.980,1776801325.029318,4.449,73,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.030,3.710,9.550,0.0000,0.0000,0.0000,0.0000,-0.500,0.200,-0.0000,0.0000,0.000,29.030,1776801325.086903,4.507,74,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.080,3.670,9.530,0.0000,0.0000,0.0000,0.0000,-0.600,0.100,-0.0000,0.0000,0.000,29.080,1776801325.162919,4.583,75,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.130,3.680,9.550,0.0000,0.0000,0.0000,0.0000,0.900,0.900,0.0000,0.0000,0.000,29.130,1776801325.206175,4.626,76,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.180,3.690,9.580,0.0000,0.0000,0.0000,0.0000,0.400,0.600,0.0000,0.0000,0.000,29.180,1776801325.241926,4.662,77,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.230,3.640,9.530,0.0000,0.0000,0.0000,0.0000,-0.900,-0.600,-0.0000,-0.0000,0.000,29.230,1776801325.303027,4.723,78,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.280,3.580,9.500,0.0000,0.0000,0.0000,0.0000,-0.800,-0.500,-0.0000,-0.0000,0.000,29.280,1776801325.329181,4.749,79,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.330,3.540,9.460,0.0000,0.0000,0.0000,0.0000,-0.400,0.200,-0.0000,0.0000,0.000,29.330,1776801325.385400,4.805,80,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.380,3.500,9.420,0.0000,0.0000,0.0000,0.0000,-2.100,-1.300,-0.0000,-0.0000,0.000,29.380,1776801325.446472,4.866,81,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.430,3.260,9.180,0.0000,0.0000,0.0000,0.0000,-6.800,-4.200,-0.0000,-0.0000,0.000,29.430,1776801325.506578,4.927,82,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.480,2.680,8.880,0.0000,0.0000,0.0000,0.0000,-12.800,-6.700,-0.0000,-0.0000,0.000,29.480,1776801325.543374,4.963,83,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.530,2.140,8.600,0.0000,0.0000,0.0000,0.0000,-18.000,-7.400,-0.0000,-0.0000,0.000,29.530,1776801325.600770,5.021,84,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.580,1.200,8.320,0.0000,0.0000,0.0000,0.0000,-24.000,-10.200,-0.0000,-0.0000,0.000,29.580,1776801325.629232,5.049,85,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.630,0.060,8.140,0.0000,0.0000,0.0000,0.0000,-29.400,-11.600,-0.0000,-0.0000,0.000,29.630,1776801325.714529,5.134,86,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.680,-1.460,8.030,0.0000,0.0000,0.0000,0.0000,-29.200,-9.600,-0.0000,-0.0000,0.000,29.680,1776801325.744156,5.164,87,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.730,-1.960,8.110,0.0000,0.0000,0.0000,0.0000,-23.800,-6.500,-0.0000,-0.0000,0.000,29.730,1776801325.794491,5.214,88,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.780,-3.000,8.170,0.0000,0.0000,0.0000,0.0000,-20.100,-4.100,-0.0000,-0.0000,0.000,29.780,1776801325.850888,5.271,89,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.830,-4.160,8.210,0.0000,0.0000,0.0000,0.0000,-35.200,-14.100,-0.0000,-0.0000,0.000,29.830,1776801325.875221,5.295,90,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.880,-6.590,8.250,0.0000,0.0000,0.0000,0.0000,-59.400,-10.300,-0.0000,-0.0000,0.000,29.880,1776801325.936313,5.356,91,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.930,-9.130,8.170,0.0000,0.0000,0.0000,0.0000,-71.200,-13.100,-0.0000,-0.0000,0.000,29.930,1776801325.972559,5.393,92,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
29.980,-13.350,7.860,0.0000,0.0000,0.0000,0.0000,-41.200,-6.800,-0.0000,-0.0000,0.000,29.980,1776801326.056761,5.477,93,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
30.030,-14.200,7.360,0.0000,0.0000,0.0000,0.0000,-16.400,-9.300,-0.0000,-0.0000,0.000,30.030,1776801326.087714,5.508,94,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
30.080,-13.210,6.960,0.0000,0.0000,0.0000,0.0000,35.300,-1.300,0.0000,-0.0000,0.000,30.080,1776801326.143170,5.563,95,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
30.130,-10.450,6.710,0.0000,0.0000,0.0000,0.0000,57.300,-8.900,0.0000,-0.0000,0.000,30.130,1776801326.176230,5.596,96,20260421_155520,EG,S,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
