t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
61.340,-1.990,-0.400,6134,61.340,0.0000,0.0000,0.0000,0.0000,-0.100,0.200,0.0000,0.0000,Auto,Raw,Auto,Control,-1.990,-0.400,-0.100,0.200,0.0000,0.0000,-1.990,-0.400,-0.100,0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.340,1776914906.921457,2.668,38,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.390,-1.940,-0.370,6139,61.390,0.0000,0.0000,0.0000,0.0000,1.200,0.100,0.0000,0.0000,Auto,Raw,Auto,Control,-1.940,-0.370,1.200,0.100,0.0000,0.0000,-1.940,-0.370,1.200,0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.390,1776914906.922484,2.669,39,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.440,-1.890,-0.380,6144,61.440,0.0000,0.0000,0.0000,0.0000,0.500,-0.100,0.0000,0.0000,Auto,Raw,Auto,Control,-1.890,-0.380,0.500,-0.100,0.0000,0.0000,-1.890,-0.380,0.500,-0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.440,1776914906.994499,2.741,40,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.490,-1.900,-0.380,6149,61.490,0.0000,0.0000,0.0000,0.0000,-0.300,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-1.900,-0.380,-0.300,0.000,0.0000,0.0000,-1.900,-0.380,-0.300,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.490,1776914907.058838,2.805,41,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.540,-1.880,-0.380,6154,61.540,0.0000,0.0000,0.0000,0.0000,0.515,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-1.880,-0.380,0.515,0.000,0.0000,0.0000,-1.880,-0.380,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.540,1776914907.098009,2.844,42,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.590,-1.860,-0.380,6159,61.590,0.0000,0.0000,0.0000,0.0000,0.300,-0.100,0.0000,0.0000,Auto,Raw,Auto,Control,-1.860,-0.380,0.300,-0.100,0.0000,0.0000,-1.860,-0.380,0.300,-0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.590,1776914907.118378,2.865,43,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.640,-1.840,-0.370,6164,61.640,0.0000,0.0000,0.0000,0.0000,-0.100,0.300,0.0000,0.0000,Auto,Raw,Auto,Control,-1.840,-0.370,-0.100,0.300,0.0000,0.0000,-1.840,-0.370,-0.100,0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.640,1776914907.183110,2.929,44,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.690,-1.830,-0.340,6169,61.690,0.0000,0.0000,0.0000,0.0000,-0.100,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-1.830,-0.340,-0.100,0.000,0.0000,0.0000,-1.830,-0.340,-0.100,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.690,1776914907.222188,2.968,45,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.740,-1.820,-0.340,6174,61.740,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,Auto,Raw,Auto,Control,-1.820,-0.340,0.000,0.100,0.0000,0.0000,-1.820,-0.340,0.000,0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.740,1776914907.291925,3.038,46,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.790,-1.820,-0.330,6179,61.790,0.0000,0.0000,0.0000,0.0000,0.000,0.118,0.0000,0.0000,Auto,Raw,Auto,Control,-1.820,-0.330,0.000,0.118,0.0000,0.0000,-1.820,-0.330,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.790,1776914907.377391,3.124,47,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.840,-1.800,-0.330,6184,61.840,0.0000,0.0000,0.0000,0.0000,0.000,0.100,0.0000,0.0000,Auto,Raw,Auto,Control,-1.800,-0.330,0.000,0.100,0.0000,0.0000,-1.800,-0.330,0.000,0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.840,1776914907.420343,3.167,48,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.890,-1.800,-0.310,6189,61.890,0.0000,0.0000,0.0000,0.0000,-0.200,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-1.800,-0.310,-0.200,0.000,0.0000,0.0000,-1.800,-0.310,-0.200,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.890,1776914907.421253,3.168,49,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.940,-1.810,-0.310,6194,61.940,0.0000,0.0000,0.0000,0.0000,0.000,-0.100,0.0000,0.0000,Auto,Raw,Auto,Control,-1.810,-0.310,0.000,-0.100,0.0000,0.0000,-1.810,-0.310,0.000,-0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.940,1776914907.482777,3.229,50,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
61.990,-1.780,-0.300,6199,61.990,0.0000,0.0000,0.0000,0.0000,0.400,0.100,0.0000,0.0000,Auto,Raw,Auto,Control,-1.780,-0.300,0.400,0.100,0.0000,0.0000,-1.780,-0.300,0.400,0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,61.990,1776914907.521615,3.268,51,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
62.040,-1.790,-0.290,6204,62.040,0.0000,0.0000,0.0000,0.0000,-0.300,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-1.790,-0.290,-0.300,0.000,0.0000,0.0000,-1.790,-0.290,-0.300,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.680,62.040,1776914907.582343,3.329,52,20260422_232824,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
