t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
294.200,37.810,35.800,29420,294.200,-15.0000,-15.0000,0.0000,0.0000,-6.300,-11.700,2.4700,4.3500,Auto,Sync,Auto,Control,37.940,35.920,0.200,2.600,-15.0000,-15.0000,37.810,35.800,-6.300,-11.700,-15.0000,-15.0000,0.0000,0.0000,2.4700,4.3500,29399,1,2.940,294.200,1776907927.893643,0.837,0,20260422_213207,EG,R,R,R,serial_connected:/dev/cu.usbmodem101,0,1,3,3,200.000,200.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.250,37.950,35.950,29425,294.250,0.0000,0.0000,0.0000,0.0000,-3.800,-2.700,0.0000,0.0000,Auto,Raw,Auto,Control,37.950,35.950,-3.800,-2.700,0.0000,0.0000,37.950,35.950,-3.800,-2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.250,1776907927.895077,0.838,1,20260422_213207,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.300,37.610,35.730,29430,294.300,0.0000,0.0000,0.0000,0.0000,-4.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,37.610,35.730,-4.000,0.000,0.0000,0.0000,37.610,35.730,-4.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.300,1776907927.895973,0.839,2,20260422_213207,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.350,37.570,36.260,29435,294.350,0.0000,0.0000,0.0000,0.0000,3.000,32.000,0.0000,0.0000,Auto,Raw,Auto,Control,37.570,36.260,3.000,32.000,0.0000,0.0000,37.570,36.260,3.000,32.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.350,1776907927.897315,0.840,3,20260422_213207,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.400,40.500,38.140,29440,294.400,0.0000,0.0000,0.0000,0.0000,34.400,31.900,0.0000,0.0000,Auto,Raw,Auto,Control,40.500,38.140,34.400,31.900,0.0000,0.0000,40.500,38.140,34.400,31.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.400,1776907928.054671,0.998,4,20260422_213207,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.450,41.790,39.160,29445,294.450,0.0000,0.0000,0.0000,0.0000,29.000,15.900,0.0000,0.0000,Auto,Raw,Auto,Control,41.790,39.160,29.000,15.900,0.0000,0.0000,41.790,39.160,29.000,15.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.450,1776907928.055657,0.999,5,20260422_213207,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.500,41.290,38.290,29450,294.500,0.0000,0.0000,0.0000,0.0000,-35.900,-33.700,0.0000,0.0000,Auto,Raw,Auto,Control,41.290,38.290,-35.900,-33.700,0.0000,0.0000,41.290,38.290,-35.900,-33.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.500,1776907928.056995,1.000,6,20260422_213207,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.550,39.640,36.950,29455,294.550,0.0000,0.0000,0.0000,0.0000,-12.500,-21.700,0.0000,0.0000,Auto,Raw,Auto,Control,39.640,36.950,-12.500,-21.700,0.0000,0.0000,39.640,36.950,-12.500,-21.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.550,1776907928.141969,1.085,7,20260422_213207,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.600,40.270,37.960,29460,294.600,0.0000,0.0000,0.0000,0.0000,41.000,42.700,0.0000,0.0000,Auto,Raw,Auto,Control,40.270,37.960,41.000,42.700,0.0000,0.0000,40.270,37.960,41.000,42.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.600,1776907928.142854,1.086,8,20260422_213207,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
294.650,42.400,39.680,29465,294.650,0.0000,0.0000,0.0000,0.0000,29.500,19.500,0.0000,0.0000,Auto,Raw,Auto,Control,42.400,39.680,29.500,19.500,0.0000,0.0000,42.400,39.680,29.500,19.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2.940,294.650,1776907928.184116,1.127,9,20260422_213207,EG,R,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
