t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
516.770,10.790,-17.730,-4.5100,4.5100,0.0000,0.0000,-123.500,102.100,9.7212,8.0367,0.900
516.820,1.440,-16.870,-5.1200,5.1200,0.0000,0.0000,-176.600,-11.200,15.7811,-1.0008,0.900
516.870,-4.870,-11.650,-5.4000,5.4000,0.0000,0.0000,-154.100,112.700,14.5236,10.6217,0.900
516.920,-11.850,-6.530,-5.1100,5.1100,0.0000,0.0000,-146.500,100.400,13.0658,8.9543,0.900
516.970,-19.540,-1.700,-5.5100,5.5100,0.0000,0.0000,-127.000,104.800,12.2133,10.0784,0.900
517.020,-23.920,2.910,-6.0300,6.0300,0.0000,0.0000,-105.500,88.600,11.1032,9.3246,0.900
517.070,-26.660,6.950,-4.5600,4.5600,0.0000,0.0000,-25.300,97.500,2.0136,7.7597,0.900
517.120,-25.420,10.570,-3.0400,3.0400,0.0000,0.0000,50.900,98.800,-2.7007,5.2421,0.900
517.170,-20.650,16.720,-0.7600,0.7600,0.0000,0.0000,91.000,102.900,-1.2071,1.3649,0.900
517.220,-19.500,19.120,1.3100,-1.3100,0.0000,0.0000,-40.000,15.500,-0.9146,-0.3544,0.900
517.270,-21.700,19.300,3.5900,-3.5900,0.0000,0.0000,-54.400,4.200,-3.4086,-0.2632,0.900
517.320,-23.220,16.420,5.0900,-5.0900,0.0000,0.0000,71.500,-109.100,6.3519,9.6921,0.900
517.370,-20.550,11.110,5.8600,-5.8600,0.0000,0.0000,32.800,-173.500,3.3547,17.7449,0.900
517.420,-17.380,0.880,6.2600,-6.2600,0.0000,0.0000,113.100,-187.100,12.3570,20.4421,0.900
517.470,-11.760,-7.830,6.5300,-6.5300,0.0000,0.0000,102.400,-175.500,11.6705,20.0017,0.900
517.520,-7.980,-15.210,6.7600,-6.7600,0.0000,0.0000,83.600,-153.000,9.8635,18.0516,0.900
517.570,-3.540,-20.260,7.1500,-7.1500,0.0000,0.0000,90.100,-130.700,11.2437,16.3102,0.900
517.620,0.660,-25.120,6.3400,-6.3400,0.0000,0.0000,87.300,-43.700,9.6601,4.8356,0.900
517.670,5.590,-24.610,4.6900,-4.6900,0.0000,0.0000,95.600,40.200,7.8254,-3.2906,0.900
517.720,9.570,-20.550,2.6400,-2.6400,0.0000,0.0000,116.500,116.700,5.3679,-5.3771,0.900
517.770,14.470,-14.640,-0.5000,0.5000,0.0000,0.0000,77.300,77.800,-0.6746,0.6789,0.900
517.820,15.770,-16.730,-2.3400,2.3400,0.0000,0.0000,12.000,-84.000,-0.4901,-3.4306,0.900
517.870,13.820,-20.080,-3.9300,3.9300,0.0000,0.0000,-82.500,-5.500,5.6588,-0.3773,0.900
517.920,8.470,-17.460,-4.8100,4.8100,0.0000,0.0000,-171.900,66.000,14.4311,5.5407,0.900
517.970,0.170,-16.260,-5.1500,5.1500,0.0000,0.0000,-180.000,62.000,16.1792,5.5728,0.900
518.020,-7.950,-11.760,-5.1100,5.1100,0.0000,0.0000,-161.800,130.600,14.4303,11.6477,0.900
518.070,-13.850,-6.160,0.0000,0.0000,0.0000,0.0000,-152.300,92.700,-0.0000,0.0000,0.900
518.130,-21.280,0.030,0.0000,0.0000,0.0000,0.0000,-122.600,108.900,-0.0000,0.0000,0.900
518.180,-26.480,4.350,0.0000,0.0000,0.0000,0.0000,-65.600,77.400,-0.0000,0.0000,0.880
518.230,-27.030,9.120,0.0000,0.0000,0.0000,0.0000,18.600,98.000,0.0000,0.0000,0.880
518.280,-24.000,14.650,0.0000,0.0000,0.0000,0.0000,92.000,136.700,0.0000,0.0000,0.880
518.330,-18.650,19.390,0.0000,0.0000,0.0000,0.0000,82.000,62.700,0.0000,0.0000,0.880
518.380,-20.190,19.830,0.0000,0.0000,0.0000,0.0000,-68.700,0.200,-0.0000,0.0000,0.880
518.430,-23.070,17.600,-0.0100,-0.3800,0.0000,0.0000,-69.000,-87.100,0.0120,0.5777,0.880
518.480,-21.610,10.580,0.0000,-0.6900,0.0000,0.0000,70.200,-188.400,0.0000,2.2689,0.880
518.530,-18.600,-0.170,0.0000,-2.0900,0.0000,0.0000,111.100,-192.900,0.0000,7.0365,0.880
518.580,-11.740,-7.440,0.0000,-3.7000,0.0000,0.0000,95.200,-186.300,0.0000,12.0307,0.880
518.630,-8.600,-15.220,0.0000,-5.1100,0.0000,0.0000,80.700,-153.700,0.0000,13.7079,0.880
518.680,-3.770,-21.360,0.0000,-6.1600,0.0000,0.0000,100.800,-121.100,0.0000,13.0197,0.880
518.730,0.500,-25.460,0.0000,-6.9500,0.0000,0.0000,82.700,-59.600,0.0000,7.2295,0.880
518.780,5.240,-25.710,0.0000,-7.3400,0.0000,0.0000,99.400,34.100,0.0000,-4.3685,0.880
518.830,9.440,-21.410,0.0000,-4.2000,0.0000,0.0000,121.500,132.500,0.0000,-9.7128,0.880
518.880,14.140,-14.650,0.0000,-0.8600,0.0000,0.0000,60.300,10.900,0.0000,-0.1636,0.880
518.930,15.230,-17.500,0.0000,0.3900,0.0000,0.0000,8.200,-100.800,0.0000,-0.6861,0.880
518.980,13.990,-20.300,-0.3800,1.4800,0.0000,0.0000,-58.300,32.900,0.3867,0.8498,0.880
519.030,8.110,-17.590,-0.3800,2.6400,0.0000,0.0000,-166.900,27.000,1.1069,1.2441,0.880
519.080,-0.550,-15.350,-1.4200,3.3100,0.0000,0.0000,-176.500,101.700,4.3743,5.8752,0.880
519.130,-8.190,-10.230,-2.5300,3.6300,0.0000,0.0000,-145.000,133.200,6.4027,8.4389,0.880
519.180,-14.970,-4.180,-3.7900,2.2700,0.0000,0.0000,-134.500,97.200,8.8969,3.8510,0.880
519.230,-19.910,1.340,-4.7400,1.0100,0.0000,0.0000,-129.500,84.200,10.7134,1.4843,0.880
519.280,-26.930,4.000,-5.6700,0.9400,0.0000,0.0000,-71.800,69.600,7.1053,1.1419,0.910
519.330,-27.560,6.690,-6.0100,0.5200,0.0000,0.0000,9.700,88.100,-1.0175,0.7996,0.910
519.380,-25.120,11.920,-4.3200,0.2300,0.0000,0.0000,72.000,113.700,-5.4287,0.4564,0.910
519.430,-20.500,16.250,-1.1600,0.1000,0.0000,0.0000,95.800,113.300,-1.9395,0.1977,0.910
519.480,-20.160,19.190,0.1200,0.0500,0.0000,0.0000,-40.600,19.300,-0.0850,0.0168,0.910
519.530,-22.230,18.640,1.5100,-0.1600,0.0000,0.0000,-58.200,-36.900,-1.5338,0.1030,0.910
519.580,-23.810,12.260,2.1700,-0.6300,0.0000,0.0000,-54.400,-161.300,-2.0603,1.7736,0.910
519.630,-20.370,9.280,2.7800,-2.2600,0.0000,0.0000,61.200,-187.900,2.9694,7.4116,0.910
519.680,-16.080,-3.190,3.0800,-3.9100,0.0000,0.0000,138.700,-192.600,7.4560,13.1435,0.910
519.730,-10.840,-11.320,1.6200,-5.2900,0.0000,0.0000,83.100,-157.600,2.3496,14.5509,0.910
519.780,-6.770,-17.700,0.7200,-6.3100,0.0000,0.0000,98.600,-133.500,1.2390,14.7024,0.910
519.830,-0.960,-23.070,0.5400,-7.0800,0.0000,0.0000,92.500,-98.300,0.8718,12.1469,0.910
519.880,2.140,-25.540,0.2400,-7.6100,0.0000,0.0000,81.700,-13.700,0.3422,1.8196,0.910
519.930,6.660,-22.900,0.1600,-7.2600,0.0000,0.0000,107.400,90.600,0.2999,-11.4800,0.910
519.980,13.050,-18.160,0.0700,-2.0300,0.0000,0.0000,101.600,133.400,0.1241,-4.7264,0.910
520.030,15.350,-14.620,0.0300,0.7000,0.0000,0.0000,33.600,79.500,0.0176,0.9713,0.910
520.080,15.790,-18.450,0.0100,1.5000,0.0000,0.0000,1.300,-91.700,0.0002,-2.4007,0.910
520.130,12.880,-18.160,-0.2200,2.5700,0.0000,0.0000,-105.500,82.600,0.4051,3.7050,0.910
520.180,3.920,-16.830,-0.8800,3.3400,0.0000,0.0000,-188.800,-6.100,2.8998,-0.3556,0.910
520.230,-2.680,-12.940,-2.2600,3.7600,0.0000,0.0000,-166.300,127.300,6.5596,8.3540,0.910
520.280,-10.450,-7.420,-3.6300,2.7800,0.0000,0.0000,-166.100,109.800,10.5233,5.3275,0.910
520.330,-18.720,-2.580,-4.6700,1.2300,0.0000,0.0000,-133.800,106.400,10.9056,2.2841,0.910
520.380,-23.470,-0.340,-5.2100,0.6300,0.0000,0.0000,-115.600,115.700,10.5117,1.2722,0.880
520.430,-27.240,6.940,-5.7600,0.6900,0.0000,0.0000,-48.000,105.600,4.8255,1.2717,0.880
520.480,-26.830,11.350,-6.0300,0.3100,0.0000,0.0000,36.700,100.000,-3.8624,0.5411,0.880
520.530,-22.210,16.710,-2.6400,0.1400,0.0000,0.0000,107.400,130.700,-4.9486,0.3194,0.880
520.580,-18.590,20.260,-0.1800,0.0600,0.0000,0.0000,17.500,29.800,-0.0550,0.0312,0.880
520.630,-20.500,20.000,0.5100,0.0200,0.0000,0.0000,-59.300,-12.100,-0.5278,-0.0042,0.880
520.680,-23.880,15.620,1.6300,-0.2300,0.0000,0.0000,28.600,-128.300,0.8136,0.5150,0.880
520.730,-22.170,9.840,2.3400,-1.1000,0.0000,0.0000,61.000,-183.000,2.4913,3.5133,0.880
520.780,-20.580,-0.720,2.7900,-2.6600,0.0000,0.0000,90.900,-186.000,4.4263,8.6352,0.880
520.830,-12.340,-9.260,3.0000,-4.2900,0.0000,0.0000,104.600,-172.500,5.4768,12.9159,0.880
520.880,-7.220,-16.140,1.3300,-5.6300,0.0000,0.0000,98.500,-140.600,2.2865,13.8156,0.880
520.930,-3.220,-21.630,0.5900,-6.6000,0.0000,0.0000,97.100,-109.300,0.9999,12.5905,0.880
520.980,0.080,-24.650,0.6900,-7.2100,0.0000,0.0000,83.700,-29.800,1.0080,3.7500,0.880
521.030,6.150,-23.830,0.3000,-7.5600,0.0000,0.0000,101.700,47.900,0.5325,-6.3203,0.880
521.080,10.570,-19.160,0.1400,-3.3500,0.0000,0.0000,127.200,123.200,0.3108,-7.2033,0.880
521.130,14.590,-14.240,0.0600,-0.2900,0.0000,0.0000,43.700,18.400,0.0458,-0.0931,0.880
521.180,14.950,-16.970,0.0300,0.4700,0.0000,0.0000,1.200,-77.200,0.0006,-0.6333,0.880
521.230,11.680,-18.910,-0.4800,1.7100,0.0000,0.0000,-105.000,6.300,0.8796,0.1880,0.880
521.280,6.040,-16.170,-0.4700,2.8400,0.0000,0.0000,-180.200,4.300,1.4782,0.2131,0.880
521.330,-2.400,-12.860,-1.4700,3.4700,0.0000,0.0000,-166.700,128.200,4.2769,7.7642,0.880
521.380,-9.940,-7.990,-2.7800,3.7600,0.0000,0.0000,-155.300,124.600,7.5352,8.1768,0.880
521.430,-17.000,-3.250,-3.9400,1.6700,0.0000,0.0000,-140.100,94.100,9.6341,2.7427,0.880
521.480,-23.030,1.670,-4.9300,0.6400,0.0000,0.0000,-116.100,96.800,9.9898,1.0813,0.910
521.530,-27.340,5.710,-5.6400,0.8700,0.0000,0.0000,-66.000,80.800,6.4968,1.2269,0.910
521.580,-27.240,9.740,-5.8200,0.4500,0.0000,0.0000,36.500,83.400,-3.7076,0.6550,0.910
521.630,-24.560,13.170,-2.9300,0.2000,0.0000,0.0000,90.500,110.400,-4.6280,0.3854,0.910
521.680,-19.300,20.000,-0.4600,0.0900,0.0000,0.0000,87.200,60.200,-0.7001,0.0946,0.910
521.730,-21.640,20.590,0.4100,0.0400,0.0000,0.0000,-99.500,13.200,-0.7120,0.0092,0.910
521.790,-24.460,17.930,1.5500,-0.1100,0.0000,0.0000,-69.500,-100.500,-1.8802,0.1929,0.910
521.840,-23.220,12.350,2.3200,-1.1200,0.0000,0.0000,21.100,-168.300,0.8544,3.2899,0.910
521.890,-20.220,2.180,2.8000,-2.8900,0.0000,0.0000,112.200,-192.100,5.4831,9.6895,0.910
521.940,-12.910,-6.670,2.6600,-4.5500,0.0000,0.0000,113.000,-176.100,5.2461,13.9845,0.910
521.990,-9.290,-13.760,1.1800,-5.8700,0.0000,0.0000,87.500,-152.600,1.8021,15.6340,0.910
522.040,-4.090,-19.960,0.5300,-6.8200,0.0000,0.0000,111.200,-125.900,1.0286,14.9861,0.910
522.090,0.670,-24.210,0.4700,-7.5000,0.0000,0.0000,90.300,-55.700,0.7407,7.2911,0.910
522.140,4.740,-24.490,0.2400,-7.9500,0.0000,0.0000,103.700,28.900,0.4344,-4.0100,0.910
522.190,9.800,-20.670,0.1100,-4.4800,0.0000,0.0000,110.000,113.000,0.2112,-8.8356,0.910
522.240,14.030,-14.450,0.0500,-0.6000,0.0000,0.0000,62.000,110.400,0.0541,-1.1561,0.910
522.290,14.810,-15.450,0.0200,1.2500,0.0000,0.0000,1.300,-91.200,0.0005,-1.9897,0.910
522.340,14.050,-18.950,-0.2000,1.8000,0.0000,0.0000,-43.800,-5.400,0.1529,-0.1696,0.910
522.390,7.140,-16.350,-0.3300,2.9700,0.0000,0.0000,-174.400,72.300,1.0045,3.7478,0.910
522.440,-1.430,-14.920,-1.4700,3.6600,0.0000,0.0000,-178.200,101.600,4.5720,6.4901,0.910
522.490,-9.180,-9.210,-2.8900,3.9700,0.0000,0.0000,-147.000,118.900,7.4147,8.2385,0.910
522.540,-16.350,-4.310,-4.1200,1.8900,0.0000,0.0000,-146.500,96.600,10.5345,3.1865,0.910
522.590,-22.470,0.770,-4.9000,0.8300,0.0000,0.0000,-119.600,101.000,10.2283,1.4631,0.900
522.640,-27.040,4.830,-5.5100,0.8700,0.0000,0.0000,-74.300,84.200,7.1453,1.2785,0.900
522.690,-27.860,8.070,-5.7800,0.4800,0.0000,0.0000,13.600,68.100,-1.3720,0.5705,0.900
522.740,-25.120,12.680,-3.3000,0.2100,0.0000,0.0000,80.400,124.800,-4.6307,0.4574,0.900
522.790,-19.980,18.500,-0.6100,0.0900,0.0000,0.0000,89.800,99.300,-0.9561,0.1560,0.900
522.840,-21.160,20.190,0.2300,0.0400,0.0000,0.0000,-69.900,17.000,-0.2806,0.0119,0.900
522.890,-24.190,20.100,1.4700,-0.1100,0.0000,0.0000,-60.600,-17.100,-1.5548,0.0328,0.900
522.940,-24.250,15.650,2.0600,-0.4900,0.0000,0.0000,53.700,-142.200,1.9307,1.2161,0.900
522.990,-21.710,6.210,2.6300,-2.4400,0.0000,0.0000,77.300,-200.700,3.5482,8.5470,0.900
523.040,-17.640,-2.890,2.8700,-4.1700,0.0000,0.0000,125.200,-188.200,6.2714,13.6972,0.900
523.090,-12.680,-11.090,1.2700,-5.5100,0.0000,0.0000,82.800,-158.900,1.8353,15.2810,0.900
523.140,-8.260,-17.530,0.5700,-6.5100,0.0000,0.0000,103.500,-131.200,1.0297,14.9071,0.900
523.190,-3.060,-21.780,0.6000,-7.2800,0.0000,0.0000,101.000,-105.400,1.0577,13.3921,0.900
523.240,1.220,-24.660,0.3700,-7.8500,0.0000,0.0000,81.500,-11.300,0.5263,1.5482,0.900
523.290,5.470,-23.100,0.2600,-7.9600,0.0000,0.0000,92.700,64.300,0.4207,-8.9331,0.900
523.340,10.780,-18.230,0.1100,-3.0700,0.0000,0.0000,126.200,112.100,0.2423,-6.0065,0.900
523.390,14.510,-14.010,0.0500,0.1800,0.0000,0.0000,39.700,-20.500,0.0346,-0.0644,0.900
523.440,14.900,-18.400,0.0300,0.4700,0.0000,0.0000,-9.000,-91.200,-0.0047,-0.7481,0.900
523.490,11.390,-17.890,-0.5300,1.6500,0.0000,0.0000,-114.600,106.200,1.0601,3.0583,0.900
523.540,1.770,-16.280,-0.4200,2.9200,0.0000,0.0000,-188.700,-46.300,1.3832,-2.3596,0.900
523.590,-4.910,-12.950,-1.2800,3.6500,0.0000,0.0000,-165.000,140.100,3.6861,8.9250,0.900
523.640,-12.590,-6.680,-2.5900,3.9800,0.0000,0.0000,-159.500,128.700,7.2100,8.9400,0.900
523.690,-19.120,-1.860,-3.7900,1.7700,0.0000,0.0000,-131.300,107.400,8.6852,3.3178,0.900
523.750,-25.820,4.170,-4.5400,0.9100,0.0000,0.0000,-104.100,94.500,8.2487,1.5009,0.890
523.800,-28.350,7.190,-5.1100,1.0500,0.0000,0.0000,-44.500,80.300,3.9688,1.4716,0.890
523.850,-27.900,11.910,-5.4000,0.8700,0.0000,0.0000,36.300,94.000,-3.4212,1.4273,0.890
523.910,-22.200,17.170,-2.7500,0.3900,0.0000,0.0000,117.900,121.000,-5.6588,0.8236,0.890
523.950,-19.260,19.710,-1.4900,0.2400,0.0000,0.0000,-13.200,68.200,0.3433,0.2857,0.890
524.010,-23.180,20.160,-1.0800,0.0900,0.0000,0.0000,-66.700,-28.300,1.2573,-0.0445,0.890
524.060,-24.300,15.240,0.4300,-0.2700,0.0000,0.0000,50.600,-140.700,0.3797,0.6630,0.890
524.110,-22.680,7.670,1.3900,-0.3300,0.0000,0.0000,17.200,-193.000,0.4173,1.1116,0.890
524.160,-17.850,-1.310,1.9700,-1.2200,0.0000,0.0000,144.200,-186.300,4.9580,3.9669,0.890
524.210,-12.230,-8.210,2.4000,-2.5200,0.0000,0.0000,90.000,-174.600,3.7699,7.6793,0.890
524.260,-8.790,-16.510,2.7100,-3.9100,0.0000,0.0000,93.700,-140.900,4.4319,9.6154,0.890
524.310,-1.370,-21.810,1.6900,-5.1400,0.0000,0.0000,100.300,-101.400,2.9585,9.0966,0.890
524.370,2.650,-24.970,0.7500,-6.3000,0.0000,0.0000,98.100,-11.500,1.2841,1.2645,0.890
524.420,7.300,-22.950,1.0400,-7.2300,0.0000,0.0000,102.200,82.500,1.8551,-10.4105,0.890
524.470,11.990,-17.250,0.4600,-4.3300,0.0000,0.0000,78.400,132.500,0.6294,-10.0134,0.890
524.520,14.060,-15.720,0.2100,-1.6300,0.0000,0.0000,23.800,-105.600,0.0872,3.0042,0.890
524.570,14.440,-19.650,0.0900,-2.2100,0.0000,0.0000,9.900,-65.300,0.0156,2.5187,0.890
524.620,11.080,-18.660,-0.6300,0.4900,0.0000,0.0000,-104.600,51.500,1.1501,0.4404,0.890
524.670,1.680,-17.530,-0.5000,2.0500,0.0000,0.0000,-186.400,24.400,1.6266,0.8730,0.890
524.720,-6.530,-15.260,-1.4500,2.9600,0.0000,0.0000,-155.700,111.400,3.9403,5.7551,0.890
524.770,-12.330,-7.140,-2.8400,3.5700,0.0000,0.0000,-146.800,97.500,7.2765,6.0751,0.890
524.820,-19.090,-2.290,-4.0000,1.8400,0.0000,0.0000,-136.800,109.300,9.5504,3.5101,0.890
524.870,-26.010,2.390,-4.8100,1.2200,0.0000,0.0000,-103.000,88.700,8.6469,1.8887,0.880
524.920,-28.410,5.970,-5.5200,1.3900,0.0000,0.0000,-41.200,81.000,3.9693,1.9651,0.880
524.970,-27.880,10.010,-5.4900,0.6200,0.0000,0.0000,35.400,92.300,-3.3920,0.9988,0.880
525.020,-23.340,15.060,-2.3400,0.2700,0.0000,0.0000,105.200,114.000,-4.2964,0.5372,0.880
525.070,-20.480,18.790,-0.3200,0.1200,0.0000,0.0000,-47.600,48.400,0.2658,0.1014,0.880
525.120,-22.910,19.120,0.3800,-0.0500,0.0000,0.0000,-71.500,6.800,-0.4742,-0.0059,0.880
525.170,-25.880,16.940,1.5200,-0.1300,0.0000,0.0000,-38.100,-83.300,-1.0108,0.1890,0.880
525.220,-23.980,10.720,2.2200,-0.9500,0.0000,0.0000,41.000,-176.800,1.5886,2.9315,0.880
525.270,-21.060,2.270,2.7000,-2.8100,0.0000,0.0000,115.400,-182.600,5.4381,8.9554,0.880
525.320,-14.780,-6.250,2.8800,-4.1600,0.0000,0.0000,123.000,-181.200,6.1827,13.1562,0.880
525.370,-9.180,-13.670,1.2900,-5.5200,0.0000,0.0000,98.000,-146.500,2.2064,14.1141,0.880
525.420,-3.690,-19.400,0.5800,-6.5200,0.0000,0.0000,109.500,-119.900,1.1085,13.6441,0.880
525.470,-0.230,-22.820,0.5800,-7.2300,0.0000,0.0000,79.600,-80.500,0.8058,10.1581,0.880
525.520,3.700,-24.120,0.2800,-7.8200,0.0000,0.0000,98.500,23.200,0.4814,-3.1664,0.880
525.570,9.080,-20.440,0.1300,-5.3600,0.0000,0.0000,127.600,114.400,0.2895,-10.7021,0.880
525.620,13.440,-14.830,0.0600,-1.1800,0.0000,0.0000,59.600,67.300,0.0624,-1.3860,0.880
525.670,14.520,-16.900,0.0300,0.0800,0.0000,0.0000,11.800,-71.900,0.0062,-0.1004,0.880
525.720,12.410,-19.660,-0.3200,1.2600,0.0000,0.0000,-86.500,-9.100,0.4831,-0.2001,0.880
525.770,5.420,-18.830,-0.2600,2.6200,0.0000,0.0000,-185.000,36.500,0.8395,1.6691,0.880
525.820,-1.260,-16.430,-0.9600,3.3900,0.0000,0.0000,-170.100,88.000,2.8501,5.2067,0.880
525.870,-6.010,-10.480,-2.2400,3.8500,0.0000,0.0000,-157.800,130.700,6.1693,8.7824,0.880
525.920,-17.660,-5.730,-3.4900,2.4200,0.0000,0.0000,-136.600,92.000,8.3206,3.8858,0.880
525.970,-22.740,-0.590,-4.4500,1.0800,0.0000,0.0000,-129.600,105.000,10.0657,1.9792,0.890
526.020,-27.630,3.760,-5.1800,0.9100,0.0000,0.0000,-80.100,92.500,7.2417,1.4691,0.890
526.070,-28.560,7.760,-5.6000,0.6800,0.0000,0.0000,21.900,101.600,-2.1405,1.2058,0.890
526.120,-25.550,12.670,-4.0600,0.3000,0.0000,0.0000,87.000,124.700,-6.1649,0.6529,0.890
526.170,-21.470,17.520,-1.2700,0.1300,0.0000,0.0000,90.600,71.600,-2.0082,0.1625,0.890
526.220,-22.370,18.050,-0.2000,0.0600,0.0000,0.0000,-60.500,6.600,0.2112,0.0069,0.890
526.270,-25.850,16.710,1.0300,-0.2800,0.0000,0.0000,-31.700,-62.900,-0.5699,0.3074,0.890
526.320,-24.170,10.660,1.9300,-0.4500,0.0000,0.0000,64.300,-175.600,2.1659,1.3792,0.890
526.370,-21.560,2.090,2.4900,-2.0300,0.0000,0.0000,87.200,-187.500,3.7896,6.6432,0.890
526.420,-15.510,-6.250,2.8300,-3.7200,0.0000,0.0000,132.300,-171.400,6.5347,11.1284,0.890
526.470,-9.430,-13.690,1.7600,-5.1800,0.0000,0.0000,95.200,-145.600,2.9243,13.1634,0.890
526.520,-5.250,-19.250,0.7800,-6.2800,0.0000,0.0000,107.000,-120.800,1.4567,13.2405,0.890
526.570,-0.930,-23.960,0.7800,-7.0900,0.0000,0.0000,78.700,-90.300,1.0714,11.1741,0.890
526.620,3.680,-25.290,0.3500,-7.5800,0.0000,0.0000,93.800,14.000,0.5730,-1.8521,0.890
526.670,7.480,-23.180,0.1600,-6.3300,0.0000,0.0000,113.500,86.400,0.3170,-9.5454,0.890
526.720,12.190,-16.160,0.0700,-1.7800,0.0000,0.0000,73.500,115.800,0.0898,-3.5975,0.890
526.770,13.790,-16.650,0.0300,0.5400,0.0000,0.0000,15.400,-86.900,0.0081,-0.8190,0.890
526.820,13.310,-19.870,-0.1300,1.4200,0.0000,0.0000,-39.700,-44.700,0.0901,-1.1078,0.890
526.870,8.090,-17.690,-0.2000,2.6500,0.0000,0.0000,-160.200,80.600,0.5592,3.7278,0.890
526.920,-0.340,-16.320,-0.9200,3.3600,0.0000,0.0000,-180.300,30.600,2.8951,1.7945,0.890
526.970,-10.070,-11.360,-2.2600,3.7800,0.0000,0.0000,-163.100,124.500,6.4334,8.2137,0.890
527.020,-16.080,-6.750,-3.5500,2.8000,0.0000,0.0000,-147.200,104.200,9.1204,5.0922,0.890
527.070,-22.510,-0.910,-4.6100,1.0800,0.0000,0.0000,-131.800,107.200,10.6046,2.0207,0.910
527.120,-28.660,3.850,-5.3600,0.8100,0.0000,0.0000,-81.300,95.000,7.6056,1.3430,0.910
527.170,-29.680,8.080,-5.7500,0.4800,0.0000,0.0000,20.600,94.400,-2.0673,0.7908,0.910
527.220,-27.310,12.760,-4.2100,0.2100,0.0000,0.0000,83.000,116.300,-6.0987,0.4263,0.910
527.270,-21.500,17.640,-1.2100,0.0900,0.0000,0.0000,133.900,83.600,-2.8278,0.1313,0.910
527.320,-21.150,18.860,0.2300,0.0400,0.0000,0.0000,-65.700,13.200,-0.2637,0.0092,0.910
527.370,-23.490,19.030,1.3500,-0.1600,0.0000,0.0000,-59.900,-0.300,-1.4114,0.0008,0.910
527.420,-23.220,13.170,2.0300,-0.5400,0.0000,0.0000,56.200,-156.200,1.9912,1.4722,0.910
527.470,-20.180,6.350,2.5900,-2.1100,0.0000,0.0000,101.800,-202.600,4.6018,7.4610,0.910
527.520,-15.300,-4.410,2.9200,-3.8900,0.0000,0.0000,139.600,-178.000,7.1145,12.0850,0.910
527.570,-10.470,-12.430,2.1500,-5.1500,0.0000,0.0000,77.000,-158.800,2.8894,14.2737,0.910
527.620,-7.030,-18.860,0.9500,-6.3500,0.0000,0.0000,99.800,-127.000,1.6547,14.0752,0.910
527.670,-2.010,-22.970,0.5100,-7.0100,0.0000,0.0000,74.200,-99.300,0.6605,12.1491,0.910
527.720,0.670,-25.520,0.4700,-7.4800,0.0000,0.0000,66.500,-6.500,0.5455,0.8486,0.910
527.770,2.840,-23.690,0.2400,-7.9200,0.0000,0.0000,84.700,70.400,0.3548,-9.7314,0.910
527.820,12.040,-18.230,0.1300,-4.3800,0.0000,0.0000,110.400,124.300,0.2505,-9.5022,0.910
527.870,14.430,-14.640,0.0600,-0.7700,0.0000,0.0000,34.500,2.400,0.0361,-0.0323,0.910
527.920,14.340,-15.510,0.0300,1.2900,0.0000,0.0000,-14.800,-53.300,-0.0077,-1.2000,0.910
527.970,10.540,-17.790,-0.6400,1.6500,0.0000,0.0000,-121.300,-9.300,1.3549,-0.2678,0.910
