t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
59.150,-98.750,-98.790,5915,59.150,0.0000,0.0000,0.0000,0.0000,-1975.000,-1975.800,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.790,-1975.000,-1975.800,0.0000,0.0000,-98.750,-98.790,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.150,1776962813.634211,1.254,0,20260423_124652,EG,A,A,A,serial_connected:/dev/cu.usbmodem1101,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.200,-98.750,-98.790,5920,59.200,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.790,0.000,0.000,0.0000,0.0000,-98.750,-98.790,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.200,1776962813.767449,1.388,1,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.250,-98.750,-98.800,5925,59.250,0.0000,0.0000,0.0000,0.0000,0.000,-7.117,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,-7.117,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.250,1776962813.768421,1.389,2,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.300,-98.750,-98.800,5930,59.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.300,1776962813.769292,1.389,3,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.350,-98.750,-98.800,5935,59.350,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.350,1776962813.864028,1.484,4,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.400,-98.750,-98.800,5940,59.400,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.400,1776962813.865040,1.485,5,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.450,-98.750,-98.810,5945,59.450,0.0000,0.0000,0.0000,0.0000,0.000,-0.128,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,-0.128,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.450,1776962813.944209,1.564,6,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.500,-98.750,-98.810,5950,59.500,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.500,1776962813.985140,1.605,7,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.550,-98.750,-98.810,5955,59.550,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.550,1776962814.046184,1.666,8,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.600,-98.750,-98.810,5960,59.600,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.600,1776962814.066278,1.686,9,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.650,-98.750,-98.810,5965,59.650,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.650,1776962814.145897,1.766,10,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.700,-98.750,-98.810,5970,59.700,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.700,1776962814.183426,1.804,11,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.750,-98.750,-98.810,5975,59.750,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.750,1776962814.249791,1.870,12,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.800,-98.750,-98.810,5980,59.800,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.800,1776962814.288387,1.908,13,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.850,-98.750,-98.810,5985,59.850,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.850,1776962814.335930,1.956,14,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.900,-98.750,-98.810,5990,59.900,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.900,1776962814.369927,1.990,15,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
59.950,-98.750,-98.810,5995,59.950,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,59.950,1776962814.429815,2.050,16,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.000,-98.750,-98.810,6000,60.000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.810,0.000,0.000,0.0000,0.0000,-98.750,-98.810,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.000,1776962814.469958,2.090,17,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.050,-98.750,-98.800,6005,60.050,0.0000,0.0000,0.0000,0.0000,0.000,0.166,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.166,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.050,1776962814.530933,2.151,18,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.100,-98.750,-98.800,6010,60.100,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.100,1776962814.576103,2.196,19,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.150,-98.750,-98.800,6015,60.150,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.150,1776962814.634118,2.254,20,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.200,-98.750,-98.800,6020,60.200,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.200,1776962814.669869,2.290,21,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.250,-98.750,-98.800,6025,60.250,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.250,1776962814.730283,2.350,22,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.300,-98.750,-98.800,6030,60.300,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.300,1776962814.765500,2.386,23,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.350,-98.750,-98.800,6035,60.350,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.350,1776962814.861572,2.482,24,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.400,-98.750,-98.800,6040,60.400,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.400,1776962814.901695,2.522,25,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.450,-98.750,-98.800,6045,60.450,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.450,1776962814.935700,2.556,26,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
60.500,-98.750,-98.800,6050,60.500,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-98.750,-98.800,0.000,0.000,0.0000,0.0000,-98.750,-98.800,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.820,60.500,1776962814.971906,2.592,27,20260423_124652,EG,A,S,S,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
