t_s,L_angle_deg,R_angle_deg,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,gait_freq_Hz
143.360,-74.550,-121.240,0.0000,0.0000,0.0000,0.0000,2.600,-1.200,0.0000,-0.0000,0.610
143.400,-74.450,-121.330,0.0000,0.0000,0.0000,0.0000,1.600,0.400,0.0000,0.0000,0.610
143.450,-74.510,-121.230,0.0000,0.0000,0.0000,0.0000,-1.000,3.200,-0.0000,0.0000,0.610
143.500,-74.580,-121.160,0.0000,0.0000,0.0000,0.0000,0.500,1.200,0.0000,0.0000,0.610
143.550,-74.480,-121.210,0.0000,0.0000,0.0000,0.0000,2.700,-0.500,0.0000,-0.0000,0.610
143.610,-74.400,-121.240,0.0000,0.0000,0.0000,0.0000,1.500,-0.500,0.0000,-0.0000,0.610
143.650,-74.360,-121.240,0.0000,0.0000,0.0000,0.0000,1.000,0.700,0.0000,0.0000,0.610
143.700,-74.340,-121.150,0.0000,0.0000,0.0000,0.0000,0.200,3.700,0.0000,0.0000,0.610
143.750,-74.620,-120.820,0.0000,0.0000,0.0000,0.0000,-4.900,5.700,-0.0000,0.0000,0.610
143.810,-74.800,-120.610,0.0000,0.0000,0.0000,0.0000,-1.600,2.600,-0.0000,0.0000,0.610
143.850,-74.760,-120.610,0.0000,0.0000,0.0000,0.0000,1.600,-1.000,0.0000,-0.0000,0.610
143.900,-74.590,-120.740,0.0000,0.0000,0.0000,0.0000,1.500,-1.800,0.0000,-0.0000,0.610
143.950,-74.550,-120.860,0.0000,0.0000,0.0000,0.0000,0.200,-3.500,0.0000,-0.0000,0.610
144.000,-74.460,-121.020,0.0000,0.0000,0.0000,0.0000,1.600,-4.800,0.0000,-0.0000,0.610
144.050,-74.140,-121.380,0.0000,0.0000,0.0000,0.0000,10.000,-9.600,0.0000,-0.0000,0.610
144.110,-72.720,-123.240,0.0000,0.0000,0.0000,0.0000,38.600,-85.600,0.0000,-0.0000,0.610
144.150,-65.710,-136.650,0.0000,0.0000,0.0000,0.0000,136.800,-260.200,0.0000,-0.0000,0.610
144.200,-52.540,-148.860,0.0000,0.0000,0.0000,0.0000,139.200,-276.600,0.0000,-0.0000,0.610
144.250,-40.560,-162.840,0.0000,0.0000,0.0000,0.0000,112.200,-155.800,0.0000,-0.0000,0.610
144.300,-36.130,-165.620,0.0000,0.0000,0.0000,0.0000,31.400,77.900,0.0000,0.0000,0.610
144.350,-35.960,-159.390,0.0000,0.0000,0.0000,0.0000,72.300,152.500,0.0000,0.0000,0.610
144.410,-32.700,-151.540,0.0000,0.0000,0.0000,0.0000,125.200,221.100,0.0000,0.0000,0.610
144.460,-27.670,-137.710,0.0000,0.0000,0.0000,0.0000,90.100,274.200,0.0000,0.0000,0.610
144.500,-27.400,-129.000,0.0000,0.0000,0.0000,0.0000,-32.700,115.200,-0.0000,0.0000,0.610
144.550,-22.610,-126.620,0.0000,0.0000,0.0000,0.0000,113.500,36.100,0.0000,0.0000,0.610
144.600,-21.880,-125.230,0.0000,0.0000,0.0000,0.0000,-36.500,65.100,-0.0000,0.0000,0.610
144.650,-22.690,-121.360,0.0000,0.0000,0.0000,0.0000,48.600,62.600,0.0000,0.0000,0.610
144.710,-21.060,-120.030,0.0000,0.0000,0.0000,0.0000,33.400,1.000,0.0000,0.0000,0.610
144.760,-6.030,-121.290,0.0000,0.0000,0.0000,0.0000,341.200,71.400,0.0000,0.0000,0.610
144.800,2.770,-120.080,0.0000,0.0000,0.0000,0.0000,189.500,117.800,0.0000,0.0000,0.610
144.850,14.180,-118.280,0.0000,0.0000,0.0000,0.0000,230.200,76.900,0.0000,0.0000,0.610
144.900,25.660,-117.680,0.0000,0.0000,0.0000,0.0000,36.600,146.800,0.0000,0.0000,0.610
144.950,26.340,-108.770,0.0000,0.0000,0.0000,0.0000,-59.300,300.200,-0.0000,0.0000,0.610
145.000,22.130,-139.220,0.0000,0.0000,0.0000,0.0000,-98.500,-331.200,-0.0000,-0.0000,0.610
145.060,20.120,-142.430,0.0000,0.0000,0.0000,0.0000,-23.600,-94.100,-0.0000,-0.0000,0.610
145.110,19.860,-142.990,0.0000,0.0000,0.0000,0.0000,-77.000,83.600,-0.0000,0.0000,0.610
145.160,22.990,-139.050,0.0000,0.0000,0.0000,0.0000,78.900,-20.100,0.0000,-0.0000,0.610
145.210,28.940,-145.220,0.0000,0.0000,0.0000,0.0000,87.500,-611.800,0.0000,-0.0000,0.610
145.260,19.650,-143.320,0.0000,0.0000,0.0000,0.0000,-145.100,116.000,-0.0000,0.0000,0.610
145.310,21.170,-157.480,0.0000,0.0000,0.0000,0.0000,-106.200,196.800,-0.0000,0.0000,0.610
