t_s,L_angle_deg,R_angle_deg,teensy_t_cs_u16,teensy_t_s_unwrapped,L_cmd_Nm,R_cmd_Nm,L_est_Nm,R_est_Nm,L_vel_dps,R_vel_dps,L_pwr_W,R_pwr_W,signal_source_mode,signal_source_active,power_source_mode,power_source_active,raw_L_angle_deg,raw_R_angle_deg,raw_L_vel_dps,raw_R_vel_dps,raw_L_cmd_Nm,raw_R_cmd_Nm,sync_L_angle_deg,sync_R_angle_deg,sync_L_vel_dps,sync_R_vel_dps,sync_L_cmd_Nm,sync_R_cmd_Nm,phys_L_pwr_W,phys_R_pwr_W,ctrl_L_pwr_W,ctrl_R_pwr_W,sync_sample_id,sync_from_pi,gait_freq_Hz,t_unwrapped_s,wall_time_s,wall_elapsed_s,csv_sample_idx,csv_session_id,algo_name,gui_tag,rx_tag_char,rx_tag_text,align_event,rl_cfg_tx_seq,rpi_online,rpi_status_version,rpi_nn_type,rpi_delay_ms_L,rpi_delay_ms_R,rpi_power_ratio_L,rpi_power_ratio_R,rpi_pos_per_s_L,rpi_pos_per_s_R,rpi_neg_per_s_L,rpi_neg_per_s_R
79.190,-274.190,-273.170,7919,79.190,0.0000,0.0000,0.0000,0.0000,-5483.800,-5463.400,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.170,-5483.800,-5463.400,0.0000,0.0000,-274.190,-273.170,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.190,1776919072.571848,0.689,0,20260423_003751,EG,R,R,R,serial_connected:/dev/cu.usbmodem101,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.240,-274.190,-273.170,7924,79.240,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.170,0.000,0.000,0.0000,0.0000,-274.190,-273.170,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.240,1776919072.750041,0.867,1,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.290,-274.190,-273.170,7929,79.290,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.170,0.000,0.000,0.0000,0.0000,-274.190,-273.170,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.290,1776919072.751032,0.868,2,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.340,-274.190,-273.160,7934,79.340,0.0000,0.0000,0.0000,0.0000,0.000,10.185,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.160,0.000,10.185,0.0000,0.0000,-274.190,-273.160,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.340,1776919072.751967,0.869,3,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.390,-274.190,-273.160,7939,79.390,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.160,0.000,0.000,0.0000,0.0000,-274.190,-273.160,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.390,1776919072.752876,0.870,4,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.440,-274.190,-273.160,7944,79.440,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.160,0.000,0.000,0.0000,0.0000,-274.190,-273.160,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.440,1776919072.801108,0.918,5,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.490,-274.190,-273.160,7949,79.490,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.160,0.000,0.000,0.0000,0.0000,-274.190,-273.160,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.490,1776919072.853974,0.971,6,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.540,-274.190,-273.150,7954,79.540,0.0000,0.0000,0.0000,0.0000,0.000,0.150,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.150,0.000,0.150,0.0000,0.0000,-274.190,-273.150,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.540,1776919072.919894,1.037,7,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.590,-274.190,-273.160,7959,79.590,0.0000,0.0000,0.0000,0.0000,0.000,-0.258,0.0000,0.0000,Auto,Raw,Auto,Control,-274.190,-273.160,0.000,-0.258,0.0000,0.0000,-274.190,-273.160,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.590,1776919072.958555,1.076,8,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
79.640,-274.200,-273.150,7964,79.640,0.0000,0.0000,0.0000,0.0000,0.000,0.300,0.0000,0.0000,Auto,Raw,Auto,Control,-274.200,-273.150,0.000,0.300,0.0000,0.0000,-274.200,-273.150,0.000,0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.000,79.640,1776919073.008207,1.125,9,20260423_003751,EG,R,R,R,,0,1,3,254,0.000,0.000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
