t_s,L_tau_ref,R_tau_ref,L_tau_pfimu,R_tau_pfimu
78.9418,0.1347871747971661,-0.9360378424333025,0.0331898033618927,-0.16307148337364197
78.9518,0.1247981832324557,-1.0216172729382473,0.03514828532934189,-0.16481813788414001
78.9618,0.10639689315865514,-0.8428722116175823,0.032131586223840714,-0.10275787115097046
78.9718,0.06717749097167419,-0.8642139386917217,0.020745230838656425,-0.0970742478966713
78.9818,0.0746996180147591,-0.5223727240621392,0.024390889331698418,-0.040646567940711975
78.9918,0.14161200345162064,-0.3533432425355667,0.0822000727057457,-0.0233140978962183
79.0018,0.1874828071072078,-0.34789321420013214,0.13338713347911835,-0.021281404420733452
79.0118,0.24233022697955142,-0.3655178549550685,0.19302092492580414,-0.029951294884085655
79.0218,0.2843641421553597,-0.3656892459685674,0.24437227845191956,-0.030172068625688553
79.0318,0.3197433464052695,-0.4246254438965975,0.28729256987571716,-0.043253008276224136
79.0418,0.26594708297243674,-0.48746415833916934,0.2657637596130371,-0.05770258605480194
79.0518,0.23453479639937508,4.103481975167494,0.23785795271396637,0.051511187106370926
79.0618,0.2373334269487339,2.1358757424049406,0.27146655321121216,0.004024869296699762
79.0718,0.22923190022456383,2.230665050437801,0.2642814815044403,0.0
79.0818,0.27163413457706553,0.2566753360353289,0.33077511191368103,0.0
79.0918,0.2686943968088933,1.170335752016257,0.34060579538345337,0.0
79.1018,0.18806019681644198,0.5422763917136981,0.2648940682411194,0.0
79.1118,0.1751502472547739,0.01391460639024484,0.2619886100292206,0.0
79.1218,0.19375984928255877,0.14273553181268414,0.2886677384376526,0.0
79.1318,0.2717475631180899,0.029481718448503814,0.3878816068172455,0.0
79.1418,0.28888243988139145,0.030939070299183684,0.41473188996315,0.0
79.1518,0.18288265533128506,0.008622522380411253,0.29979848861694336,0.0
79.1618,0.20111731111620215,0.0,0.33387327194213867,0.0
79.1718,0.1455716350223828,0.1988683958207525,0.27758386731147766,0.0
79.1818,0.16692837417366466,0.17925070334867582,0.30684980750083923,0.0
79.1918,0.37089358228242697,0.07745484227739896,0.5334271788597107,0.0
79.2018,0.2953910752821069,0.0029822829140220396,0.4644192159175873,0.0
79.2118,0.31388048107673255,0.0,0.5046517848968506,0.0
79.2218,0.3395166879085897,0.0,0.5275511145591736,0.0
79.2318,1.9981823493391142,0.0,1.1275604963302612,0.0
79.2418,2.1275457915004523,0.0,0.9132394790649414,0.0
79.2518,1.5600613458430426,0.0,0.830703616142273,0.0
79.2618,-1.936247525696659,0.0,-3.333491325378418,0.0
79.2718,-1.5312332686731456,0.0,-2.9920387268066406,0.0
79.2818,-1.4104387336121642,0.0,-2.863276481628418,0.0
79.2918,-1.1561305262414578,-0.0,-2.486942768096924,-0.0
79.3018,-1.137477066017059,0.0,-2.4030137062072754,0.0
79.3118,-2.0182943391976806,0.0,0.1457103192806244,0.0
79.3218,-1.6284381342107235,0.0,0.6746132373809814,0.0
79.3318,-1.3138556299294664,0.0,1.195257306098938,0.0
79.3418,-0.9850223352221066,0.0,1.61067795753479,0.0
79.3518,-1.2405015492700846,0.0,1.4469990730285645,0.0
79.3618,-0.9636112822279175,0.0,2.2447452545166016,0.0
79.3718,-1.0798449170225197,0.0,-3.9729135036468506,0.0
79.3818,-0.8168358341235966,0.0,-3.72863507270813,0.0
79.3918,-0.3425149907261098,0.0,-3.052140474319458,0.0
79.4018,-0.1988781360622316,0.0,-2.790085554122925,0.0
79.4118,0.013981988518413258,0.0,-2.5450198650360107,0.031850382685661316
79.4218,-0.04233325744554317,0.0049108184136132434,-2.562809944152832,0.0561375766992569
79.4318,-0.09848236374079578,0.022519636054848566,-2.594494342803955,0.08446040004491806
79.4418,0.18764851771109636,0.0432212011337648,-2.2348074913024902,0.11554493755102158
79.4518,0.28104981078210794,0.05059837004503479,-2.0691659450531006,0.12196963280439377
79.4618,0.22650946661897076,0.06840235001587895,-2.069838762283325,0.14888691902160645
79.4718,0.3713103332907976,0.034875126163478314,-1.8718898296356201,0.0707208588719368
79.4818,0.3248648242649354,0.014757306622998699,-1.9133174419403076,0.0254728551954031
79.4918,0.2800199911867287,0.00846825689567876,-1.9451349973678589,0.031230753287672997
79.5018,0.3918891052047109,0.05269128647165479,-1.7206001281738281,0.12280315160751343
79.5118,0.341879935567133,0.08463577094682556,-1.7687709331512451,0.18047396838665009
79.5218,3.2643615340156558,-0.33396389337839133,-1.523494839668274,-0.7379887700080872
79.5318,-0.30864089821629687,-0.22992511434355029,-0.4054851233959198,-0.6147185564041138
79.5418,-0.30663580471498036,0.047378365469366114,-0.4802936315536499,0.14337953925132751
79.5518,-0.2857945203075141,0.14848461781251784,-0.4877201020717621,0.18196812272071838
79.5618,-0.2880869993377993,0.16158075907040254,-0.5221690535545349,0.1614387035369873
79.5718,-0.2831663606717165,0.21429447305847155,-0.5264812111854553,0.20026086270809174
79.5818,-0.2935338445057355,0.2142294961809241,-0.5604548454284668,0.21305041015148163
79.5918,-0.31086496094451455,0.27310777192265245,-0.6164743304252625,0.254141241312027
79.6018,-0.3334111719248451,-1.9228831814722631,-0.6886132955551147,-1.339976191520691
79.6118,1.6770400694112038,0.36121886831638517,4.350959777832031,0.2532423138618469
79.6218,1.061672947612151,0.36667877369641727,3.715553045272827,0.2597973942756653
79.6318,-0.07479998795615928,0.3364411068547309,-0.2047324776649475,0.261400043964386
79.6418,0.4370631644161459,0.34806739144508214,3.0250141620635986,0.29248306155204773
79.6518,0.10052637663451074,0.3482912119869688,2.525214910507202,0.30059000849723816
79.6618,0.023526502693879965,0.35012956126269373,1.7706105709075928,0.30697348713874817
79.6718,0.0,0.35565140681121754,1.659039855003357,0.3118528127670288
79.6818,0.0,0.31137890636997484,1.3692398071289062,0.26739898324012756
79.6918,0.0,0.2763633531540394,1.0208176374435425,0.22110801935195923
79.7018,0.0,0.24276584327022105,1.0887740850448608,0.19180092215538025
79.7118,0.0,0.22477767899763096,0.982521653175354,0.17308267951011658
79.7218,0.0,0.259389388455456,0.8654913902282715,0.21457736194133759
79.7318,0.0,0.29317526925383985,0.7219889163970947,0.2724888026714325
79.7418,0.0,0.29964152553563833,0.715873658657074,0.31210705637931824
79.7518,0.0,0.17037990131379788,0.5458161234855652,0.23225224018096924
79.7618,0.0,0.20818232936194261,0.5943551659584045,0.28559938073158264
79.7718,0.0,0.32533586245785623,0.6431588530540466,0.3815416097640991
79.7818,0.0,0.49124667598332517,0.2811427116394043,0.5303813219070435
79.7918,0.0,0.546130186569452,0.1598130613565445,0.5658407211303711
79.8018,0.0,0.5591602989734258,0.032550252974033356,0.5625199675559998
79.8118,0.0,0.7754907337887276,0.05431916564702988,0.7583427429199219
79.8217,0.0,-4.4847883421712815,0.12738242745399475,-3.5944268703460693
79.8318,0.0,-4.222452142188705,0.26151737570762634,-3.2983896732330322
79.8418,0.0,-3.7135402049850272,0.31374552845954895,-2.865494728088379
79.8518,0.0,-3.148066357841952,0.3712659180164337,-2.3724894523620605
79.8618,0.010713180305240775,-2.9920837994345435,0.6466995477676392,-2.321761131286621
79.8718,0.05373274680268014,-2.274175100011725,0.5751729607582092,-1.726906657218933
79.8817,0.09178101166902689,-2.3502091147852884,0.4598950743675232,-1.8484759330749512
79.8917,0.12325423569649344,-1.739233742771592,0.4539923667907715,-1.16793692111969
79.9017,0.09592740567904728,-1.9428467566567873,0.14841686189174652,-1.2875945568084717
79.9551,0.09138760580844807,-0.46539740026248144,0.07094337791204453,0.07327530533075333
79.9651,0.11495595987080509,3.487532394437574,0.08912108838558197,3.3041422367095947
79.9751,0.04190095909458488,-2.7907768044079546,-0.7163823843002319,-2.7307546138763428
79.9851,0.05327192660692191,-2.797375934791986,0.49276843667030334,-2.831716537475586
79.9951,0.08303125391946875,-2.628326812502751,0.47049036622047424,-2.7036497592926025
80.0051,0.08659181324075352,-2.196806902684104,0.37963366508483887,-2.2812342643737793
80.0151,0.13778555578506624,-2.0804068509387705,0.38671454787254333,-2.1314544677734375
80.0251,0.154167489777026,-1.9251687736790761,0.3548387587070465,-2.0378639698028564
80.0351,0.15058983392457867,-1.8380562363577218,0.30697962641716003,-1.991133689880371
80.0451,0.16527110766317363,-1.7081265073756708,0.28879159688949585,-1.837781310081482
80.0551,0.15560404903851255,-1.5505118945552114,0.24531438946723938,-1.6243559122085571
80.0651,0.1400087118742606,-1.2795735480398596,0.1880074292421341,-1.314828634262085
80.0751,0.18620437127351194,-1.2196078982735807,0.12388164550065994,-1.2404922246932983
80.0851,0.26663790040239593,-1.1533446668100513,0.09823286533355713,-1.1676297187805176
80.0951,0.2764530139844753,-1.048794118041782,0.1297018826007843,-1.0702285766601562
80.1051,0.22198522545409052,-0.9992720291787094,0.1328168511390686,-1.0171736478805542
80.1151,0.22237833641931803,-1.0148453611891162,0.1787940412759781,-1.0303599834442139
80.1251,0.24287260712988462,-1.0805991937359838,0.23869654536247253,-1.0975149869918823
80.1351,0.21652076279592924,-1.0644520588033484,0.2112564593553543,-1.0715360641479492
80.1451,0.22532747191677882,-1.1891778787320426,0.21694529056549072,-1.193432092666626
80.1551,0.2942702405167115,6.076699688883392,0.2752853333950043,5.646420001983643
80.1651,0.24719581335498006,4.997614741167476,0.22714172303676605,4.696915149688721
80.1751,0.20886125646711837,3.6023208166146747,0.17500345408916473,1.552285075187683
80.1851,0.253026452151936,3.305555361214311,0.21146279573440552,3.4177865982055664
80.1951,0.2809022576071968,2.7565786272643322,0.23318786919116974,2.8632521629333496
80.2051,0.28819041151889563,1.4586262431050356,0.23462964594364166,2.4663734436035156
80.2151,0.2350577042725403,1.9655231272689095,0.18538957834243774,1.9601012468338013
80.2251,0.23141090833773043,1.661552478058345,0.17216680943965912,1.693730115890503
80.2351,0.2898134810828848,1.441201102182595,0.21169884502887726,1.4754060506820679
80.2451,0.3099494461016525,1.2687485539085117,0.2248052954673767,1.2881395816802979
80.2551,0.38811591109599375,1.1423648846482783,0.30224284529685974,1.0935081243515015
80.2651,0.41796941795810705,0.9685710052849669,0.3277554214000702,0.8695098161697388
80.2751,0.343769761147444,1.018144215701872,0.2570514380931854,0.9254533052444458
80.2851,0.22865105211764641,0.7545499275545189,0.1516299843788147,0.647454559803009
80.2951,0.054981522894987866,0.561138252321506,0.009623836725950241,0.42758694291114807
80.3051,0.12066936457237676,0.4302172921029778,0.07840608805418015,0.2796822190284729
80.3151,0.5201937236742681,0.42835244547109946,0.44641512632369995,0.2990015745162964
80.3251,-2.490453422333739,0.3175481537593336,-1.9940223693847656,0.18973518908023834
80.3351,-2.3017979017816725,-0.0411928284155923,-1.9429608583450317,-0.19141268730163574
80.3451,-2.358653621960956,-0.016332041855756707,-2.1216065883636475,-0.12636953592300415
80.3551,-2.1232621911516376,0.008805227127596377,-1.9872570037841797,-0.07835166156291962
80.3651,-1.5721755518118474,-0.012653837932766088,-1.4733258485794067,0.3223257064819336
80.3751,-0.9580692503449737,-0.012358110333062208,-0.8295354843139648,0.3535202443599701
80.3851,-1.0537305236772507,-0.0060953641111406165,-0.8758912086486816,0.3810845911502838
80.3951,-1.1136801517112265,-0.003559762529944388,-0.9452530741691589,0.37155771255493164
80.4051,-0.6687525364517406,0.0021533091638856194,-0.7045701742172241,0.3688763976097107
80.4151,1.5241903378964081,-0.0027581446737683507,0.7511715888977051,0.36347252130508423
80.4251,-2.8531434254402788,-0.17589521424814075,1.1131367683410645,0.1961183249950409
80.4351,-2.9711090744027677,0.17905935585038044,1.0620393753051758,0.2053426206111908
80.4451,-2.5369397761898522,0.18945578272890318,-2.5199859142303467,0.2464899867773056
80.4551,-2.7467658725071575,0.2253220592517346,-2.609990358352661,0.30697646737098694
80.4651,-2.344985122393568,0.29578444152111033,-2.3201420307159424,0.3722641170024872
80.4751,-2.503949290013379,0.25724952857428324,-2.4809930324554443,0.3500513732433319
80.4851,-2.3612461859313867,0.22549144117760142,-2.390740156173706,0.3267594873905182
80.4951,-2.2389505478016316,0.19180754010215223,-2.3547582626342773,0.28927096724510193
80.5051,-2.0791598383078713,0.19087409446106712,-2.2604293823242188,0.29063934087753296
80.5151,-1.8096702823822355,0.17154670320859447,-2.0683908462524414,0.2557707726955414
80.5251,-1.5699309952961207,0.18151643383195346,-1.9180086851119995,0.2681483030319214
80.5351,-1.3641751202618764,0.19729472648558732,-1.8107988834381104,0.2916577160358429
80.5451,-1.0963236213744505,0.1945066807707195,-1.6590522527694702,0.2839454114437103
80.5551,-0.32749232471749135,0.15019009137447006,-1.066616415977478,0.2042551338672638
80.5651,-0.01696289562787978,0.1624145934391349,-0.7788026332855225,0.2191566824913025
80.5751,0.24357671493615907,0.1719590903678323,-0.5337212085723877,0.22990937530994415
80.5851,0.4483139725065962,0.13354657927180488,-0.3303913176059723,0.17625446617603302
80.5951,0.5852813912015263,0.14231428566286872,-0.1607370674610138,0.18544770777225494
80.6051,4.568738803275876,0.13398163984352096,-0.05356111750006676,0.17259830236434937
80.6151,-0.2867849857895848,0.1521763311187306,-0.0029505142010748386,0.19528956711292267
80.6251,-0.294308732006077,0.16315530955433416,0.007387768477201462,0.2052447497844696
80.6351,-0.307837936155084,0.1999314921112371,-0.030777253210544586,0.25626227259635925
80.6451,-0.25124796123137827,0.21898236652551278,0.022716790437698364,0.28509506583213806
80.6551,-0.22636390234194964,0.20680109156915558,0.01755543053150177,0.24752366542816162
80.6651,-0.20420867337271864,0.2037244901364574,-0.013771104626357555,0.22106562554836273
80.6751,-0.1988737402700699,0.2291338526233075,-0.07050886005163193,0.21043077111244202
80.6851,-0.22043331648592288,0.2639948248174365,-0.13682937622070312,0.24156254529953003
80.6951,-0.21871704907444633,0.2921107009431502,-0.14863744378089905,0.26743751764297485
80.7051,-0.21687171186344584,0.3186502195928858,-0.15818345546722412,0.28956320881843567
80.7151,2.9366461728540587,0.43957060110513135,3.9390110969543457,0.42188742756843567
80.7251,-0.1521168973878963,0.48681167608582754,-0.10020744055509567,0.4757328927516937
80.7351,1.7687227259735527,0.4771259269883532,2.7761948108673096,0.4665716290473938
80.7451,0.7204095218988249,0.26462469467245797,2.0427768230438232,0.23319990932941437
80.7551,1.3291471649749433,0.1928154668411125,1.439345359802246,0.1628725379705429
80.7651,1.0107118497172025,0.16824627119363128,0.47552138566970825,0.14501439034938812
80.7751,0.7606715638119712,0.3054374964008212,1.029232144355774,0.30943575501441956
80.7851,0.6498753754456019,0.3295642781684792,0.7938000559806824,0.3340914845466614
80.7951,0.5928914281029407,0.36645438283750986,0.6728465557098389,0.38385146856307983
80.8051,0.6152468256553818,0.26240336354821603,0.6371893286705017,0.256830096244812
80.8151,0.5067671963612802,0.2941719437936435,0.5287865996360779,0.2910298705101013
80.8251,0.5891819916742185,0.32945204183328797,0.5928806662559509,0.3307730555534363
80.8351,0.4526435318909847,0.3668285653775354,0.43685275316238403,0.366474449634552
80.8451,0.4460720292106568,0.22822642912217092,0.4379661977291107,0.1356843262910843
80.8625,0.2757321558064445,0.2652815741967397,0.28287172317504883,-4.312374114990234
80.8725,0.27573525120352316,0.3185753310972906,0.2776210308074951,0.8146162033081055
80.8825,0.13128356772551347,0.34716209548420857,0.13418176770210266,0.8469135165214539
80.8925,0.13573358095143584,0.36658612040588917,0.13042216002941132,0.8036798238754272
80.9025,0.12871544692976572,0.4710832978730796,0.12544825673103333,0.8162916302680969
80.9125,0.12143514590577524,0.49886627794913935,0.12046124786138535,0.7798357605934143
80.9225,0.10268802618774445,0.5230823207158416,0.10341735184192657,0.7484191656112671
80.9325,0.1450353925387895,0.7010443772067254,0.18453727662563324,0.821580171585083
80.9425,0.16119197118546796,0.7062878458253539,0.24897532165050507,0.7808180451393127
80.9525,0.24004726638513904,0.7162198484651949,0.3433040380477905,0.748389482498169
80.965,0.32347567923309134,0.8583165056230546,0.4461694657802582,0.8255024552345276
80.975,0.3119311717760956,-4.956629856085056,0.41929891705513,-3.5049328804016113
80.985,0.29652575383722535,-2.9667940727684234,0.38986533880233765,-3.0630252361297607
80.995,0.28222218369393576,-3.9316373826135393,0.36323967576026917,-2.650632381439209
81.005,0.12392198695266651,-3.389488685296049,0.15795555710792542,-2.2480032444000244
81.0151,0.13097256017154157,-2.7150417518895944,0.16636186838150024,-1.6954905986785889
81.0251,0.1405297306287483,-0.9488409301310041,0.17623968422412872,0.6919795274734497
81.0351,0.07720027271473327,-0.7438113079845003,0.09951271861791611,0.6209412813186646
81.0451,0.0370181471945117,-0.5057770261307564,0.05459284037351608,0.6331302523612976
81.0551,-0.005591896491204784,-0.22775520307647423,0.009064358659088612,0.6879448890686035
81.0676,-0.012302544947380659,0.020154546171975207,0.014792235568165779,0.7499569058418274
81.0776,-0.01937523534805062,-0.03966017403541433,0.012103544548153877,0.6497334241867065
81.0876,-0.3431938614517804,0.23834567890834446,0.08359672129154205,0.7662187218666077
81.0976,0.253026671646468,0.43339356657379857,0.10490582138299942,0.8210481405258179
81.1076,0.2977635858090415,3.9518195261085065,0.11984270811080933,2.6323983669281006
81.1176,0.3690198059943464,-2.2955647995870807,0.1349181830883026,-1.0502657890319824
81.1276,0.40911332400459904,-1.8992385828388567,0.07119716703891754,-0.7326208353042603
81.1376,0.33705517693236164,-1.6887981113097394,-0.011083907447755337,-0.5901464223861694
81.1476,0.29599794057696904,-1.5450687823476235,0.2308148443698883,-0.5064257979393005
81.1576,0.14163617895426783,-1.3613699862569357,0.22604016959667206,-0.40125125646591187
81.1702,0.16203531109678088,-0.9444763062034144,0.26331987977027893,-0.224479541182518
81.1802,0.15462225608307698,-0.8503476342273968,0.28939640522003174,-0.21321354806423187
81.1902,0.18216751180445728,-0.8573723548186787,0.30180540680885315,-0.22269988059997559
81.2002,0.23711305818612535,-0.8629561556234855,0.3174471855163574,-0.22724111378192902
81.2102,0.26104632159509644,-0.7652637773750138,0.32169151306152344,-0.20679958164691925
81.2203,0.25783766126612684,-0.6946182022270588,0.3170803189277649,-0.19341519474983215
81.2303,0.3023594168654239,-0.7157399911174239,0.3795580267906189,-0.24734283983707428
81.2403,0.20228259621096584,-0.7449737846194122,0.3372153639793396,-0.29121020436286926
81.2503,0.22741375068482883,-0.7297783064299569,0.3823278844356537,-0.2907882034778595
81.2603,0.23564668345484335,-0.7105276535886761,0.42480507493019104,-0.28919175267219543
81.2727,0.2959222523118504,-0.6947471493248905,0.47520574927330017,-0.2886551022529602
81.2827,0.30933800546491425,-0.7582126053025686,0.47313910722732544,-0.3446768522262573
81.2927,0.31272350542694904,-0.711457825764836,0.47084295749664307,-0.3221878111362457
81.3027,0.3306123106104586,3.3450595937052237,0.47919321060180664,1.3754308223724365
81.3127,0.2915433408958774,1.7920935046129411,0.4133848547935486,1.098031997680664
81.3227,0.24466280309329091,2.412947148456073,0.31879904866218567,0.9541316628456116
81.3327,0.27857518452699953,1.9614971421119964,0.3715389668941498,0.7886446714401245
81.3427,0.3121085111462757,1.7448533471268286,0.41641509532928467,0.7563670873641968
81.3527,0.32940419658462955,1.2978601100729779,0.4439353942871094,0.5306534171104431
81.3627,0.33820540903959,1.1113882294189315,0.4579838812351227,0.4613545835018158
81.3789,0.31681112058538513,0.9544688086755706,0.4354764521121979,0.48136791586875916
81.3889,0.14958869380946588,1.0009272800920295,0.2518816888332367,0.49730294942855835
81.3989,0.17079952669472906,1.0267956666928355,0.27029159665107727,0.4961512088775635
81.4089,-0.013456952764120622,1.0658314578457615,0.064399354159832,0.4788057804107666
81.4189,0.40637950985603766,0.9273435736001474,0.4984081983566284,0.3741373121738434
81.4289,0.18648713380652693,0.7997682951273435,0.2780500650405884,0.2873709797859192
81.4389,0.0017375969985274353,0.8005036214315672,0.17134711146354675,0.26067426800727844
81.4489,0.01878446025059921,0.5098074257679702,0.19276806712150574,0.1264491081237793
81.4589,0.28843931802617767,-0.12001996945829399,0.46925339102745056,-0.02574704959988594
81.4689,-2.094672720364583,-0.08362808957211261,-2.857825994491577,0.0
81.4814,-1.2955116262750226,-0.0880296265327125,-1.9102801084518433,0.0
81.4914,-1.3263742363230246,-0.06407250983794338,-1.8951557874679565,0.0
81.5014,-0.9534584285716418,0.0577642389482474,-1.3047621250152588,0.0
81.5114,-0.7608504369530661,0.08644071827393224,-0.8149962425231934,0.0
81.5214,-1.079590755200337,0.08315122916802578,-1.2608461380004883,0.0
81.5314,-0.4104118100895271,0.08746946801224366,-1.6273925304412842,0.0
81.5414,0.35937183718883214,0.11299275109411536,-0.651826798915863,0.01208463218063116
81.5514,0.9726303916730807,0.13803152351856265,0.30921879410743713,0.0736536905169487
81.5614,1.8127745759198859,0.1615317801790594,-2.3320412635803223,0.1277499794960022
81.5714,2.9329606032804176,-0.6573639747608552,-2.0279123783111572,0.010927257128059864
81.5839,-3.1333430747801585,0.5259049895694563,-1.9447842836380005,0.02417779713869095
81.5939,-3.2695625470262906,0.5568949704673696,-2.0534024238586426,-0.0029379145707935095
81.6039,-3.18642739642563,0.49328549280464973,-2.0257582664489746,-0.07947883754968643
81.6139,-2.6765159874012707,0.620804314258238,-1.3465030193328857,-0.08124641329050064
81.6239,-2.7091847035954357,0.7760717059944581,-1.4096659421920776,-0.7143650650978088
81.634,-2.7368105180834044,0.8216138148128995,-1.4689245223999023,0.21386131644248962
81.644,-2.7908224531131576,0.7339515377177589,-1.5326560735702515,0.27137795090675354
81.654,-2.569073168885199,-1.140340711725568,-1.2253106832504272,-0.6990982890129089
81.664,-2.61605221952206,-1.0152830979735796,-1.2654259204864502,-0.6528545022010803
81.674,-2.442792334909375,-1.0174726643990475,-1.0260447263717651,-0.6795985698699951
81.6865,-2.0467735765070203,0.3358756890071415,-0.457887202501297,0.24074073135852814
81.6965,-2.1077883554078904,0.4223805092845446,-0.5123205780982971,0.31504711508750916
81.7065,-1.175358855465221,0.35998287822135067,0.6743656396865845,0.2701357901096344
81.7165,-0.35525671090744215,0.3622716995299858,5.8368144035339355,0.28814247250556946
81.7265,-0.22466608456486326,0.37258795651425547,-0.37894946336746216,0.29895731806755066
81.7365,-0.11598047513877385,0.37845009540453417,-0.2693943381309509,0.30461978912353516
81.7465,-0.15374777490279967,0.31810072320674604,-0.26869475841522217,0.2558032274246216
81.7565,-0.19908112308889814,0.32964180384534375,-0.27029949426651,0.2648428678512573
81.7665,0.04305950036910394,0.3048365794530822,-0.05735359713435173,0.2491305023431778
81.7765,0.03838395764836494,0.31128034150235007,-0.03048575669527054,0.25057756900787354
81.7891,4.821817557759905,0.3348820794764657,3.80527400970459,0.26293879747390747
81.7991,0.14335478400955126,0.41036434385892984,0.028153741732239723,0.3315850496292114
81.8091,3.408072617882038,0.3980097726444126,0.942776083946228,0.3139183521270752
81.8191,0.03395074895056399,0.43801372789351894,0.001343703712336719,0.32931238412857056
81.8291,2.413875785243583,0.30121575372002357,0.0,0.23020829260349274
81.8391,1.671776189061656,0.3289559466031147,0.0,0.2440508008003235
81.8491,1.0455006609839832,0.3415982995926362,0.0,0.2497105747461319
81.8591,0.8268096557352611,-1.757506216250731,0.0,-1.327284574508667
81.8691,0.5625448056497927,-1.5569731900960093,0.0,-1.2346327304840088
81.8791,0.31435865325008566,0.4981895887165424,0.0,0.4638313055038452
81.8918,0.28402322392999413,0.5719532455860012,0.0,0.4872141182422638
81.9018,0.22702261714212926,0.584167894472983,0.0,0.4713469445705414
81.9118,0.21338359598963394,0.497966261013468,0.0,0.3956766426563263
81.9218,0.20743850266787894,0.5085013046007941,0.0,0.38865524530410767
81.9318,0.18084617226943892,0.46413152074718306,0.0,0.3639587461948395
81.9418,0.18166103383722038,0.48559313946851346,0.0,0.389163076877594
81.9518,0.16156387383849835,0.29551434150166034,0.0,0.25227090716362
81.9618,0.1355052613590486,0.36120268803469596,0.0,0.31599101424217224
81.9718,0.0706281459712015,0.4315472963929631,0.0,0.3847953975200653
81.9818,0.061383252537069354,0.4146599985960755,0.0,0.3825188875198364
81.9943,0.021473415580150833,0.432905333386286,0.0,0.4072335958480835
82.0043,0.0,0.4869331484179398,0.0,0.44772055745124817
82.0143,0.0,0.5082047678368566,0.0,0.4712834060192108
82.0243,0.0,0.5100332944006108,0.0,0.4845680296421051
82.0343,0.0,0.5369658747182644,0.0,0.5166151523590088
82.0443,0.014121219299980897,0.6447943492338489,0.0,0.612492561340332
82.0543,0.07928245354892276,0.6214207735495629,0.0,0.5941113829612732
82.0643,0.11419143202485268,0.6998121181918366,0.0,0.6620004177093506
82.0743,0.17005974503699944,0.6774424068709921,0.0,0.6362895369529724
82.0843,0.26030192557583276,-2.459447192964001,0.0,-2.5518462657928467
82.0967,0.33985712658985184,-2.1153462332469957,0.0,-2.2946105003356934
82.1067,0.41329239207070584,-2.0495168780551016,0.0,-2.1546099185943604
82.1167,0.36473552813867943,-1.7367245019429611,0.0,-1.8798916339874268
82.1268,0.3311197668213396,-1.685344801734492,0.0,-1.8114778995513916
82.1367,0.24871878301989916,-1.2580088551943729,0.0,-1.452186107635498
82.1467,0.20211577121439092,-0.8094892921560138,0.0,-1.0074141025543213
82.1567,0.19899835175854758,-0.29393072465368797,0.0,-1.8077062368392944
82.1667,0.17159030248839738,0.29905936570159186,0.0,-1.827237606048584
82.1767,0.09285908914716007,0.6736171250267926,0.0,-1.7284165620803833
82.1867,0.027011124353381835,1.0649609033124672,0.0,-1.888529658317566
82.1992,-0.0023998253692511934,0.8981223103186912,0.0,-2.309905767440796
82.2092,0.002670091187974885,2.2698712027112085,0.0,-1.5975369215011597
82.2192,0.010231549642455054,-2.976745370631311,0.0,-1.8568477630615234
82.2292,0.026427402066051736,-2.9378688951284815,0.027748972177505493,-1.930199146270752
82.2392,0.08478872407545575,-2.9453348988288632,0.04701106622815132,-2.106433868408203
82.2492,0.0999902275103988,-2.7637413584163686,0.06509489566087723,-1.979648232460022
82.2592,0.1650522826016555,-2.586715104477386,0.09375589340925217,-1.7468514442443848
82.2692,0.17415136361370953,-2.250693824986591,0.11034540086984634,-1.2507773637771606
82.2792,0.12936982517456636,-1.3475368859517136,0.08623093366622925,-0.017614860087633133
82.2892,0.14683869685705342,-0.9915188627926721,0.09387191385030746,0.40032923221588135
82.3016,0.16383930938232574,-0.8612680739528346,0.19169999659061432,0.5059197545051575
82.3116,0.15625665954956428,-0.9130211023907387,0.175808846950531,0.4379727244377136
82.3216,0.15431614961334755,-0.8180259936941285,0.18173009157180786,0.513757050037384
82.3316,0.15144762529359035,-0.7550404952799161,0.14938746392726898,0.5110013484954834
82.3416,0.24416923003485502,-0.6165530534289811,0.18448594212532043,3.3420498371124268
82.3516,0.4223318868190337,-0.5825031619303305,0.18975403904914856,-0.20205101370811462
82.3616,0.4996128482791893,-0.587722572962707,0.23213337361812592,-0.2561095058917999
82.3716,0.5527890769760534,-0.6404651817696004,0.26958155632019043,-0.31125012040138245
82.3816,0.6365685930104183,-0.6558065931905207,0.26384326815605164,-0.3259662389755249
82.3916,0.6562213190136871,-0.6522292850943872,0.3363507091999054,-0.328485369682312
82.4038,0.6517485340733095,-0.7482258463885689,0.38753220438957214,-0.41873788833618164
82.4138,0.5899091137103518,-0.7199174446518951,0.3641471564769745,-0.4063681960105896
82.4238,0.4405353761843225,3.3271168917451392,0.2839285433292389,2.169869899749756
82.4338,0.44345908722414784,0.32720513044224214,0.3050297796726227,1.226248860359192
82.4438,0.29912298547468597,2.689103959787202,0.21776027977466583,1.6037671566009521
82.4539,0.3078573130846011,0.8780036721080156,0.23154203593730927,1.278140664100647
82.4639,0.24354714466282829,1.7350749727620982,0.21391358971595764,0.9786158800125122
82.4739,0.27626249050579194,1.6492785463204296,0.2610408067703247,0.945485532283783
82.4839,0.2761871854185602,1.427353762232384,0.2865685224533081,0.8163735270500183
82.4939,0.2579951153642239,1.0597996831987802,0.2749214768409729,0.5650371313095093
82.5065,0.2777029985459558,0.9414743677009075,0.30250826478004456,0.47337788343429565
82.5165,0.26221057419070914,0.7862712326586883,0.3082767128944397,0.3595864772796631
