t_s,L_tau_ref_mean,R_tau_ref_mean,L_tau_pfimu_mean,R_tau_pfimu_mean
56.1388,0.16611421492044603,-1.6505012663495944,0.363614547252655,-0.8868066072463989
56.1488,0.24000297638787207,-1.531670881796337,0.2903877666220069,-0.5961352190002799
56.1588,0.2887080847838026,-1.413634701484215,0.32042501755058767,-0.8277834385633469
56.1688,0.1655952437434847,-1.6415465927317565,0.2474792033433914,-1.2724107664078474
56.1788,0.1807215799923488,-1.5139418631269224,0.2811115264892578,-1.1634378254413604
56.1888,0.15246266306671016,-1.3354775591072314,0.32211606949567795,-1.0046560235321522
56.1988,0.1394636803197499,-1.1585862739777406,0.31925736665725707,-0.8610580865293741
56.2088,0.14451850138818206,-0.9568022430307075,0.3076034218072891,-0.33336171656847
56.2188,0.3215845875483955,-0.7433330021207591,0.3340032696723938,-0.934600430727005
56.2288,0.36498060825845646,-0.2501781874604968,0.40923607647418975,-0.766405439376831
56.2388,0.3856310628305918,-0.7167087531446379,0.3526676669716835,-0.6687804490327836
56.2488,0.39247015994154216,-0.31208170880649305,0.3577269151806831,-0.42924745976924894
56.2588,0.39805762221066987,-0.7439983264202144,0.3635403126478195,-0.5128021866083146
56.2688,0.40507620597057664,-0.6871267344956455,0.37076071053743365,-0.7038512259721756
56.2788,0.41476042830968457,-0.7110692537629433,0.37974959015846255,-0.7223474472761154
56.2888,0.4135269283840472,-0.7066054012859273,0.3839844226837158,-0.7088620483875274
56.2988,0.32274119324739764,-0.720921386435353,0.31801819801330566,-0.7153012722730636
56.3088,0.044807726341400615,-0.7215793891996303,0.32041444182395934,-0.7086858481168747
56.3188,0.3379839708688885,-0.7007271924422891,0.33280193358659743,-0.6836474597454071
56.3288,0.3719906924386691,-0.7396206495828606,0.35346006155014037,-0.7153715282678604
56.3388,0.3786420171958811,-0.6736194807455455,0.35895793735980985,-0.6515113145112992
56.3488,0.36974425829747537,-0.680655308735636,0.34152512848377226,-0.6559024721384048
56.3588,0.35371181721957573,1.9632191062084607,0.32313999235630037,2.0939926743507384
56.3688,0.33549010671570745,0.8687669163558107,0.2990361236035824,0.7631492361426353
56.3788,0.35270978127218056,1.3502343293231007,0.3179322347044945,1.3981836676597594
56.3888,-0.2625240479944341,1.1285540716495899,0.23492096029222012,0.5717162728309632
56.3988,0.4756982713934182,0.8840786228792779,0.2525039315223694,0.9646381646394729
56.4088,0.5024638436473182,0.8987827858847652,0.2689539439976215,0.9453341484069824
56.4188,0.4769014933728288,0.9326513672326172,0.27710668966174123,0.9360708966851234
56.4288,0.47400968954276096,0.8192596108293019,0.2849348530173302,0.7982796609401703
56.4388,0.27540807506342496,0.7255501421083588,0.08292540907859802,0.6826976843178272
56.4488,-1.3112870614870389,0.5725414663866513,-2.1752009376883508,0.5220066979527473
56.4588,0.2265271723180169,0.5247782927344564,0.6123185522854329,0.4415032543241978
56.4688,0.6327962465412177,0.4677619077314765,0.6520702116191387,0.3661693811416626
56.4788,0.6408701886680307,0.3586362485311704,0.6583119809627533,0.25206358805298806
56.4888,0.5257829673178834,0.2221100265590174,0.5603222377598286,0.11945700010983273
56.4988,0.4108029687627056,0.15866655953940356,0.46949674338102343,0.05605560233816505
56.5088,0.49229408808127995,0.13962676160432996,0.538118290156126,0.031774179963395
56.5188,0.5625933279042503,0.12640385025537682,0.5937293268740177,0.011016441695392131
56.5288,0.5650117730239151,0.11617517434587184,0.5905114695429802,-0.0068460825830698015
56.5388,0.6767003780253076,0.1069290855237692,0.6992251820862293,-0.021500576008111238
56.5488,1.0439679923244392,0.11069406255398673,1.0520078480243682,-0.04042429458349943
56.5588,0.9579158750742185,0.15029397537391675,0.9537941575050354,0.07646790267899632
56.5688,-2.502121712146318,0.20292557593747498,-2.092572331428528,0.11150301713496447
56.5788,-2.1501494012772437,0.13846577420315592,-1.7980619311332702,0.11557754203677177
56.5888,-1.7137637704481647,0.11283394996260716,-1.491766369342804,0.11645643562078475
56.5988,-1.341484850376329,0.1332783502580029,-1.300493025779724,0.13991047218441963
56.6088,-1.1233161343545688,0.1515393129922596,-1.2885364592075348,0.16285332217812537
56.6188,-1.0427761039614378,0.12313841452243994,-1.5957159459590913,0.12566473830956965
56.6288,-0.6561592708693487,0.17577693953458126,-1.3306081175804139,0.17037489237263798
56.6388,-0.1434644443349852,0.17118902125747545,-0.9904156391276047,0.21044431613117923
56.6488,0.1960763325366776,0.20140740018971276,-0.7647360265254974,0.23960155165459582
56.6588,0.7463114675255611,0.1559333322056402,-0.43917836546897887,0.1903678398579359
56.6688,0.46654679947585365,0.017557972517419144,-0.3666637778282166,0.14038985343649985
56.6788,-0.7087015486505719,0.1495263612993126,-1.0614989548921585,0.02152241701260209
56.6888,-0.29035022825888995,0.103765108081745,-0.38814975321292877,0.06339511834084988
56.6988,-0.9892607908821998,0.2442239031508781,-1.8000163584947586,0.26069412790238855
56.7088,-0.46065395786490093,0.2384311627831786,-1.4549196422100068,0.28095495626330375
56.7188,-0.41421208496359674,0.2372978150946225,-1.100502336025238,0.27800495773553846
56.7288,-0.7377700751038384,0.28892484209525693,-1.4804579138755798,0.3139160357415676
56.7388,-1.3390656221252757,0.29678240378796816,-1.1511370629072188,0.3268627844750881
56.7488,-1.4172436615205934,0.32717114082396026,-1.210532945394516,0.35780332535505294
56.7588,-1.4689033514965046,0.3278763418108199,-1.2579955756664276,0.36307803690433504
56.7688,-1.305195263446536,0.3256101858015225,-1.0685643821954727,0.3567595109343529
56.7788,-0.9732705251178565,0.3310426603784601,-0.8964431986212731,0.3560334324836731
56.7888,-1.1366453781772272,0.12040805502673373,-0.6951396990567446,0.15446729436516762
56.7988,-0.5622806277658575,0.1396417858249028,-0.04499209634959698,0.17376772314310074
56.8088,-0.482456333560198,0.12837002272396664,0.789694570749998,0.1575850047171116
56.8188,-0.5295637706638298,0.1839002849238748,-0.26999359875917434,0.21019919365644454
56.8288,-0.437089852513555,0.19805162540376658,-0.21748674735426904,0.2248287968337536
56.8388,-0.35192776268577236,0.2724818101138958,0.6857700049877167,0.2951854169368744
56.8488,-0.2895018600599009,0.33840929574953194,-0.3232992604374886,0.355901201069355
56.8588,-0.25845417562150563,0.3623356571672315,-0.2991164654493332,0.3836395591497421
56.8688,0.8591283188365484,0.37193543750677216,-0.007673782110214233,0.39658049046993255
56.8788,-0.39052549664294955,0.3862906706891379,-0.3656255677342415,0.4121504485607147
56.8888,-0.43956211417760904,-0.26735907100957557,-0.4137704759836197,-0.3303819425404072
56.8988,-0.4757268051760957,0.4022854072186992,-0.46228051781654356,0.3234487146139145
56.9088,-0.5183639988280511,0.41452004430247946,-0.5237806648015976,0.38538082242012023
56.9188,2.622208328142679,0.394946913066334,2.7103572607040407,0.3667721822857857
56.9288,1.4246980955024027,0.4475762779569026,1.082251231186092,0.4114736199378967
56.9388,1.609284553711349,0.4460734142763954,1.8611603736877442,0.404674756526947
56.9488,1.370969018896575,0.34026682789207424,1.6819962024688722,0.3004815116524696
56.9588,1.1449407774943592,0.24200936511673898,1.3521502375602723,0.20363762453198433
56.9688,1.0104159072453347,-0.5916680788989565,1.2013591468334197,-0.3987013019621372
56.9788,0.8620146467431195,0.3596006109776169,1.0839893698692322,0.2511821523308754
56.9888,0.7692050677969747,0.35486116965707704,0.9669400870800018,0.2585776649415493
56.9988,0.7012553844065937,0.3738530137332886,0.8693560868501663,0.2797137051820755
57.0088,0.5640619604264765,0.33258257485859966,0.6955431401729584,0.24989186823368073
57.0188,0.5486057939578655,0.3608292040809745,0.6736054986715316,0.2791392020881176
57.0288,0.5765509294739221,0.3308277111315136,0.7105908930301666,0.2618612304329872
57.0388,0.5941643027624794,0.3806938693119881,0.731055098772049,0.31890884339809417
57.0488,0.47224369908845576,0.4115776651955995,0.5603605568408966,0.36226957440376284
57.0588,0.42303227829846907,0.222139343904509,0.4860871687531471,0.16660872977226973
57.0688,0.37199265813464044,-0.5028895684803953,0.4066827267408371,-1.0481812549754976
57.0788,0.24030202216657362,0.35018565403602603,0.23123486191034318,0.3945720482617617
57.0888,0.21642211627856453,0.38467126101910476,0.2015840455889702,0.4113682437688112
57.0988,0.22759663761802856,0.4843409796375465,0.21437643766403197,0.4934216901659966
57.1088,0.25073757818940917,0.5402318338987204,0.23318235501646994,0.5409881740808486
57.1188,0.28686074369719405,0.6179798040140502,0.25523182451725007,0.6149467587471008
57.1288,0.21873892965741565,0.5962152175446118,0.15351525768637658,0.5921379953622818
57.1388,0.26495426149390633,0.5821267765967479,0.17851848602294923,0.5798158407211303
57.1488,0.40875935355007886,0.5711821412380458,0.30972506701946256,0.5727388799190521
57.1588,0.4614336009332747,0.5638674370863382,0.34712900817394254,0.565468430519104
57.1688,0.5474743606316294,0.6813587622765027,0.4273072212934494,0.6812555611133575
57.1788,0.5570910279012562,0.667846556814983,0.43802535235881807,0.6737251579761505
57.1888,0.5345879360386343,0.6548075866405398,0.41893439590930937,0.6608225047588349
57.1988,0.43152932644604575,-2.8575203400980547,0.31282583326101304,-2.881640076637268
57.2088,0.3841957858709728,-2.2936157486749296,0.2545045539736748,-2.4139679312705993
57.2188,0.3607891915551019,-2.077518630530862,0.2242783486843109,-2.323809015750885
57.2288,0.29089846626171273,-1.8627796229569966,0.157093071192503,-1.9121711254119873
57.2388,0.3036093111460074,-1.122366645943241,0.17236380353569986,-1.1562157452106476
57.2488,0.17570491088719042,-0.7994064035564596,0.06259067077189684,-0.9721857607364655
57.2588,0.15204703482053325,-0.7752509464083056,-0.0092212149509578,-1.1233631931245327
57.2688,0.14465700190273761,-0.39786178620870405,0.047476454707793894,-0.7631914220750332
57.2788,0.1671948220477098,-0.14079124807314555,0.09442807988380082,-0.550033038109541
57.2888,-0.04212586403403333,0.09966078042895266,-0.16397245517000555,-0.35381588637828826
57.2988,0.3228526771959679,0.24912150741274974,0.2915460430085659,-0.21399831771850586
57.3088,0.3488219404812618,0.37595805140363653,0.3485590562224388,-0.037603074312210084
57.3188,0.4304311266108921,0.2616677027936679,0.4214267432689667,-1.3160810887813568
57.3288,0.42859157998415276,-0.14630996373827965,0.41850264370441437,-1.3997598886489868
57.3388,0.3558748269497317,-0.441235431283277,0.3710776060819626,-1.4807242959737779
57.3488,0.31547249116880927,-0.6269569292052932,0.33950659930706023,-1.4198083221912383
57.3588,0.226937780312722,-0.863140937338963,0.2567243352532387,-1.3007452964782715
57.3688,0.2531314159768313,-0.891134067479773,0.2744587495923042,-1.3306773811578751
57.3788,0.20686852052747148,-0.7543133275337232,0.2225042015314102,-1.5625669926404953
57.3888,0.19869290517965293,-0.6293927143710997,0.2028486993163824,-1.391583889722824
57.3988,0.21755598077564997,-0.46469985616835147,0.22098490297794343,-1.0456711053848267
57.4088,0.3068880144239222,0.020700891500257022,0.25182414427399635,0.6772877186536789
57.4188,0.3881208670044069,-0.5688180844493719,0.3212249934673309,0.4029053695499897
57.4288,0.3740798545991585,-0.5862091032873076,0.3095467410981655,-0.6801923274993896
57.4388,0.3991507420061162,-0.602786590435393,0.33443906232714654,-0.7181696489453315
57.4488,0.4165982531705744,-0.6032913929377679,0.35434907525777815,-0.7169903745874763
57.4588,0.37566343632756105,-0.6077996615150658,0.3346672609448433,-0.7196658395230771
57.4688,0.3915683062175851,-0.5790045045294183,0.3521352164447308,-0.6808007687330246
57.4788,0.3894347198292526,-0.5622281967831733,0.366714583337307,-0.6630493558943271
57.4888,0.3448869104250754,-0.5539513450328787,0.32734825313091276,-0.6531407296657562
57.4988,-0.022985360632031517,1.7081580815595019,0.2446560837328434,2.416380155086517
57.5088,0.25387058929360246,0.84377682292577,0.20480640064924954,1.8721600294113159
57.5188,0.2753788029015484,1.1451750568133419,0.22765587382018565,1.6553343832492828
57.5288,0.23307362181550198,0.8475916406963944,0.19812665544450284,1.2607675433158874
57.5388,0.22065662460176144,0.8334316072448473,0.1940347645431757,1.2166796684265138
57.5488,0.2360408375697419,0.6999681528786919,0.2169221207499504,1.0246040284633637
57.5588,0.255097197198367,0.6057472444848178,0.23889747858047486,0.8951468646526337
57.5688,0.2749721056413291,0.5513360281252986,0.2671526066958904,0.8661457359790802
57.5788,0.25577288374520324,0.6214804435428599,0.2522059015929699,0.9809047222137451
57.5888,0.21739804353184708,0.4553786199069211,0.2203207153826952,0.7042477190494537
57.5988,0.16176721340332453,0.4958414339135325,0.17188055161386728,0.7382939621806145
57.6088,0.12102671116825676,0.48693938339848647,0.1404046330600977,0.7074560672044754
57.6188,0.0806558036451159,0.5128703534328753,0.0878221208229661,0.7655133783817292
57.6288,0.01445532769003493,0.5021539723848674,-0.2056981958448887,0.7422752887010574
57.6388,-0.5495322373239773,0.4617357615783204,-0.06383740603923797,0.6764015108346939
57.6488,-2.5868014262807586,0.38394017411253595,-3.135798728466034,0.5636896312236785
57.6588,-2.5706968115129802,0.30785425775719044,-2.5172291077673434,0.45199489668011666
57.6688,-2.456725480818799,0.3242917865835908,-2.78421710729599,0.4843853861093521
57.6788,-2.2887101891514723,0.29087995173756986,-2.381845211982727,0.4100344698876143
57.6888,-1.0738359448247035,0.3208955099513345,-1.7086441069841385,0.4457699727267027
57.6988,-2.0771535179182523,0.3531475488590258,-2.276136314868927,0.47339113652706144
57.7088,-1.0063401963531675,0.4157549801241617,-1.1724852442741394,0.5586648359894753
57.7188,-0.7566349452052032,0.4101013480375312,-0.9100575983524323,0.5506704121828079
57.7288,-1.0285840599789648,0.44674596241678327,-1.1878942131996155,0.6407645434141159
57.7388,-0.7384844195220305,0.39192039262245393,-1.1524752885103227,0.5856978669762611
57.7488,-0.485225124156223,-0.168566909016713,-0.748166910558939,-0.23393286913633346
57.7588,-0.6001393891681867,-0.20337014592241082,-0.892312453687191,-0.2735393464565277
57.7688,-0.09747435456042243,-0.23253952288604313,-0.9647532703354955,-0.30651332885026933
57.7788,0.308409833457797,-0.2402355248515537,-0.5383482805278618,-0.3100976437330246
57.7888,0.17521345909232527,-0.2553076717747112,-0.6709209598600865,-0.32242905646562575
57.7988,0.432811509719137,0.6830416307198269,-0.35576395094394686,0.8158030390739441
57.8088,0.6850414126867862,0.7463657274823368,-0.1279986321926117,0.8781022608280182
57.8188,0.026772061035944074,0.8804154564692709,0.39125237986445427,0.9854216277599335
57.8288,-1.371107074853491,0.8694553550786919,-1.9956198625266552,0.9289151906967164
57.8388,-0.8424430073804302,1.0135224710731756,-1.658677351474762,1.0537847518920898
57.8488,-0.8133366948037789,1.122155582058839,-0.9152897477149964,1.1494294583797455
57.8588,-1.324731875636101,0.9623283663358186,-1.6625615358352661,0.9660427749156952
57.8688,-1.198989795938016,0.98638120075139,-1.527613604068756,0.9716023743152619
57.8788,-1.0863043089946394,0.882448913596933,-1.3930732011795044,0.843814218044281
57.8888,-1.1377813631503306,0.7419544474709628,-1.4488119721412658,0.6915584921836853
57.8988,-0.5830488321215692,0.6029313109376375,-1.0738802433013916,0.5481399774551392
57.9088,-0.9517555874789323,0.5012738832107368,-0.9064948827028274,0.4599652200937271
57.9188,-0.6474061436036074,0.5967558220588199,-0.5037352979183197,0.5846794992685318
57.9288,-0.5567495055795366,0.6719661350638194,-0.37671991884708406,0.6790716081857682
57.9388,-0.5916351648698105,0.30949668857785123,-0.4186451382935047,0.34506305810064075
57.9488,-0.6229322552815539,0.4091632397206146,-0.4535620723851025,0.4444668360054493
57.9588,-0.5290044371039866,0.48842783089496156,-0.34280664548277856,0.5212122641503811
57.9688,-0.4538256798081993,0.04593988573051454,-0.12480786368250847,0.5795989647507668
57.9788,-0.3338632104027987,0.6888028042762253,-0.0017574302852153777,0.6361954510211945
57.9888,-0.31343974358790083,0.6991562985910924,-0.0029351800680160523,0.6533077090978623
57.9988,-0.3200640913152711,0.653809660656447,-0.26604654360562563,0.6103600040078163
58.0088,-0.3446768965576813,0.5502044832544254,-0.29866171181201934,0.5084020890295505
58.0188,-0.37989549124780186,0.508348041247985,-0.3346603482961655,0.4652009479701519
58.0288,-0.42628149952455263,0.521177138389867,-0.37922887206077577,0.4750009670853615
58.0388,2.4912996656486515,0.47977414038800636,2.4322889402508734,0.43353604078292846
58.0488,1.4565109199698507,0.44894428218672955,0.874952872376889,0.40236628279089925
58.0588,1.0801110384109844,0.3825605647433335,1.5265274181962014,0.33471572808921335
58.0688,0.789897735398959,0.347160781350658,0.7156263610348106,-0.016693848301656544
58.0788,0.7787162140376561,-0.0422825228581203,0.9037499694153667,-0.2741213247179985
58.0888,0.5596099050720394,0.40004206914558227,0.7332593441009522,0.49885513484477995
58.0988,0.49569172375044285,0.42623647269294274,0.691923874616623,0.5148956686258316
58.1088,0.4379793289752506,0.4525461134058425,0.5951300352811814,0.526010024547577
58.1188,0.4253643300800908,0.4571189773983081,0.5870637089014054,0.5242782562971116
58.1288,0.3430549430807014,0.4312435375052517,0.47033911645412446,0.49372267723083496
58.1388,0.3819713335419456,0.4267943841564845,0.5104898810386658,0.4852659985423088
58.1488,0.2867730644960932,0.5733832386894641,0.37312875390052797,0.6203242361545562
58.1588,0.3392723198381703,0.5093042562970865,0.42020395398139954,0.5492174953222275
58.1688,0.3897897069451046,0.5085369342355532,0.4679961740970612,0.5454637199640274
58.1788,0.44670531077197745,0.36325444299613324,0.5157074451446533,0.4042312890291214
58.1888,0.17345955963053564,0.27851052113708147,0.19072420671582221,0.3223504781723022
58.1988,0.13437380424757828,0.27180419295815816,0.14684560596942903,0.3216520816087723
58.2088,0.11088811901464393,0.2878915294579137,0.12338685095310212,0.33919814229011536
58.2188,0.11950223260166289,0.5452861312563906,0.13624125868082046,0.5913265109062195
58.2288,0.12765076220243352,-2.5834019418237473,0.14616767950356008,-2.7020544052124023
58.2388,0.12807602685321262,-2.2115320551836404,0.13693722188472748,-2.185867840051651
58.2488,0.1437356613585375,-2.0246372810774984,0.14162515997886657,-2.134132194519043
58.2588,0.20695344120043163,-1.779981478436803,0.19979252368211747,-1.8802169620990754
58.2688,0.28823165433089465,-1.6566991726277611,0.26635461766272783,-1.7641073048114777
58.2788,0.33814103299406256,-1.3633880793939368,0.2978570098057389,-1.4757362961769105
58.2888,0.3722816423224008,-1.1662278106770765,0.317998918145895,-1.2767706096172333
58.2988,0.41306978650033643,-1.0002069869892587,0.3406012259423733,-1.0986299157142638
58.3088,0.38906426002227845,-0.7765964586111438,0.3080423817038536,-0.8978591650724411
58.3188,0.28472444193632834,-0.9832700184070097,0.22701927609741687,-1.1018071055412293
58.3288,0.30049187614639755,-0.8929968401480256,0.2347088847309351,-0.8402011796832085
58.3388,0.15390600334676346,-0.6023687034797193,0.10223917318508029,-0.5167473308742047
58.3488,0.08849725934730049,-0.244560009516365,0.06648537646979094,-0.14035730473697186
58.3588,0.11127502744282813,0.29597357226000776,0.09202327216044068,0.4451310783624649
58.3688,0.13406906030065874,0.3451760277008181,0.11942501533776521,0.5126728966832161
58.3788,0.13669630340567676,0.45924888605992553,0.17425817903131247,0.650922454148531
58.3888,0.19101590953514802,-0.8330987511401716,0.19796444792300463,-0.20258929282426835
58.3988,0.20701088484004004,-1.1358198010406686,0.17244172166101635,-0.8524308070540428
58.4088,-0.04217085417236012,-1.4194446715792324,0.2286604335065931,-1.1099440693855285
58.4188,0.44469551404172725,-1.8721867179825327,0.2760361675173044,-1.5443123817443847
58.4288,0.4707554364038261,-1.5652956702612741,0.2965152822434902,-1.161471849679947
58.4388,0.49008852901878547,-1.4220727852317752,0.3363569438457489,-1.0626134902238846
58.4488,0.4596145402938731,-1.3183380955583952,0.3374517850577831,-1.3810533702373504
58.4588,0.4218326907426454,-1.4206830269488413,0.31877629831433296,-1.504488080739975
58.4688,0.3903611646291637,-1.3139623856873333,0.3041579000651836,-1.398204255104065
58.4788,0.3494498840950907,-1.174385120794232,0.28365750461816785,-1.2752466902136803
58.4888,0.3606169585547475,-0.9328042731370507,0.3034933373332024,-1.0298633031547069
58.4988,0.366285759906042,-1.2652962779993548,0.3104129575192928,-1.400366323441267
58.5088,0.34202196280598696,-0.9237229212504827,0.2881029784679413,-1.2070116750895976
58.5188,0.33972765748310063,-1.026345027495619,0.2881313607096672,-1.0694067254662514
58.5288,0.34743631456344043,-0.8970377968220149,0.2980724051594734,-0.9528805956244468
58.5388,0.3762599800716345,-0.9400672914166845,0.3293200135231018,-0.9991033293306828
58.5488,0.2703042362860294,-0.7380810447892427,0.23412462323904037,-0.8165644891560078
58.5588,0.3047869576889342,-0.766851336060508,0.26961768567562105,-0.8476539544761181
58.5688,0.32998361285757805,-0.5159236260600153,0.2955154448747635,-0.731157448142767
58.5788,-0.04761315585144124,-0.6780295419468316,-0.19737896434962748,-0.7571136582642793
58.5888,0.2732714820307573,-0.6558339187087897,0.393238066136837,-0.7183962479233742
58.5988,0.30230088628978996,-0.6830076041637236,0.4161672867834568,-0.7357365664094686
58.6088,0.31664212496177135,-0.7131441930878225,0.4227759450674057,-0.7578430915251374
58.6188,-0.1117816861544179,-0.6563740288468193,-0.41156282722949983,-0.6954599604010582
58.6288,0.5230735926718886,-0.6052702721322946,0.49889087229967116,-0.644919113535434
58.6388,0.5270222638752764,2.1126729209792052,0.5202728092670441,1.8605617821216582
58.6488,0.48893393509821736,1.0689688122491323,0.5042031109333038,1.4613402009010314
58.6588,0.47779718083982897,1.4964687253817226,0.5171532779932022,1.2894548028707504
58.6688,0.4877264331780114,1.2477296753246256,0.5373328149318695,1.0837200850248336
58.6788,0.4751860463792846,1.0552207122252362,0.531120678782463,0.914260309934616
58.6888,0.47492812186681954,0.9227471613595577,0.536430898308754,0.8075065970420837
58.6988,0.45528932589042465,0.8060476827094449,0.5198837012052536,0.7148284032940865
58.7088,0.3536729241244103,0.8609928784590414,0.4178909003734589,0.7644230723381042
58.7188,0.30795348846014464,0.8992229845276556,0.37979964166879654,0.8040271818637847
58.7288,0.4506244746275703,0.6964565915396008,0.5287581950426101,0.5977776736021042
58.7388,0.5600804987949368,0.7555026404132702,0.640742489695549,0.6412575140595436
58.7488,0.5264696119540144,0.6568029239571308,0.6095871955156327,0.540453915297985
58.7588,0.1605411997561027,0.4299486006276788,0.23032233640551567,0.3235213220119476
58.7688,0.1938176751070885,0.45696148722085433,0.2582839772105217,0.34507302530109885
58.7788,0.22232390165860821,0.25197822842375805,0.2919189140200615,0.16795281609520316
58.7888,0.4361931052411353,0.24306165992320833,0.5119440764188766,0.1618087451905012
58.7988,0.6991987629590375,0.19120580108891733,0.7870875656604767,0.11734525449573993
58.8088,-2.6152438720569653,0.0982116419781287,-3.222862648963928,0.037533797178184614
58.8188,-2.212088966318905,-0.01020292965176422,-2.5050459623336794,-0.04651630874723196
58.8288,-1.7330632289561752,0.004927423105234557,-2.233451449871063,-0.02943315771408379
58.8388,-1.4766332938141196,0.18534364923582186,-1.883111333847046,0.12139914631843567
58.8488,-1.5413997940102386,0.32737828641709055,-1.902063798904419,0.2385991644114256
58.8588,-1.1577176212335292,0.3527333136290484,-1.4219227373600005,0.24937254264950753
58.8688,-0.8379399580195367,0.3615936314491969,-0.9606581032276154,0.22925982363522052
58.8788,-0.7239371359444422,0.3069419164846372,-0.824482337385416,0.17619410639163108
58.8888,-0.18444843205800437,0.17925580260362042,-0.19454460665583612,0.07958701252937317
58.8988,0.2629548136617171,-0.3011737097369603,0.39128975312924014,-0.26348360553383826
58.9088,0.5681020723654283,-0.3293099494497628,0.8122351713478565,-0.280974006652832
58.9188,0.8356347848270879,-0.34847678614405997,1.207905937731266,-0.2961414441466331
58.9288,0.5743930225306701,0.33455594329464267,0.4679026596713811,0.31389154195785524
58.9388,-1.4590882261787435,0.3735829328139968,-1.6162614662200212,0.3524103403091431
58.9488,-1.700503121015259,0.2673435133825605,-1.4120799362659455,0.2442455217242241
58.9588,-2.1114552883727287,0.18874250250125882,-1.4391582950949668,0.18460360616445542
58.9688,-1.637054948567765,0.2588114192737914,-0.28806122541427615,0.22672780603170395
58.9788,-1.2032408503916812,0.4290460393501612,-0.666189455986023,0.3800635993480682
58.9888,-1.6996945651235567,0.509793175334403,-1.8224464774131774,0.4663194715976715
58.9988,-1.5399362842188986,0.5593937781165526,-1.6679372429847716,0.5209781557321549
59.0088,-1.4526496436160776,0.6260149208311221,-1.5580231189727782,0.5939180970191955
59.0188,-1.495138029994664,0.6396949253508374,-1.5985774636268615,0.6131300836801529
59.0288,-0.5337389386818497,0.6536680758092278,-1.1627759516239167,0.6229563415050506
59.0388,-0.8621582012747805,0.6203948347632409,-0.7064371764659881,0.5889614462852478
59.0488,-0.9727567992461743,0.6563018796285881,-0.8103864639997482,0.6199643433094024
59.0588,-1.04136454100539,0.6632127381322992,-0.8751474425196648,0.6326208293437958
59.0688,-0.8581437124578295,0.6043542292495727,-0.6824662782251835,0.5914025157690048
59.0788,-0.9056513187967952,-0.7075978766162493,-0.7347816720604896,-0.6450364112854003
59.0888,-0.4871658755364683,-0.6639559707505044,0.035723365098237994,-0.6055973947048188
59.0988,-0.41872513230232744,0.412300410482922,0.007837323844432831,0.40460909008979795
59.1088,-0.3564650157950868,0.49203286136838154,-0.39606578052043917,0.4861606776714325
59.1188,-0.37233992995004683,0.46109380697140645,-0.42161169536411763,0.4536920666694641
59.1288,-0.3677759013494541,0.34105162185989707,-0.40851969122886655,0.34080021679401395
59.1388,-0.39155397374269485,0.2529523912297285,-0.41930974554270506,0.2596753478050232
59.1488,-0.4554217314612211,0.13050783932949994,-0.4653985947370529,0.14118683636188506
59.1588,-0.45404678000131965,-0.4407597927708201,-0.45668233633041383,-0.14358593821525573
59.1688,3.733211134092209,0.33015383015953886,3.536871147155762,0.2915826469659805
59.1788,2.1699398748061847,0.2945027403570807,2.6210768699645994,0.2582246944308281
59.1888,1.94942515029862,0.27140112771830827,1.5696622401475906,0.23337926119565963
59.1988,1.7327205025272203,-0.7260312812992442,1.5463134407997132,-0.07756676245480776
59.2088,1.2332694731927654,0.4114670342378711,1.0718690410256386,0.1234160480205901
59.2188,1.342736970791932,0.44579244069592106,0.8543175727128982,0.1516780149191618
59.2288,1.1462791368631031,0.41086352216335714,0.6739531815052032,0.1229319242760539
59.2388,0.9804018296488455,0.3670285845996901,0.5791842460632324,0.10135570205748082
59.2488,0.7581416662274492,0.07224839386613388,0.4467433519661427,-0.6733962401747704
59.2588,0.6995756440205201,0.331156922091261,0.41122256554663184,-0.28584209312684833
59.2688,0.7461015086023709,0.4138103638268795,0.43790481686592103,0.8568138828501105
59.2788,0.7165877844192753,0.48509154867833065,0.4179459299892187,0.9445160314440727
59.2888,0.666137419927841,0.44369424554555775,0.3824312028475106,0.9142678145726677
59.2988,0.609178576334847,0.4981865421690438,0.34551243151072414,0.9618418952450156
59.3088,0.5744172515232191,-1.8176637099505732,0.33285295199602843,0.6564575374126435
59.3188,0.5303984950734878,0.5989981846380067,0.3028224749490619,0.7138972334563732
59.3288,0.35991507162211256,0.6137986527045171,0.1920677199959755,0.7487694025039673
59.3388,0.36746784244416303,0.39470835473559807,0.19149828106164932,0.7822354436386376
59.3488,0.30855589297519337,0.6597989753075535,0.15256643667817116,0.7490724504459649
59.3588,0.31067151278041916,0.646275180560158,0.1500968351960182,0.7243562012910842
59.3688,0.33551171532998636,0.7081682430659432,0.16499247923493385,0.7927153944969177
59.3788,0.33640230509505875,0.672220865955739,0.16933321952819824,0.7488938421010971
59.3888,0.3109988417299085,0.7125804923955985,0.16195762711577116,0.7841860026121139
59.3988,0.3279707457785183,-3.0502928178537516,0.18901704140007497,-2.9000119805335998
59.4088,0.39173672575333435,-1.5303169520945412,0.2447776786983013,-2.2682372510433195
59.4188,0.541147030958572,-2.308134915067626,0.3753632128238678,-2.0248298071324826
59.4288,0.6886841081811366,-2.2717997536486534,0.4998167186975479,-2.172220253944397
59.4388,0.7317253918597584,-1.9122662464701503,0.5282266587018967,-1.8286690711975098
59.4488,0.6863144480914377,-1.8013711060820818,0.44611685425043107,-1.7298807978630066
