time_abs_s,time_window_s,q_L_deg,dq_L_deg_s,dq_int_L_deg_s,confidence_L,B_L,D_L,tau_ff_L,tau_damp_L,tau_exo_L,tau_measured_L,q_R_deg,dq_R_deg_s,dq_int_R_deg_s,confidence_R,B_R,D_R,tau_ff_R,tau_damp_R,tau_exo_R,tau_measured_R
217.7034,7.70329999999998,-4.4222,32.83692,14.5355387985376,0.643729074738928,1.28745814947786,0.643729074738928,0.32661913394434,-0.205619528827107,0.120999605117233,-15.6841136,-28.73164,125.96434,86.902822619245,0.483007827425106,0.966015654850212,0.483007827425106,1.46519495527055,-0.329291595407976,1.13590335986257,24.98247
217.7159,7.7158,-4.08382,29.5166,14.3996932820566,0.645639710381536,1.29127942076307,0.645639710381536,0.324527002834029,-0.170345448795389,0.15418155403864,-15.8856476,-27.12654,136.6577,83.7346563654719,0.477413362941419,0.954826725882838,0.477413362941419,1.39542717561095,-0.440977825127355,0.954449350483594,23.8346382
217.7259,7.72579999999999,-3.79928,24.91454,14.1139890646424,0.644257103298817,1.28851420659763,0.644257103298817,0.317406894122156,-0.121445797906564,0.195961096215592,-16.095028,-25.41816,146.0327,81.0485686217283,0.469228954399678,0.938457908799356,0.469228954399678,1.32750912661135,-0.532193405488714,0.795315721122634,22.6011052
217.7359,7.73579999999998,-3.58066,18.87206,13.9034958916238,0.644378443851435,1.28875688770287,0.644378443851435,0.312732041447966,-0.055879082814477,0.256852958633489,-16.3150796,-23.70978,155.4077,76.8915370835722,0.460254590976052,0.920509181952104,0.460254590976052,1.23533297742599,-0.630717039810206,0.604615937615782,21.2818346
217.7459,7.7458,-3.49936,12.20702,13.8343194452782,0.646719061723541,1.29343812344708,0.646719061723541,0.312306357196561,0.0183679422696964,0.330674299466257,-16.546281,-22.51226,148.33984,73.3289714828777,0.451451971189641,0.902903942379283,0.451451971189641,1.15556534888212,-0.591034884951164,0.564530463930961,19.8847752
217.7559,7.75579999999999,-3.45432,9.77782,13.6836117477273,0.650275561228138,1.30055112245628,0.650275561228138,0.310602923443937,0.0443285865447328,0.35493150998867,-16.7860018,-21.4411,134.53368,69.345841096043,0.442271949052265,0.88454389810453,0.442271949052265,1.07057519980901,-0.503191558114245,0.567383641694766,18.4323274
217.7659,7.76579999999998,-3.3829,14.18456,13.5159769689667,0.654621997567553,1.30924399513511,0.654621997567553,0.308848432386954,-0.00763876786447902,0.301209664522475,-17.0282684,-20.34686,119.51904,64.5773897171374,0.433071100688171,0.866142201376343,0.433071100688171,0.976218544613189,-0.415277375817727,0.560941168795462,16.953917
217.7759,7.7758,-3.17964,12.31688,13.0954594441037,0.659366282372322,1.31873256474464,0.659366282372322,0.301408043768551,0.0089599799139302,0.310368023682482,-17.2672062,-19.55146,108.75244,61.650459946639,0.426284911394652,0.852569822789303,0.426284911394652,0.917368123067141,-0.350442276275778,0.566925846791364,15.4764592
217.7859,7.78579999999999,-3.00166,7.62938,12.6378977680856,0.663606935239342,1.32721387047868,0.663606935239342,0.292747447613745,0.0580092836578329,0.350756731271578,-17.5020422,-18.57258,98.12012,56.6808765830789,0.422502071490188,0.845004142980376,0.422502071490188,0.835935490318708,-0.305575145908219,0.530360344410489,14.0217486
217.7959,7.79579999999999,-2.86432,1.81884,11.928587870114,0.66431415402924,1.32862830805848,0.66431415402924,0.27661129064101,0.117217160859993,0.393828451501004,-17.7357826,-17.56294,84.8999,50.9215962237727,0.418719389225631,0.837438778451262,0.418719389225631,0.744273307751887,-0.248314530756254,0.495958776995633,12.605069
217.8059,7.8058,-2.74896,-6.39648,11.0811652152856,0.6658074453723,1.3316148907446,0.6658074453723,0.257538072313096,0.203099537362184,0.460637609675279,-17.9719894,-16.75104,76.18408,46.2617943906118,0.418600817958229,0.837201635916458,0.418600817958229,0.675973872306034,-0.218611097321919,0.457362774984115,11.2365426
217.8186,7.8185,-2.68304,-17.2119,-40.9219432072688,0.667828788735,1.33565757747,0.667828788735,-0.953956888170194,-0.276359787239642,-1.23031667540984,-18.2145046,-16.15338,64.2212,42.7786198873905,0.422194636412606,0.844389272825211,0.422194636412606,0.630444476821056,-0.158003650379244,0.472440826441812,9.9247156
217.8286,7.82849999999999,-2.8797,-20.06834,-31.8978234824559,0.665786048110401,1.3315720962208,0.665786048110401,-0.741315539126522,-0.137460474853532,-0.878776013980054,-18.463596,-15.4865,52.9297,38.177121847217,0.424177568078393,0.848355136156786,0.424177568078393,0.565273004015503,-0.1092176906731,0.456055313342403,8.677586
217.8386,7.83850000000001,-3.09612,-20.93504,-27.8460773951384,0.665277149012402,1.3305542980248,0.665277149012402,-0.646657018651311,-0.080245967399849,-0.72690298605116,-18.711931,-14.9317,41.78468,34.1548438653195,0.427510655559809,0.855021311119618,0.427510655559809,0.509690585083032,-0.0569297821841558,0.452760802898876,7.5011906
217.8486,7.8485,-3.33234,-23.26658,-26.481858022242,0.667107884792758,1.33421576958552,0.667107884792758,-0.616668677544259,-0.0374362184905561,-0.654104896034815,-18.9486864,-14.57574,39.46534,31.9835295388168,0.431652001568809,0.863304003137618,0.431652001568809,0.48191174498335,-0.0563660794629872,0.425545665520363,6.3995216
217.8586,7.85849999999999,-3.67842,-31.1035,-27.3908018750017,0.670184637395485,1.34036927479097,0.670184637395485,-0.640776503210962,0.0434271645801197,-0.597349338630843,-19.16196,-14.1275,38.1714,29.5213697407915,0.436273695418396,0.872547390836792,0.436273695418396,0.44957576910834,-0.0658648978814256,0.383710871226914,5.3740256
217.8686,7.86849999999998,-4.19258,-44.65332,-31.8938392942675,0.672534040503579,1.34506808100716,0.672534040503579,-0.748735519091696,0.149769933958127,-0.598965585133568,-19.3331236,-13.69902,43.43262,27.7029092490292,0.440518039477373,0.881036078954745,0.440518039477373,0.425987092728722,-0.120937727009747,0.305049365718974,4.4225082
217.8786,7.8785,-4.78474,-63.0371,-40.1429516935885,0.672628136389048,1.3452562727781,0.672628136389048,-0.942522434157609,0.268767585333924,-0.673754848823685,-19.4337604,-13.33976,48.02246,26.8558434447221,0.443090096892736,0.886180193785473,0.443090096892736,0.415372942830495,-0.163689511864099,0.251683430966396,3.5405172
217.8886,7.88849999999999,-5.56148,-82.9956,-52.7232962527003,0.670253607333208,1.34050721466642,0.670253607333208,-1.2335281866896,0.354129413393902,-0.879398773295698,-19.428732,-12.9003,57.01904,26.0862070417736,0.443087701972604,0.886175403945207,0.443087701972604,0.403466978878675,-0.239214091987936,0.164252886890739,2.7223416
217.8986,7.89849999999998,-6.53376,-103.17384,-68.4803275177526,0.662324910719605,1.32464982143921,0.662324910719605,-1.58323098820529,0.401048345142199,-1.18218264306309,-19.2782286,-12.16312,67.3584,24.7900529530616,0.437019293727189,0.874038587454377,0.437019293727189,0.378168567565537,-0.324686898750356,0.0534816688151805,1.9585426
217.9086,7.9085,-7.67854,-120.04396,-86.3287388726817,0.656862676879417,1.31372535375883,0.656862676879417,-1.9794172272178,0.386525335539159,-1.59289189167864,-18.9405144,-11.33476,76.14746,23.5803446721595,0.431400020499454,0.862800040998908,0.431400020499454,0.355089371726974,-0.395796249265613,-0.0407068775386388,1.2352504
217.9212,7.9211,-9.28364,-134.77784,-104.015951222792,0.654127121043114,1.30825424208623,0.654127121043114,-2.37503199342599,0.35119839392514,-2.02383359950085,-18.3760332,-10.44818,81.4331,21.5637549181867,0.426458252394008,0.852916504788017,0.426458252394008,0.321002395485792,-0.445613559891166,-0.124611164405374,0.53795
217.9312,7.93109999999999,-11.02938,-146.93606,-118.807332406988,0.649913590490804,1.29982718098161,0.649913590490804,-2.69529450990819,0.319067870291175,-2.37622663961701,-17.5507718,-9.41548,83.19092,19.8517766008397,0.421323218129406,0.842646436258811,0.421323218129406,0.291959180034964,-0.465762957713157,-0.173803777678193,-0.146178
217.9412,7.94110000000001,-12.5455,-156.68948,-129.818606532945,0.646339435503936,1.29267887100787,0.646339435503936,-2.92890281195155,0.303123639049683,-2.62577917290187,-16.4449208,-8.4289,75.1587,-95.2414878911084,0.408579659809176,0.817159319618352,0.408579659809176,-1.35834559030246,-1.21513401845021,-2.57347960875267,-0.8273246
217.9512,7.9511,-14.1627,-163.09816,-140.076835345983,0.64324832410316,1.28649664820632,0.64324832410316,-3.14522955609338,0.25845583441185,-2.88677372168153,-15.0592726,-7.77522,59.8633,61.4671511336552,0.403355409818235,0.806710819636469,0.403355409818235,0.865442730566703,0.011290919449926,0.876733650016629,-1.5102564
217.9612,7.96109999999999,-15.85898,-166.9922,-147.028018162298,0.640583377939414,1.28116675587883,0.640583377939414,-3.28763149141333,0.223205324163047,-3.06442616725028,-13.411488,-7.28962,42.37062,50.2856966122307,0.414406371183674,0.828812742367349,0.414406371183674,0.727408309394223,0.0572478148371529,0.784656124231376,-2.1941074
217.9711,7.971,-17.27294,-164.69728,-150.408653949883,0.638245229392746,1.27649045878549,0.638245229392746,-3.3509485919806,0.159167873944047,-3.19178071803656,-11.5366696,-6.96882,26.12306,40.5210441614462,0.424242548419799,0.848485096839598,0.424242548419799,0.600070413066218,0.106608855742422,0.706679268808641,-2.8752424
217.9811,7.98099999999999,-18.33752,-161.23048,-152.447939494192,0.636630178243484,1.27326035648697,0.636630178243484,-3.3877873629725,0.0975853784547327,-3.29020198451776,-9.4904362,-6.77326,14.88038,33.9554992619717,0.431158503821017,0.862317007642034,0.431158503821017,0.511039465130047,0.143542856927556,0.654582322057603,-3.5483734
217.9912,7.99109999999999,-19.4021,-157.76368,-151.734151094462,0.635630746727755,1.27126149345551,0.635630746727755,-3.3666316292024,0.0668906853735797,-3.29974094382882,-7.3366784,-6.68318,8.74024,30.2576533121998,0.435560459649883,0.871120919299767,0.435560459649883,0.460035189208985,0.163574603790813,0.623609792999798,-4.2071288
218.0012,8.00110000000001,-20.4359,-153.86964,-149.980577949434,0.631268071208603,1.26253614241721,0.631268071208603,-3.30488391869328,0.0428485434762378,-3.26203537521704,-5.1331604,-6.5887,10.21728,28.1258966527211,0.435896645542154,0.871793291084308,0.435896645542154,0.42795417421582,0.136245740813057,0.564199915028877,-4.8445342
218.0112,8.0111,-22.07616,-150.06104,-145.892538430945,0.630621407441262,1.26124281488252,0.630621407441262,-3.21150907457308,0.0458802785953583,-3.16562879597772,-2.924587,-6.44368,15.8203,26.7582007378627,0.437369744958711,0.874739489917422,0.437369744958711,0.408519703605771,0.083494925747723,0.492014629353494,-5.4527314
218.0236,8.02349999999998,-23.67356,-148.19336,-141.982059232857,0.63327217623436,1.26654435246872,0.63327217623436,-3.13856582110371,0.0686515479409178,-3.0699142731628,-0.7378354,-6.30854,21.27684,25.9771042276821,0.441600127283359,0.883200254566719,0.441600127283359,0.400430629651464,0.0362267046342549,0.436657334285719,-6.0240934
218.0336,8.0335,-25.58188,-146.91162,-137.508615804492,0.632358991052682,1.26471798210536,0.632358991052682,-3.0352954542254,0.10377857315961,-2.93151688106579,1.4161148,-6.12286,25.5371,25.2868921634421,0.442354511541096,0.884709023082192,0.442354511541096,0.390457060761264,-0.00193174028287822,0.388525320478386,-6.5533994
218.0436,8.04349999999999,-27.8022,-145.22704,-133.197844192032,0.631200875030518,1.26240175006104,0.631200875030518,-2.93475702820284,0.13252003872587,-2.80223698947698,3.5375824,-5.87346,29.46776,24.8247628709743,0.442564066110032,0.885128132220063,0.442564066110032,0.383502871930983,-0.0358634389098356,0.347639433021147,-7.0390018
218.0536,8.05349999999999,-30.28622,-142.51708,-128.388521322997,0.629710401385504,1.25942080277101,0.629710401385504,-2.82211318120336,0.155280204425232,-2.66683297677813,5.6337006,-5.6724,30.82274,24.4162064224577,0.442656088606855,0.88531217721371,0.442656088606855,0.377269757927454,-0.0494956368350978,0.327774121092357,-7.4822132
218.0636,8.0635,-32.07918,-139.2578,-124.163770324003,0.627974695046674,1.25594939009335,0.627974695046674,-2.72172597938939,0.165433977220699,-2.55629200216869,7.7084408,-5.41752,31.12792,23.9052652258944,0.443779850757305,0.88755970151461,0.443779850757305,0.37031261724396,-0.0559424914882655,0.314370125755695,-7.8863934
218.0736,8.0735,-33.80734,-135.64452,-120.384353624176,0.626170152867483,1.25234030573497,0.626170152867483,-2.63129639747695,0.166774250975172,-2.46452214650177,9.7553098,-5.16264,31.4331,23.5592850510886,0.44664711447968,0.893294228959359,0.44664711447968,0.367311057697376,-0.0613800310732357,0.305931026624141,-8.2563054
218.0836,8.08349999999999,-35.22458,-131.4453,-117.180887439022,0.624433815482547,1.24886763096509,0.624433815482547,-2.55417447033675,0.155459645313578,-2.39871482502318,11.7606572,-4.97918,31.4575,23.4289899010997,0.456233206273866,0.912466412547732,0.456233206273866,0.373119391102659,-0.0639291922572948,0.309190198845364,-8.5965968
218.0936,8.09350000000001,-36.32982,-127.64892,-114.597023975733,0.622947644049792,1.24589528809958,0.622947644049792,-2.49190941139042,0.141906575803611,-2.35000283558681,13.7070244,-4.75286,30.70066,23.204026630464,0.46909632278511,0.93819264557022,0.46909632278511,0.379955510114775,-0.0613770015314047,0.318578508583371,-8.9112134
218.1036,8.1035,-37.45482,-121.11816,-111.484491122032,0.618431805038087,1.23686361007617,0.618431805038087,-2.40665388146463,0.103982654289237,-2.3026712271754,15.573932,-4.4826,29.18698,22.5534237178622,0.475843141929909,0.951686283859818,0.475843141929909,0.374613700848023,-0.0550918809428298,0.319521819905193,-9.204675
218.1136,8.11349999999999,-38.48644,-114.67286,-107.917240382785,0.618365190010786,1.23673038002157,0.618365190010786,-2.32939547805624,0.0729100824483185,-2.25648539560792,17.3405828,-4.28704,27.50242,22.2880468149214,0.479512517570094,0.959025035140187,0.479512517570094,0.373060547592438,-0.0436394658520379,0.3294210817404,-9.4818582
218.1262,8.12610000000001,-39.46642,-108.47168,-103.937622876216,0.622715772618964,1.24543154523793,0.622715772618964,-2.25927974742932,0.0492781302380419,-2.21000161719128,18.9897828,-3.92668,25.29296,21.4616374018144,0.484168477841557,0.968336955683114,0.484168477841557,0.362716011585158,-0.03237595589497,0.330340055690188,-9.7476852
218.1362,8.1361,-40.61668,-100.354,-98.3709531825634,0.62415087827116,1.24830175654232,0.62415087827116,-2.14320556756712,0.0216022964217332,-2.12160327114539,20.5098152,-3.44548,22.583,20.5581326871379,0.486092042424976,0.972184084849952,0.486092042424976,0.348826555507558,-0.0171787851760353,0.331647770331523,-10.0090256
218.1462,8.14609999999999,-41.76694,-92.23632,-91.9267967276676,0.626179193081789,1.25235838616358,0.626179193081789,-2.0093154465027,0.00338274537071081,-2.00593270113199,21.8935542,-3.02252,21.76514,20.2632530816466,0.490368107600887,0.980736215201775,0.490368107600887,0.346847643995004,-0.0128539562990904,0.333993687695913,-10.273659
218.1562,8.15610000000001,-42.45358,-86.1206,-87.99384601035,0.6283317257882,1.2566634515764,0.6283317257882,-1.92996152918384,-0.0205428725904726,-1.95050440177431,23.1375508,-2.6435,21.70412,19.9164618005216,0.495639864746165,0.99127972949233,0.495639864746165,0.344576599425749,-0.0154642222469376,0.329112377178811,-10.5468028
218.1662,8.1661,-43.1688,-75.1953,-82.811762359322,0.629850372889386,1.25970074577877,0.629850372889386,-1.82069324634066,-0.0837274873975938,-1.90442073373825,24.2396352,-2.25568,22.0215,19.4510997245375,0.500703099261839,1.00140619852368,0.500703099261839,0.339963117663956,-0.0224625163529483,0.317500601311008,-10.830781
218.1762,8.17609999999999,-43.76974,-62.91504,-77.5695237030757,0.630373760345932,1.26074752069186,0.630373760345932,-1.70685494675174,-0.161230060509548,-1.86808500726128,25.1966082,-1.97334,23.26662,19.3201199975866,0.504789231251522,1.00957846250304,0.504789231251522,0.340429560576695,-0.0347695889519667,0.305659971624728,-11.1256592
218.1862,8.18610000000001,-44.24874,-50.25636,-71.5310752396408,0.630062314954536,1.26012462990907,0.630062314954536,-1.57320609789015,-0.233950850268579,-1.80715694815873,26.0057132,-1.7536,24.86574,19.2638265599671,0.508638150784932,1.01727630156986,0.508638150784932,0.342025789744812,-0.0497304848142438,0.292295304930568,-11.4287668
218.1962,8.1961,-44.74642,-34.59474,-64.4715267636641,0.628723660635932,1.25744732127186,0.628723660635932,-1.41493054665163,-0.327846883343319,-1.74277742999495,26.666589,-1.52838,25.35402,18.9292216828068,0.513605400893025,1.02721080178605,0.513605400893025,0.33936707288435,-0.057592568656918,0.281774504227432,-11.7359804
218.2062,8.20609999999999,-45.0804,-18.24952,-56.7688825363022,0.622650340347135,1.24530068069427,0.622650340347135,-1.23384878721422,-0.4186014117795,-1.65245019899372,27.1809466,-1.24932,25.89112,18.7201467328982,0.518702905067514,1.03740581013503,0.518702905067514,0.338949729846238,-0.0649193482908788,0.274030381555359,-12.044044
218.2162,8.21609999999998,-45.1518,-4.43116,-49.9175200083888,0.617581182951513,1.23516236590303,0.617581182951513,-1.07610442928864,-0.490289516276238,-1.56639394556488,27.5525696,-0.97028,26.00098,18.4396668526716,0.527706612624606,1.05541322524921,0.527706612624606,0.339666698505349,-0.0696413415068296,0.270025356998519,-12.3511412
218.2286,8.2285,-45.0683,9.8999,-44.2296201419811,0.611777822245173,1.22355564449035,0.611777822245173,-0.944526836676134,-0.577969969744041,-1.52249680642018,27.786966,-0.69452,26.07422,18.2839496311232,0.542168174487677,1.08433634897535,0.542168174487677,0.346028125567863,-0.0737163662062574,0.272311759361606,-12.656226
218.2386,8.23849999999999,-44.82002,25.74464,76.5165981448631,0.603199038993684,1.20639807798737,0.603199038993684,1.61110430332862,0.53451749188291,2.14562179521153,27.8893676,-0.41768,26.59912,17.9647539964183,0.554132615518592,1.10826523103718,0.554132615518592,0.347490031684109,-0.083506740942709,0.2639832907414,-12.9584316
218.2486,8.24850000000001,-44.39484,42.66358,67.219082016715,0.597108331304447,1.19421666260889,0.597108331304447,1.40104818316166,0.255905320743491,1.65695350390515,27.8633612,-0.12544,24.59716,17.4685321915245,0.564991680066351,1.1299833601327,0.564991680066351,0.344513171303622,-0.0702951497703016,0.274218021533321,-13.2575172
218.2586,8.2585,-43.7917,60.71778,64.4055359963267,0.595042831590907,1.19008566318181,0.595042831590907,1.3377617979919,0.0382990298573314,1.37606082784924,27.7110544,0.14812,23.9746,17.4622539403688,0.574284556105703,1.14856911221141,0.574284556105703,0.350053802844589,-0.0652742627440485,0.28477954010054,-13.5540436
218.2686,8.26849999999999,-42.9952,80.96924,66.148646417066,0.593553962144537,1.18710792428907,0.593553962144537,1.37052995892595,-0.153533508353365,1.21699645057259,27.4330598,0.43048,25.5371,17.3734940818102,0.581908824341566,1.16381764868313,0.581908824341566,0.352898227470419,-0.082911417954563,0.269986809515856,-13.8478374
218.2787,8.27859999999998,-41.99546,102.72218,72.6355519935719,0.590250898329955,1.18050179665991,0.590250898329955,1.49655699527079,-0.309947073928169,1.18660992134262,27.0276886,0.72382,26.89208,17.1616510313018,0.588208339090591,1.17641667818118,0.588208339090591,0.352368929612677,-0.0998942594194058,0.252474670193271,-14.1376576
218.2887,8.2886,-40.79904,122.82716,81.5309826622255,0.58534089098004,1.17068178196008,0.58534089098004,1.66586154999736,-0.421886942500598,1.24397460749676,26.4913218,1.01606,27.56348,17.1400778854381,0.593031008105649,1.1860620162113,0.593031008105649,0.354811392873704,-0.10788579396983,0.246925598903874,-14.4225004
218.2987,8.29859999999999,-39.76084,138.855,94.5657050033722,0.58027960376637,1.16055920753274,0.58027960376637,1.91548314014001,-0.448552664265035,1.46693047587497,25.8223426,1.23908,31.09132,17.4252112663906,0.596505180101861,1.19301036020372,0.596505180101861,0.362827030999658,-0.142277576476151,0.220549454523506,-14.7009474
218.3087,8.30859999999998,-38.28756,148.09572,111.699596241113,0.573753238604743,1.14750647720949,0.573753238604743,2.2370933998567,-0.364466528892458,1.87262687096424,25.0236484,1.55768,33.21534,17.3912472748606,0.595574360808702,1.1911487216174,0.595574360808702,0.361554762581639,-0.164487227335839,0.197067535245799,-14.9709302
218.3187,8.3186,-36.78682,148.85256,121.955453003821,0.571331271026951,1.1426625420539,0.571331271026951,2.43218486825652,-0.268207509482723,2.1639773587738,24.1017954,1.81366,33.02002,17.8988978956612,0.596032504801237,1.19206500960247,0.596032504801237,0.372394791958338,-0.157300945372364,0.215093846585974,-15.231839
218.3312,8.33109999999999,-35.31794,143.82326,123.682082893222,0.571585609165644,1.14317121833129,0.571585609165644,2.46771749312727,-0.200929406733391,2.26678808639388,23.068656,2.07294,33.03222,18.315692921355,0.598480956299893,1.19696191259979,0.598480956299893,0.38263179270874,-0.153720942001142,0.228910850707598,-15.4844432
218.3412,8.34109999999998,-33.92048,134.8755,122.06736439672,0.569593926925991,1.13918785385198,0.569593926925991,2.42701399743966,-0.127329383016898,2.29968461442276,21.9420364,2.33992,33.8867,18.8779952397631,0.597205680409837,1.19441136081967,0.597205680409837,0.393538445161121,-0.156438813025679,0.237099632135442,-15.729488
218.3512,8.3511,-32.28352,124.56056,117.417337290114,0.568457422433325,1.13691484486665,0.568457422433325,2.32990134603832,-0.070871153233928,2.25903019280439,20.7412232,2.66072,33.728,19.0042444091764,0.59601880244554,1.19203760489108,0.59601880244554,0.395382944098122,-0.153163727753102,0.24221921634502,-15.968052
218.3612,8.36109999999999,-31.02778,116.90676,112.434144854155,0.568881218131391,1.13776243626278,0.568881218131391,2.23268358778813,-0.0444079262735258,2.1882756615146,19.4839162,2.88484,31.53074,19.2537114712878,0.595790073285066,1.19158014657013,0.595790073285066,0.400419376993338,-0.12766266187502,0.272756715118319,-16.2019024
218.3712,8.37109999999998,-29.77094,113.98928,108.092101587831,0.571087649012391,1.14217529802478,0.571087649012391,2.15478573455862,-0.0587792989960656,2.09600643556256,18.1862152,3.14192,29.5532,19.3069071917872,0.597044354672899,1.1940887093458,0.597044354672899,0.402370996363465,-0.106770364753867,0.295600631609598,-16.4328508
218.3812,8.3811,-28.5108,109.94874,103.629484212136,0.574661212213912,1.14932242442782,0.574661212213912,2.07875154241862,-0.0633804308485689,2.01537111157005,16.8613324,3.3902,28.74754,19.3280722922094,0.599874727980805,1.19974945596161,0.599874727980805,0.404721681325064,-0.098619840360924,0.306101840964141,-16.6622368
218.3912,8.39109999999999,-27.28802,103.23488,98.6857824921359,0.579382106439762,1.15876421287952,0.579382106439762,1.99584601245873,-0.0460010443859025,1.94984496807282,15.5202944,3.63408,27.41698,19.368728942082,0.604764569930386,1.20952913986077,0.604764569930386,0.408879017906787,-0.0849503598885882,0.323928658018199,-16.8907896
218.4012,8.40109999999999,-26.12896,97.00928,93.5326784507553,0.584651520266161,1.16930304053232,0.584651520266161,1.90883248698324,-0.0354755690279332,1.8733569179553,14.1738004,3.82414,27.0996,19.4204842880235,0.611694233535579,1.22338846707116,0.611694233535579,0.414669225287,-0.0819828413120017,0.332686383974998,-17.118408
218.4112,8.4111,-24.86114,92.49268,88.3624347060016,0.587177326168675,1.17435465233735,0.587177326168675,1.81110785420338,-0.0423274874477794,1.7687803667556,12.830683,4.03068,27.6245,19.6256055331541,0.618789103577353,1.23757820715471,0.618789103577353,0.423909438294676,-0.086387318207605,0.337522120087071,-17.343972
218.4212,8.4211,-23.70648,84.2163,82.9210489802371,0.601703862297512,1.20340772459502,0.601703862297512,1.74162620218048,-0.0136023551448181,1.72802384703566,11.497698,4.24162,26.28174,19.6923580430714,0.632516036298411,1.26503207259682,0.632516036298411,0.43478707718528,-0.0727433991207169,0.362043678064563,-17.5664724
218.4338,8.43369999999999,-22.8089,78.69872,78.1942407472434,0.600344768018252,1.2006895360365,0.600344768018252,1.63863739077147,-0.00528593000287248,1.63335146076859,10.1824908,4.39104,23.40088,20.1102227887475,0.651479242816153,1.30295848563231,0.651479242816153,0.45732487895678,-0.0374162789401409,0.419908600016639,-17.7860392
218.4438,8.44370000000001,-22.0003,72.98582,73.6023099832344,0.604600860639733,1.20920172127947,0.604600860639733,1.55334373104306,0.00650537225615691,1.55984910329922,8.8940224,4.48882,17.99316,20.1253445562311,0.66601619463645,1.3320323892729,0.66601619463645,0.467881072951557,0.0247848874118098,0.492665960363367,-18.0035488
218.4538,8.4537,-21.29828,63.98924,68.7169320897165,0.607885685869324,1.21577137173865,0.607885685869324,1.45811924540289,0.0501589536430005,1.50827819904589,7.6411798,4.57012,9.60692,20.1224424975057,0.665743157133998,1.331486314268,0.665743157133998,0.467621821760119,0.122184167942154,0.589805989702272,-18.2209098
218.4638,8.46369999999999,-20.86104,51.06198,63.5261041625716,0.609494647043984,1.21898929408797,0.609494647043984,1.35154179814607,0.13258946857411,1.48413126672018,6.434073,4.56134,0.280759999999999,20.1002734214282,0.665173635921142,1.33034727184228,0.665173635921142,0.466707044336057,0.230094047358395,0.696801091694451,-18.4405374
218.4738,8.47370000000001,-20.5831,40.46628,58.7111028513036,0.608828124961341,1.21765624992268,0.608828124961341,1.24773485820923,0.193870497638918,1.44160535584815,5.2847518,4.45586,-8.87452,20.230589867733,0.663825236440701,1.3276504728814,0.663825236440701,0.46878064026396,0.337209941181949,0.805990581445909,-18.662811
218.4838,8.4837,-20.30516,29.87058,53.4517356047616,0.606333642647029,1.21266728529406,0.606333642647029,1.13130795428452,0.249548013783403,1.38085596806792,4.2044082,4.1746,-23.27882,-112.905722075142,0.65689170415407,1.31378340830814,0.65689170415407,-2.58891083472392,-1.02756553698248,-3.6164763717064,-18.8836004
218.4938,8.49369999999999,-20.08544,25.0488,49.0773863764451,0.603044469225719,1.20608893845144,0.603044469225719,1.03308992983022,0.25290355137448,1.2859934812047,3.2006272,3.88346,-35.09522,-102.846508600864,0.646598436332797,1.29319687266559,0.646598436332797,-2.3213015760933,-0.764591696651023,-3.08589327274432,-19.0941082
218.5038,8.50370000000001,-19.86352,25.47606,45.4610771063564,0.599906712817799,1.1998134256356,0.599906712817799,0.951986535825162,0.209250070769074,1.16123660659424,2.2766298,3.6088,-43.9331,-93.1350178610182,0.638909677246193,1.27781935449239,0.638909677246193,-2.07711160255058,-0.548654398764208,-2.62576600131479,-19.2836204
218.5138,8.5137,-19.50976,29.74852,42.3667954091632,0.594584741515007,1.18916948303001,0.594584741515007,0.87931956982712,0.130945666265164,1.01026523609228,1.4309794,3.22976,-55.33448,-85.1126743414992,0.630109574537799,1.2602191490756,0.630109574537799,-1.87205101223384,-0.32748529693608,-2.19953630916992,-19.4389488
218.5238,8.52369999999999,-19.0747,34.82666,40.0042007996232,0.594394368745397,1.18878873749079,0.594394368745397,0.830018262550276,0.0537125268457669,0.883730789396043,0.657862,2.70132,-71.92384,-81.1123860210172,0.627141095132527,1.25428219026505,0.627141095132527,-1.77565995367663,-0.100574856704421,-1.87623481038105,-19.5373168
218.5362,8.5361,-18.55174,40.66162,38.3200156858941,0.599051031222609,1.19810206244522,0.599051031222609,0.801303171304613,-0.0244824399109569,0.776820731393656,-0.0515472,1.74662,-94.2383,-82.0227267600735,0.628851959222204,1.25770391844441,0.628851959222204,-1.80048697695238,0.13407247846582,-1.66641449848656,-19.5341138
218.5462,8.5461,-17.99034,45.56886,36.8266600566699,0.600366481536369,1.20073296307274,0.600366481536369,0.771766874029895,-0.0916040215434396,0.680162852486455,-0.7075232,0.41068,-121.8262,-88.0827504379454,0.625805531335887,1.25161106267177,0.625805531335887,-1.9241442531298,0.368558339929133,-1.55558591320067,-19.3563006
218.5562,8.55609999999999,-17.40366,48.58398,35.8333179846682,0.60104102741563,1.20208205483126,0.60104102741563,0.751793393518569,-0.133756291703382,0.618037101815187,-1.320362,-1.35922,-154.06498,-102.563318521634,0.619555863096989,1.23911172619398,0.619555863096989,-2.21809375380795,0.556902386167418,-1.66119136764053,-18.9114304
218.5662,8.56610000000001,-16.95322,47.87598,35.0220539339728,0.601455508901984,1.20291101780397,0.601455508901984,0.735279542425661,-0.13493253271239,0.600347009713271,-1.8983696,-3.42684,-181.14016,-120.13055303603,0.611054818207913,1.22210963641583,0.611054818207913,-2.56236511207205,0.65066248524977,-1.91170262682228,-18.1074494
