time_abs_s,time_window_s,q_L_deg,dq_L_deg_s,dq_int_L_deg_s,confidence_L,B_L,D_L,tau_ff_L,tau_damp_L,tau_exo_L,tau_measured_L,q_R_deg,dq_R_deg_s,dq_int_R_deg_s,confidence_R,B_R,D_R,tau_ff_R,tau_damp_R,tau_exo_R,tau_measured_R
50.229,0.219999999999999,-23.99874,73.96242,67.948166571303,0.262419282041157,0.524838564082313,0.262419282041157,0.62241614440669,-0.027545764804751,0.594870379601939,23.4640462,2.73762,-17.73682,-33.2219479409264,0.292173628582181,0.584347257164362,0.292173628582181,-0.338823458235785,-0.0789647345408181,-0.417788192776603,-11.729829
50.2389,0.229900000000001,-22.84628,70.94728,66.3911829314372,0.276356069315787,0.552712138631575,0.276356069315787,0.640452281409945,-0.0219755292272744,0.61847675218267,22.409035,2.46626,-27.23388,-28.6256501818429,0.305565569255342,0.611131138510684,0.305565569255342,-0.305328356379964,-0.00742248471879735,-0.312750841098761,-12.1568746
50.2489,0.239899999999999,-22.43868,60.48584,64.4080702135167,0.290616195685115,0.58123239137023,0.290616195685115,0.653382447920029,0.0198943732494845,0.673276821169513,21.3673622,1.93562,-45.45898,-34.5743493561069,0.319494251181821,0.638988502363642,0.319494251181821,-0.385588814795891,0.0606951671923284,-0.324893647603563,-12.5433528
50.2589,0.249899999999997,-21.9377,57.42188,62.080381587297,0.304867385574338,0.609734771148676,0.304867385574338,0.660651929018788,0.0247876058530428,0.685439534871831,20.3500298,1.20612,-66.95556,-45.4609973517806,0.331668633521384,0.663337267042767,0.331668633521384,-0.526321030914382,0.12442578288069,-0.401895248033692,-12.8609868
50.2689,0.259900000000002,-21.31038,56.90918,59.7052097773508,0.319216854991814,0.638433709983628,0.319216854991814,0.66528143796004,0.0155777587734115,0.680859196733452,19.3661932,0.63482,-83.47168,-57.546959550965,0.342530520426477,0.685061040852954,0.342530520426477,-0.68806429274438,0.15498537698211,-0.533078915762271,-13.0673316
50.2789,0.2699,-20.68306,56.39648,57.3518259342786,0.333889485703575,0.667778971407149,0.333889485703575,0.668432189180178,0.0055672505963977,0.673999439776576,18.4188086,-0.16278,-108.92334,-74.4413262927305,0.352259038419453,0.704518076838906,0.352259038419453,-0.915342464711858,0.211998180224003,-0.703344284487855,-13.1136908
50.289,0.280000000000001,-19.94258,56.56738,55.2027955679523,0.348835009065864,0.697670018131728,0.348835009065864,0.672184508389865,-0.00830802594483978,0.663876482445026,17.5077072,-2.24908,-145.23926,-103.360838688162,0.360678696322294,0.721357392644588,0.360678696322294,-1.301319324587,0.263625951704538,-1.03769337288246,-12.9230558
50.299,0.289999999999999,-19.18672,61.2671,54.5107480607414,0.36312632367574,0.72625264735148,0.36312632367574,0.690950981462496,-0.0428200691571403,0.648130912305355,16.6299316,-4.0761,-172.82714,-127.448386147767,0.36806407130928,0.736128142618561,0.36806407130928,-1.63743899763624,0.291509933815999,-1.34592906382024,-12.391856
50.3089,0.299900000000001,-18.5572,61.73096,54.5369895688056,0.376771102343201,0.753542204686403,0.376771102343201,0.717259171720558,-0.0473068032692814,0.669952368451276,15.781597,-7.35992,-187.30468,-142.879338145304,0.375155554407565,0.750311108815129,0.375155554407565,-1.87106197946215,0.290883794493777,-1.58017818496837,-11.4381376
50.3189,0.309899999999999,-18.08808,58.65478,54.0922410176474,0.390745153354158,0.781490306708316,0.390745153354158,0.73779539056222,-0.0311155552729087,0.706679835289311,14.9618858,-10.64374,-201.78222,-154.650710839001,0.382165711892654,0.764331423785308,0.382165711892654,-2.06305593552479,0.314369520829637,-1.74868641469515,-10.0175728
50.3289,0.319899999999997,-17.55414,53.00292,52.650027315854,0.405316201020469,0.810632402040938,0.405316201020469,0.744903350181782,-0.0024963989201566,0.742406951261625,14.1729438,-13.9792,-204.73632,-159.640878186182,0.389117392124723,0.778234784249446,0.389117392124723,-2.16836362902172,0.306260266714731,-1.86210336230699,-8.1197878
50.3389,0.329900000000002,-17.06306,47.49754,50.2498603915337,0.420045220059744,0.840090440119488,0.420045220059744,0.736780748791934,0.0201777344572599,0.756958483249194,13.416925,-16.3874,-196.43554,-162.756804996994,0.397243048369718,0.794486096739437,0.397243048369718,-2.25685067589173,0.233501376044204,-2.02334929984753,-5.789641
50.3489,0.3399,-16.6258,40.80808,47.4341416235952,0.434226801836372,0.868453603672744,0.434226801836372,0.718977062188825,0.0502168496883356,0.76919391187716,12.6956398,-18.7956,-188.13476,-161.614319311375,0.406989679255689,0.813979358511378,0.406989679255689,-2.29599319665927,0.188382909549531,-2.10761028710974,-3.1228052
50.359,0.350000000000001,-16.24018,35.15622,44.353831201212,0.44798211712409,0.89596423424818,0.44798211712409,0.693584182742348,0.0719139415401865,0.765498124282535,12.0111114,-19.88104,-185.05858,-164.621163122464,0.41800085467342,0.836001709346839,0.41800085467342,-2.40198449056131,0.149100994780542,-2.25288349578077,-0.2249132
50.3689,0.359899999999996,-15.87544,33.49608,41.3924113563015,0.461355306504195,0.922710613008389,0.461355306504195,0.666597393054888,0.0635825955088601,0.730179988563748,11.3645452,-21.64764,-178.22264,-161.758526189137,0.429662791286199,0.859325582572398,0.429662791286199,-2.42606420463822,0.123464889668072,-2.30259931497015,2.8098838
50.3789,0.369900000000001,-15.49312,35.38818,39.6266962866335,0.475296341276216,0.950592682552433,0.475296341276216,0.657445414722048,0.0351605528469434,0.692605967568992,10.7551778,-23.0495,-173.8037,-159.433157814619,0.441971959931934,0.883943919863868,0.441971959931934,-2.45969199952591,0.110852435361441,-2.34883956416447,5.90165
50.3889,0.379899999999999,-15.08552,37.56104,38.7757895623692,0.489820454055955,0.97964090811191,0.489820454055955,0.662986873072602,0.010384869309058,0.67337174238166,10.1803868,-24.40742,-169.26268,-156.588890080645,0.454611896735779,0.909223793471558,0.454611896735779,-2.48490108459239,0.100559861878717,-2.38434122271367,8.9857844
50.3989,0.389899999999997,-14.66476,37.79298,37.8054440934924,0.504713359461351,1.0094267189227,0.504713359461351,0.66604950160415,0.000109795076577557,0.666159296680727,9.6366656,-26.09492,-165.75926,-152.23147669629,0.467325378126052,0.934650756252104,0.467325378126052,-2.48331144158837,0.11033755891514,-2.37297388267323,12.0135764
50.4089,0.399900000000002,-14.21102,35.44924,36.7539784411714,0.519598411855631,1.03919682371126,0.519598411855631,0.666621834616921,0.0118322855135405,0.678454120130461,9.120277,-27.76594,-163.8916,-148.546642467144,0.479805756167693,0.959611512335386,0.479805756167693,-2.48791567968269,0.128501593223494,-2.3594140864592,14.9549506
50.4189,0.4099,-13.77486,34.96096,35.682276170717,0.534421605236615,1.06884321047323,0.534421605236615,0.66564691053018,0.00672801642832532,0.672374926958505,8.6274274,-29.50506,-170.52002,-146.74640880666,0.491392017052992,0.982784034105984,0.491392017052992,-2.51711432959291,0.203892203862265,-2.31322212573065,17.8041592
50.4289,0.419899999999998,-13.35188,35.00978,34.7517628829381,0.549336142284881,1.09867228456976,0.549336142284881,0.666380648695188,-0.00247379700450525,0.663906851690683,8.1546094,-32.0385,-176.33056,-142.216803638239,0.501340391257247,1.00268078251449,0.501340391257247,-2.48880558342243,0.298496749795583,-2.19030883362685,20.5840464
50.4389,0.429899999999996,-13.02448,33.94776,33.6707841228945,0.564289455338762,1.12857891067752,0.564289455338762,0.663227504538931,-0.00272785479422851,0.660499649744702,7.6993896,-34.25444,-182.6538,-138.630993082261,0.509521689780144,1.01904337956029,0.509521689780144,-2.4656440125767,0.391487386334795,-2.07415662624191,23.3308282
50.4489,0.439900000000002,-12.71356,33.8379,33.0288697444508,0.579194683425211,1.15838936685042,0.579194683425211,0.667768059640822,-0.00817836892571239,0.65958969071511,7.2607308,-36.48686,-184.06982,-134.439846032938,0.516348942879705,1.03269788575941,0.516348942879705,-2.42314086552108,0.447264786530892,-1.97587607899019,26.0698704
50.4589,0.4499,-12.4521,35.0586,32.7103859970687,0.593919161887207,1.18783832377441,0.593919161887207,0.678141573480128,-0.0243412220656557,0.653800351414472,6.838327,-38.68962,-180.01708,-126.958303389412,0.522387658868007,1.04477531773601,0.522387658868007,-2.31505536516196,0.483757273774015,-1.83129809138795,28.8031668
50.4689,0.459899999999998,-12.19612,33.94776,32.3055554981693,0.608570932180001,1.21714186436,0.608570932180001,0.686271211987775,-0.0174427843202851,0.66882842766749,6.4321018,-40.42218,-168.00536,-119.310081953807,0.528507942462931,1.05701588492586,0.528507942462931,-2.20108100332565,0.449175164847482,-1.75190583847817,31.50304
50.4789,0.469900000000003,-11.96102,30.99366,31.465323440166,0.623386462402308,1.24677292480462,0.623386462402308,0.684694643633597,0.0051317672245384,0.689826410858136,6.042032,-41.6109,-154.01612,-113.935306317171,0.535760766974315,1.07152153394863,0.535760766974315,-2.13077010616475,0.37478724719617,-1.75598285896858,34.1134496
50.4889,0.479900000000001,-11.62046,28.95508,30.1865706297371,0.638237834171362,1.27647566834272,0.638237834171362,0.672517648717396,0.0137180071377901,0.686235655855186,5.6674368,-42.79962,-140.02688,-107.729264548998,0.544444557495279,1.08888911499056,0.544444557495279,-2.04736238044476,0.306903250148789,-1.74045913029597,36.569504
50.4989,0.489899999999999,-11.29416,27.58788,28.9620551291915,0.65301044693786,1.30602089387572,0.65301044693786,0.660171647017525,0.0156617245268357,0.675833371544361,5.306472,-44.26082,-123.23,-98.1878304012195,0.554440717287755,1.10888143457551,0.554440717287755,-1.90029114113546,0.242328468043955,-1.65796267309151,38.8179322
50.5089,0.499899999999997,-11.02938,27.49022,27.9963789045958,0.667846356838223,1.33569271367645,0.667846356838223,0.652658182330084,0.00589984782977515,0.658558030159859,4.9572304,-45.57368,-109.06984,-89.2868489931802,0.565528984086238,1.13105796817248,0.565528984086238,-1.76258361200392,0.195264902604554,-1.56731870939937,40.8240562
50.5189,0.509900000000002,-10.76022,28.13718,27.2388851596459,0.667992835189568,1.33598567037914,0.667992835189568,0.635138583673179,-0.0104729270173777,0.624665656655802,4.6186236,-46.60748,-98.13234,-82.2498001065681,0.562689828425994,1.12537965685199,0.562689828425994,-1.61551605732041,0.155979091715885,-1.45953696560453,42.572455
50.5289,0.5199,-10.5394,29.11374,26.8591883268726,0.668318404205737,1.33663680841147,0.668318404205737,0.626590301534451,-0.0262978946999026,0.600292406834549,4.2901498,-47.3908,-89.99024,-76.827081800176,0.560586895136083,1.12117379027217,0.560586895136083,-1.50336571435922,0.128789485859766,-1.37457622849945,44.0633248
50.5389,0.529899999999998,-10.30758,28.77196,26.2636289414961,0.669390654407062,1.33878130881412,0.669390654407062,0.613679678107464,-0.0293050096008925,0.584374668506571,3.9716566,-48.45758,-78.57666,-68.65170938131,0.559768610738357,1.11953722147671,0.559768610738357,-1.34142766925494,0.096964835223201,-1.24446283403173,45.3063844
50.5489,0.539900000000003,-10.00656,28.68652,25.8987270676616,0.671344169717667,1.34268833943533,0.671344169717667,0.606919377578718,-0.0326650330514867,0.574254344527232,3.6624666,-49.01788,-71.60644,-64.4180189213229,0.559889606064281,1.11977921212856,0.559889606064281,-1.25897507787867,0.0702446546703451,-1.18873042320832,46.3173382
50.5589,0.549900000000001,-9.63852,28.9795,25.1866203926979,0.674187318018065,1.34837463603613,0.674187318018065,0.592731269102115,-0.0446300120487676,0.548101257053348,3.3605378,-49.50238,-63.75732,-60.6078529696188,0.560269598334451,1.1205391966689,0.560269598334451,-1.1853137430986,0.0307972182781171,-1.15451652482048,47.1163894
50.5689,0.559899999999999,-9.25838,30.06594,24.74290609508,0.67866582350027,1.35733164700054,0.67866582350027,0.586157126528777,-0.0630510871708711,0.523106039357906,3.0628476,-50.0484,-53.08838,-55.6449705777714,0.560603904015844,1.12120780803169,0.560603904015844,-1.08890351121317,-0.0250146637509574,-1.11391817496412,47.7245814
50.5789,0.569899999999997,-8.87824,31.15238,24.3069545842082,0.684268505715315,1.36853701143063,0.684268505715315,0.580583199431939,-0.0817531249257195,0.49883007450622,2.7663708,-50.6087,-34.52148,-49.5116503719159,0.559615657461098,1.1192313149222,0.559615657461098,-0.967174022600994,-0.146411029214084,-1.11358505181508,48.1592006
50.5889,0.579900000000002,-8.61456,32.64164,24.3810656873347,0.689985550498723,1.37997110099745,0.689985550498723,0.587218925127986,-0.0994781284589835,0.487740796669003,2.4692952,-50.88554,-19.22606,-44.8265599158782,0.556695542942897,1.11339108588579,0.556695542942897,-0.871084967259559,-0.24873881324933,-1.11982378050889,48.4329946
50.5989,0.5899,-8.47832,33.56938,24.9108835377232,0.695686434751335,1.39137286950267,0.695686434751335,0.604936834864333,-0.105131627239194,0.499805207625139,2.1723066,-50.9943,-2.01416,-40.5381897238917,0.5520676963011,1.1041353926022,0.5520676963011,-0.78120326499706,-0.371194397260061,-1.15239766225712,48.5567046
50.6089,0.599899999999998,-8.21246,33.11772,24.8024377061091,0.700621103354172,1.40124220670834,0.700621103354172,0.606575612347137,-0.101680478125218,0.504895134221919,1.8773038,-50.9152,17.26074,251.369885999176,0.529930409934922,1.05986081986984,0.529930409934922,4.64985546456951,2.16528262226593,6.81513808683544,48.5392124
50.6189,0.609899999999996,-7.96088,31.92142,24.8150908132661,0.703027491471235,1.40605498294247,0.703027491471235,0.608969498044721,-0.0871956856888141,0.521773812355907,1.5849494,-50.62406,39.12354,-28.1568955816876,0.50568593036418,1.01137186072836,0.50568593036418,-0.497019014642839,-0.593809351257095,-1.09082836589993,48.3863402
50.6289,0.619900000000001,-7.59064,30.8716,24.5989709648937,0.703214959465844,1.40642991893169,0.703214959465844,0.603826826931623,-0.0769865880201421,0.526840238911481,1.2943336,-50.10442,59.5581,212.631356463332,0.488525792390549,0.977051584781099,0.488525792390549,3.62595300338338,1.30516129709827,4.93111430048165,48.1020684
50.6389,0.629899999999999,-7.17426,28.61328,23.8474358294028,0.704067753638982,1.40813550727796,0.704067753638982,0.586088913254901,-0.0585641251048802,0.527524788150021,1.0028806,-48.94646,93.65234,172.968315288012,0.469974623249491,0.939949246498982,0.469974623249491,2.83758138915002,0.650597581888873,3.48817897103889,47.6843354
50.6489,0.639899999999997,-6.75788,26.35496,23.1319646739989,0.706621354508367,1.41324270901673,0.706621354508367,0.570566989376543,-0.0397487797912414,0.530818209585301,0.7069072,-47.43254,128.84522,175.586232375371,0.459892879100319,0.919785758200638,0.459892879100319,2.81873668963869,0.37517351079,3.19391020042869,47.1187762
50.6589,0.649900000000002,-6.50848,23.88914,22.5519519681509,0.710165609068814,1.42033121813763,0.710165609068814,0.559050626110975,-0.0165740820903014,0.542476544020674,0.4038558,-46.0175,159.63136,167.066227902369,0.455737897636343,0.911475795272687,0.455737897636343,2.6577319347885,0.0591378823331287,2.71686981712163,46.3874672
50.6689,0.6599,-6.28106,21.61864,21.7788151112722,0.713916309124355,1.42783261824871,0.713916309124355,0.542736356271794,0.00199581234821924,0.544732168620013,0.0934962,-44.30584,186.8042,164.758458440999,0.454376306370651,0.908752612741302,0.454376306370651,2.61318863015556,-0.174830724111079,2.43835790604449,45.4794042
50.6789,0.669899999999998,-6.13166,20.47118,21.1584336090001,0.717244324527028,1.43448864905406,0.717244324527028,0.529734181152807,0.00860322967511884,0.538337410827926,-0.22245,-42.36236,207.60498,166.883979300587,0.451199055483377,0.902398110966754,0.451199055483377,2.62839233450134,-0.320674178971907,2.30771815552943,44.3892486
50.6889,0.679899999999996,-5.8713,26.36718,21.0510240401141,0.719202535933183,1.43840507186637,0.719202535933183,0.528483947763851,-0.066730793790723,0.461753153973128,-0.5411686,-41.0572,214.74608,171.71996427528,0.446694040162616,0.893388080325232,0.446694040162616,2.67755444713657,-0.335443720792578,2.34211072634399,43.122521
50.6989,0.689900000000002,-5.52414,30.11474,20.9576654032203,0.719215672079812,1.43843134415962,0.719215672079812,0.526149797988497,-0.114945840974275,0.411203957014222,-0.8605832,-39.34114,210.71776,172.408275586965,0.442686427816109,0.885372855632219,0.442686427816109,2.66416843593522,-0.295991937807762,2.36817649812745,41.7018884
50.7089,0.6999,-5.16598,29.74852,20.8188863183345,0.717928668964316,1.43585733792863,0.717928668964316,0.521730412636364,-0.111890266227258,0.409840146409106,-1.180691,-37.25814,204.85838,170.392400067446,0.439656749281144,0.879313498562288,0.439656749281144,2.61499780097277,-0.264473244394483,2.35052455657829,40.1561602
50.7189,0.709899999999998,-4.84078,29.3823,20.6098126873331,0.716895138635667,1.43379027727133,0.716895138635667,0.515747395333619,-0.109762945222833,0.405984450110786,-1.5027404,-34.82906,202.94188,169.483220735029,0.438149139066858,0.876298278133717,0.438149139066858,2.59212555906935,-0.255863221966131,2.33626233710322,38.5064798
50.7289,0.719900000000003,-4.54524,27.91746,20.4842281921619,0.716343274068964,1.43268654813793,0.716343274068964,0.512210121396413,-0.0929343427280629,0.41927577866835,-1.827823,-32.84602,200.92772,168.793400229132,0.436341281145509,0.872682562291018,0.436341281145509,2.57092334307344,-0.244721869162429,2.32620147391101,36.7672296
50.7389,0.729900000000001,-4.36066,22.90038,20.1698904533373,0.716519534784873,1.43303906956975,0.716519534784873,0.504474174087718,-0.0341464784376136,0.470327695650104,-2.1557234,-30.86298,198.91356,162.969259613049,0.432008360112504,0.864016720225008,0.432008360112504,2.45756609622902,-0.271018884768158,2.18654721146086,34.953682
50.7489,0.739899999999999,-4.20246,21.21582,19.850354101275,0.716901968872858,1.43380393774572,0.716901968872858,0.496747162145797,-0.0170851186517357,0.479662043494061,-2.4841938,-29.28094,203.6743,160.244654752666,0.426152994727937,0.852305989455874,0.426152994727937,2.38372669304204,-0.323019837401769,2.06070685564027,33.0821714
50.7589,0.749899999999997,-3.9399,25.70802,19.6944112763576,0.717006833244078,1.43401366648816,0.717006833244078,0.492916845948255,-0.0752550813332301,0.417661764615025,-2.8099176,-27.2968,202.19726,153.451543056792,0.420934794591157,0.841869589182313,0.420934794591157,2.25472432019389,-0.358120066138606,1.89660425405528,31.1668536
50.7689,0.759900000000002,-3.65646,23.71828,19.3728795097973,0.71675336973648,1.43350673947296,0.71675336973648,0.484698062864318,-0.054359683569645,0.430338379294673,-3.1311864,-25.80376,190.34424,147.586674430457,0.417087739904916,0.834175479809832,0.417087739904916,2.14873043010879,-0.311256021626602,1.83747440848219,29.2244104
50.7789,0.7699,-3.44662,13.09816,18.2785257083019,0.716249459105021,1.43249891821004,0.716249459105021,0.45699645813595,0.0647592923609714,0.521755750496921,-3.4503888,-23.7625,174.90236,136.027311411115,0.415235432441565,0.830470864883131,0.415235432441565,1.97164119094534,-0.28173624216609,1.68990494877925,27.276581
50.7889,0.779899999999998,-3.28292,0.195320000000003,16.6206607033039,0.71441848217222,1.42883696434444,0.71441848217222,0.414484532482627,0.204806829999347,0.619291362481974,-3.7731916,-21.53558,149.65822,120.769020842972,0.415902228347206,0.831804456694411,0.415902228347206,1.75329161452228,-0.209702746112926,1.54358886840935,25.3426014
50.7989,0.789900000000003,-3.30378,-18.88428,-42.6947236177715,0.711615932994724,1.42323186598945,0.711615932994724,-1.06054043908331,-0.295726686923073,-1.35626712600638,-4.1027688,-19.73054,123.55958,106.541919665353,0.419510724123325,0.839021448246649,0.419510724123325,1.56016649910822,-0.124600643721805,1.43556585538642,23.4394536
50.8089,0.799900000000001,-3.62128,-41.10108,-42.313262064334,0.710787518299026,1.42157503659805,0.710787518299026,-1.04984132476903,-0.0150378245755051,-1.06487914934453,-4.4331592,-18.69454,105.52978,97.8444687118584,0.425263500075816,0.850527000151631,0.425263500075816,1.45245187624903,-0.0570422883734578,1.39540958787557,21.5876366
50.8189,0.809899999999999,-4.14094,-60.36378,-48.6019529287726,0.71068127140507,1.42136254281014,0.71068127140507,-1.20569082029167,0.145890505165706,-1.05980031512596,-4.7459854,-17.86178,83.6914,89.6753487159568,0.43206047462381,0.86412094924762,0.43206047462381,1.35246170163111,0.0451242263271855,1.39758592795829,19.8096426
50.8289,0.819899999999997,-5.18354,-88.40332,-60.8426974071225,0.707678692655815,1.41535738531163,0.707678692655815,-1.50297564409241,0.340410158148813,-1.16256548594359,-4.993137,-17.53658,60.74218,83.7809695509567,0.437576082688227,0.875152165376455,0.437576082688227,1.27969455242541,0.175950538892385,1.45564509131779,18.1276952
50.8389,0.829900000000002,-6.22614,-116.44286,-76.9532418095051,0.702098436286921,1.40419687257384,0.702098436286921,-1.88595918236269,0.483902992798683,-1.40205618956401,-5.0903488,-17.37288,46.64306,78.7359702465377,0.439639278024801,0.879278556049601,0.439639278024801,1.20830628042564,0.246253808053715,1.45456008847936,16.5613788
