t_s,mat_tau_L,mat_tau_R,local_ref_single_L,local_ref_single_R,local_deploy_single_L,local_deploy_single_R,local_ref_mcmean_L,local_ref_mcmean_R,local_deploy_mcmean_L,local_deploy_mcmean_R,local_ref_matcfg_L,local_ref_matcfg_R,local_deploy_matcfg_L,local_deploy_matcfg_R
55.3488,0.503483062731528,1.44955874647493,0.48465244042705524,2.9817104696658667,0.29065996408462524,2.6380739212036133,0.41750436180155576,2.890613527183727,0.44750178456306455,2.760893201828003,0.4700331794579218,2.905518467173022,0.47162434458732605,2.3342692852020264
55.3588,0.414383335372497,1.56444580411114,0.4891777228826715,3.591044845327214,0.2984383702278137,3.0025599002838135,0.42352536637619903,3.327169837686477,0.45419175922870636,3.15830283164978,0.3834750960106198,3.059859232483299,0.4950256049633026,2.6491034030914307
55.3689,0.348190175294181,1.65944545101039,0.48351923175894024,3.885630520594925,0.30112698674201965,3.202582597732544,0.4282584729455136,3.550137299928564,0.45712563693523406,3.4114728927612306,0.3347868636308416,3.216578262833218,0.5390682220458984,2.8755733966827393
55.3788,0.430968210184397,1.80170193953154,0.15130039339346196,3.648873537498634,-0.04998897761106491,3.1364166736602783,0.10734489453320444,3.3867721729463383,0.1244772844016552,3.3472146511077883,0.4407961841443912,3.330597413207175,0.4383164644241333,3.020721673965454
55.3889,0.494753827132425,1.64718874624913,0.37796152632212565,3.4513800032323885,0.20481079816818237,3.0624237060546875,0.33903504156297093,3.316401635558382,0.3584072649478912,3.344356346130371,0.5089108686856327,3.1795095474862487,0.37180647253990173,3.1493914127349854
55.3988,0.545164758300573,1.4315539908147,-0.4220384736778744,3.573563225916713,-0.5951892137527466,3.1798205375671387,-0.46096495843702917,3.464268243272243,-0.441592738032341,3.491642642021179,0.5446692287525832,2.9738884018266525,0.45526111125946045,3.298462390899658
55.4088,-1.35852321448596,1.19175182321923,-0.9793714418274917,2.773563225916713,-0.9765766859054565,2.3798205852508545,-0.9860442751411952,2.664268243272243,-0.9596667230129242,2.691642642021179,-0.2553307712474169,2.790301524892453,0.5175252556800842,3.1649789810180664
55.4188,-1.00399084209122,0.950371959241312,-0.8571467680593943,2.3013491043990792,-0.8286683559417725,1.9426718950271606,-0.8669251936437294,2.2304623349130295,-0.8372842669487,2.302749049663544,-0.6580788598818574,2.598561454449365,0.5556056499481201,3.005300998687744
55.4288,-0.910084199273845,0.703502193282582,-0.5800126654611086,2.3518584144221166,-0.5941944122314453,1.9573065042495728,-0.5898990236918814,2.257938957845326,-0.575300794839859,2.3012001633644106,-0.6442451909223218,2.38596896149605,-0.24439434707164764,2.802724838256836
55.4388,-0.891379561728483,0.804611215456777,-0.6590827721159076,2.426287474256314,-0.6941084265708923,2.050243377685547,-0.6698420798619946,2.335101667754076,-0.6586474895477294,2.3624793529510497,-0.7000679533154841,2.3835723693271285,-0.7788490653038025,2.61238694190979
55.4489,-0.962882421447158,0.859363740086064,-0.5999792156183004,2.4154276621760564,-0.6526373624801636,2.079930305480957,-0.609139026560247,2.340421755676883,-0.618957245349884,2.395888876914978,-0.866364257158748,2.270508275026158,-0.7469115257263184,2.4016635417938232
55.4588,-1.1425131722733,0.915340548104032,-0.7162369769377319,1.7785531787303552,-0.7663598656654358,1.7422515153884888,-0.7449434270335956,1.9564788016292727,-0.8164680123329162,1.9545234560966491,-1.1361767854030314,2.043695176449898,-0.7273303270339966,2.4096529483795166
55.4688,-1.63737538135523,0.967469799838974,-1.5012616027287429,0.9785531787303552,-1.363006353378296,1.0016429424285889,-1.4436984433851832,1.2160194844746517,-1.524972426891327,1.2098653852939605,-1.8365451515596518,1.6802598531086816,-0.8530182242393494,2.2722535133361816
55.4788,-2.02192438554158,1.00902271286702,-2.3012616027287427,0.6994039631394542,-2.16300630569458,0.7618308067321777,-2.243698443385183,0.8563619382663961,-2.32497239112854,0.8234072983264923,-2.497631849150725,1.0256531195434762,-1.0400077104568481,2.0429868698120117
55.4888,-2.39183889622568,0.990995883430446,-3.1012616027287425,0.6762066479285038,-2.9630062580108643,0.6967951059341431,-3.043698443385183,0.7913558982203681,-3.124972438812256,0.7725385546684265,-3.297631849150725,0.6815615708925733,-1.504373550415039,1.6566402912139893
55.4988,-2.79630852385133,0.98393862992686,-3.9012616027287423,0.5902031025499931,-3.7630064487457275,0.598601222038269,-3.8436984433851835,0.6637008930650691,-3.673996424674988,0.6585576444864273,-3.6623793324612426,0.5549703553231096,-1.9994257688522339,1.1682981252670288
55.5088,-3.2993579736118,0.957837417622697,-3.711470398112618,0.5287981147036307,-4.05708646774292,0.5344798564910889,-3.8997815212784595,0.5706306208857127,-3.8657967805862428,0.5759494572877883,-3.8549731974210193,0.4483155078331579,-2.7994258403778076,0.9197006821632385
55.5188,-3.60323236283095,0.848079295063213,-3.41946689001413,0.36111341590015733,-3.9416513442993164,0.37029334902763367,-3.78416308419809,0.39356264199499275,-4.05568118095398,0.39781875610351564,-3.835487137541032,0.3420983725843422,-3.599425792694092,0.758660078048706
55.5288,-3.81705445960278,0.67926666866953,-3.8469171501655106,0.14576368524677627,-3.8561599254608154,0.15167641639709473,-3.7840115163611983,0.18032684600735233,-4.004040217399597,0.15348046687431632,-3.852964509659905,0.24591849345105943,-4.060136795043945,0.6144131422042847
55.5388,-3.85760939629301,0.485297529568268,-3.805515035492083,0.12658881726437177,-3.761643409729004,0.12744255363941193,-3.721195404014568,0.16421323901574492,-3.836266875267029,0.11311475075781345,-3.7824574210827193,0.1502944542233347,-3.9375550746917725,0.49426165223121643
55.5488,-3.77061941295647,0.298364370656772,-3.97863541809972,0.1318614161371754,-3.8505465984344482,0.25331610441207886,-3.961753981638065,0.1981851083183073,-3.9596966743469237,0.1772384326905012,-3.6247664492526925,0.13960983908135838,-3.9045798778533936,0.40091222524642944
55.5588,-3.6375235078023,0.185715915166072,-3.2892514316615356,0.2561138599478377,-3.5173914432525635,0.49829283356666565,-3.4753627472330804,0.3225316887985921,-3.474831295013428,0.413515967130661,-3.4087358686481326,0.33471996976713925,-3.8583014011383057,0.3258609175682068
55.5688,-3.55389274050768,0.143650701353362,-2.761556309683714,0.7759861043076199,-3.1084063053131104,0.8312077522277832,-3.1271464591492406,0.6940654514798298,-3.1330666542053223,0.763296315073967,-3.253849157606277,0.643399210980408,-3.7406039237976074,0.3119879364967346
55.5788,-3.43060354710913,0.169946308508473,-2.3887555779132197,1.1060556538095838,-2.784123420715332,1.0486927032470703,-2.8323178943640914,0.9592254289659804,-2.8681385993957518,0.9751033067703248,-3.0542364456932765,0.8712170003558425,-3.5950827598571777,0.3984699547290802
55.5888,-3.33758538959596,0.241698480926974,-2.846054912145805,1.1531024614294212,-2.957468271255493,1.1365196704864502,-3.121650292959542,1.0727042271239062,-3.080965828895569,1.098621529340744,-2.9201840462981354,0.9932539103376363,-3.4991393089294434,0.5639724731445312
55.5988,-3.31187974952827,0.333878752467645,-2.84548637366418,1.1223021237838204,-2.8911001682281494,1.0933829545974731,-3.1059260904208803,1.076243310447204,-2.997575879096985,1.1292379796504974,-2.882256853794521,1.032936187746854,-3.316185474395752,0.7147899866104126
55.6088,-3.23794858775462,0.41461225616892,-2.7631484667246102,1.0705328208213991,-2.7094690799713135,1.0156233310699463,-2.9460929463523775,1.0083297721035467,-2.8353901147842406,1.0774158179759978,-2.78615390659943,1.0058441753542096,-3.196641445159912,0.842088520526886
55.6188,-3.03805424848804,0.447620179695838,-2.921051469921565,0.9617822146411048,-2.795551061630249,0.9032633304595947,-3.038403029801509,0.9046157612281378,-2.952519106864929,0.971957665681839,-2.5329930766714956,0.9314338973270292,-3.1781888008117676,0.934306800365448
55.6288,-2.81575493638304,0.448623379986794,-2.499053951696174,0.8745406521659581,-2.2933075428009033,0.8374660015106201,-2.525057701108704,0.8269640052697339,-2.435981798171997,0.8843087136745453,-2.226841863244535,0.8391772208893442,-3.088562488555908,0.9483504295349121
55.6388,-2.60500597865064,0.309067457549914,-2.048244431673054,0.759144600152223,-1.7372196912765503,0.7307692766189575,-1.9923393663126148,0.7181396393018956,-1.9183996438980102,0.7653604686260224,-1.954011767833076,0.6596171484784712,-2.8520402908325195,0.9038611650466919
55.6488,-2.39965459816008,0.221482028520863,-1.8565076218260539,0.7203760583081557,-1.59766685962677,0.7027555704116821,-1.8579890126798244,0.6836488045364547,-1.7968530535697937,0.7208692908287049,-1.7055052811402194,0.5751623806094567,-2.5842788219451904,0.823138952255249
55.6588,-2.1658990949988,0.152812802690084,-1.759803452341595,0.2636245238996886,-1.869789958000183,0.22047409415245056,-1.9127379451546946,0.1756752385849892,-1.8461990237236023,0.23713895231485366,-1.8329476827352016,0.5338113902519354,-2.3155829906463623,0.6445072293281555
