Time_s,ref_tau_L,new_tau_L,ref_tau_R,new_tau_R,err_L,err_R
50.4189,12.666833102703094,12.666833102703094,-12.055091857910156,-12.055091857910156,0.0,0.0
50.4289,12.444628179073334,12.444628179073334,-12.026999294757843,-12.026999294757843,0.0,0.0
50.4389,12.492561936378479,12.492561936378479,-12.278978526592255,-12.278978526592255,0.0,0.0
50.4489,12.532241642475128,12.532241642475128,-11.98335886001587,-11.98335886001587,0.0,0.0
50.4589,12.521517276763916,12.521517276763916,-11.983432173728943,-11.983432173728943,0.0,0.0
50.4689,12.524741291999817,12.524741291999817,-11.50063008069992,-11.50063008069992,0.0,0.0
50.4789,12.446733713150024,12.446733713150024,-11.0483917593956,-11.0483917593956,0.0,0.0
50.4889,12.378130853176117,12.378130853176117,-10.538704097270966,-10.538704097270966,0.0,0.0
50.4989,12.32494980096817,12.32494980096817,-9.925880134105682,-9.925880134105682,0.0,0.0
50.5089,12.363507449626923,12.363507449626923,-9.757621586322784,-9.757621586322784,0.0,0.0
50.5189,12.346910834312439,12.346910834312439,-8.031419813632965,-8.031419813632965,0.0,0.0
50.5289,12.313833832740784,12.313833832740784,-7.329001575708389,-7.329001575708389,0.0,0.0
50.5389,12.246453166007996,12.246453166007996,-6.446656733751297,-6.446656733751297,0.0,0.0
50.5489,12.19115138053894,12.19115138053894,-5.8038729429244995,-5.8038729429244995,0.0,0.0
50.5589,12.076478004455566,12.076478004455566,-4.261171370744705,-4.261171370744705,0.0,0.0
50.5689,12.040425539016724,12.040425539016724,-2.684914693236351,-2.684914693236351,0.0,0.0
50.5789,11.924728453159332,11.924728453159332,-0.3620398510247469,-0.3620398510247469,0.0,0.0
50.5889,11.827124655246735,11.827124655246735,2.547554075717926,2.547554075717926,0.0,0.0
50.5989,11.523818671703339,11.523818671703339,7.204994112253189,7.204994112253189,0.0,0.0
50.6089,11.022722125053406,11.022722125053406,9.420303404331207,9.420303404331207,0.0,0.0
50.6189,10.456310212612152,10.456310212612152,11.614658832550049,11.614658832550049,0.0,0.0
50.6289,9.444693624973297,9.444693624973297,12.460088431835175,12.460088431835175,0.0,0.0
50.6389,8.213559687137604,8.213559687137604,13.098119795322418,13.098119795322418,0.0,0.0
50.6489,6.519193947315216,6.519193947315216,13.537252843379974,13.537252843379974,0.0,0.0
50.6589,3.8336724042892456,3.8336724042892456,14.002735018730164,14.002735018730164,0.0,0.0
50.6689,1.114177666604519,1.114177666604519,14.070278406143188,14.070278406143188,0.0,0.0
50.6789,-1.3561953976750374,-1.3561953976750374,14.146033823490143,14.146033823490143,0.0,0.0
50.6889,-2.589162066578865,-2.589162066578865,14.213859736919403,14.213859736919403,0.0,0.0
50.6989,-2.957599461078644,-2.957599461078644,14.203623533248901,14.203623533248901,0.0,0.0
50.7089,-1.5184435620903969,-1.5184435620903969,14.147576093673706,14.147576093673706,0.0,0.0
50.7189,-1.8147115409374237,-1.8147115409374237,13.967360258102417,13.967360258102417,0.0,0.0
50.7289,-2.9176993668079376,-2.9176993668079376,14.033263921737671,14.033263921737671,0.0,0.0
50.7389,-3.1676870584487915,-3.1676870584487915,14.178134500980377,14.178134500980377,0.0,0.0
50.7489,-3.7410539388656616,-3.7410539388656616,14.13196474313736,14.13196474313736,0.0,0.0
50.7589,-3.4066519886255264,-3.4066519886255264,14.121752679347992,14.121752679347992,0.0,0.0
50.7689,-3.0954527109861374,-3.0954527109861374,14.094980657100677,14.094980657100677,0.0,0.0
50.7789,-2.7883180975914,-2.7883180975914,13.853199183940887,13.853199183940887,0.0,0.0
50.7889,-4.404157251119614,-4.404157251119614,13.829723596572876,13.829723596572876,0.0,0.0
50.7989,-7.076297253370285,-7.076297253370285,13.82798284292221,13.82798284292221,0.0,0.0
50.8089,-8.373953104019165,-8.373953104019165,13.49788248538971,13.49788248538971,0.0,0.0
50.8189,-10.207990407943726,-10.207990407943726,13.64033818244934,13.64033818244934,0.0,0.0
50.8289,-10.957386195659637,-10.957386195659637,13.578258454799652,13.578258454799652,0.0,0.0
50.8389,-11.65631890296936,-11.65631890296936,13.029601871967316,13.029601871967316,0.0,0.0
50.8489,-12.890766263008118,-12.890766263008118,12.558724880218506,12.558724880218506,0.0,0.0
50.8589,-12.47657597064972,-12.47657597064972,12.247950732707977,12.247950732707977,0.0,0.0
50.8689,-13.231526613235474,-13.231526613235474,12.865602672100067,12.865602672100067,0.0,0.0
50.8789,-13.075466752052307,-13.075466752052307,13.192664980888367,13.192664980888367,0.0,0.0
50.8889,-13.15403938293457,-13.15403938293457,13.193864822387695,13.193864822387695,0.0,0.0
50.8989,-13.079098463058472,-13.079098463058472,13.182671070098877,13.182671070098877,0.0,0.0
50.9089,-12.86873996257782,-12.86873996257782,13.265255391597748,13.265255391597748,0.0,0.0
50.9189,-12.401851415634155,-12.401851415634155,13.470905721187592,13.470905721187592,0.0,0.0
50.9289,-12.355669140815735,-12.355669140815735,13.504240214824677,13.504240214824677,0.0,0.0
50.9389,-12.328716516494751,-12.328716516494751,13.299743235111237,13.299743235111237,0.0,0.0
50.9489,-11.993250846862793,-11.993250846862793,12.922289371490479,12.922289371490479,0.0,0.0
50.9589,-11.580523252487183,-11.580523252487183,12.656177580356598,12.656177580356598,0.0,0.0
50.9689,-11.262731552124023,-11.262731552124023,12.300978899002075,12.300978899002075,0.0,0.0
50.9789,-10.997065007686615,-10.997065007686615,11.509301662445068,11.509301662445068,0.0,0.0
50.9889,-10.685610473155975,-10.685610473155975,11.355568170547485,11.355568170547485,0.0,0.0
50.9989,-10.437140464782715,-10.437140464782715,10.89563637971878,10.89563637971878,0.0,0.0
51.0089,-11.27302497625351,-11.27302497625351,11.08074814081192,11.08074814081192,0.0,0.0
51.0189,-11.082858145236969,-11.082858145236969,11.033934652805328,11.033934652805328,0.0,0.0
51.0289,-11.208535730838776,-11.208535730838776,11.154053807258606,11.154053807258606,0.0,0.0
51.0389,-11.504095494747162,-11.504095494747162,11.189523339271545,11.189523339271545,0.0,0.0
51.0489,-11.244080364704132,-11.244080364704132,11.677177548408508,11.677177548408508,0.0,0.0
51.0589,-10.180941224098206,-10.180941224098206,12.09344208240509,12.09344208240509,0.0,0.0
51.0689,-10.448400378227234,-10.448400378227234,12.391811907291412,12.391811907291412,0.0,0.0
51.0789,-8.769569993019104,-8.769569993019104,11.907539963722229,11.907539963722229,0.0,0.0
51.0889,-8.479894995689392,-8.479894995689392,11.78401529788971,11.78401529788971,0.0,0.0
51.0989,-7.017273902893066,-7.017273902893066,11.505621671676636,11.505621671676636,0.0,0.0
51.1089,-6.424518674612045,-6.424518674612045,11.312660872936249,11.312660872936249,0.0,0.0
51.1189,-5.136068612337112,-5.136068612337112,11.537893116474152,11.537893116474152,0.0,0.0
51.1289,-2.142653614282608,-2.142653614282608,11.488054096698761,11.488054096698761,0.0,0.0
51.1389,0.8935881592333317,0.8935881592333317,11.361384987831116,11.361384987831116,0.0,0.0
51.1489,5.171998590230942,5.171998590230942,10.973319411277771,10.973319411277771,0.0,0.0
51.1589,8.040172755718231,8.040172755718231,10.526674389839172,10.526674389839172,0.0,0.0
51.1689,10.34600704908371,10.34600704908371,10.092712640762329,10.092712640762329,0.0,0.0
51.1789,11.507288217544556,11.507288217544556,9.492737352848053,9.492737352848053,0.0,0.0
51.1889,12.342073023319244,12.342073023319244,9.19349581003189,9.19349581003189,0.0,0.0
51.1989,12.983972132205963,12.983972132205963,8.378629982471466,8.378629982471466,0.0,0.0
51.2089,13.044345080852509,13.044345080852509,7.06169530749321,7.06169530749321,0.0,0.0
51.2189,13.497377336025238,13.497377336025238,5.6513893604278564,5.6513893604278564,0.0,0.0
51.2289,13.519398272037506,13.519398272037506,4.157525449991226,4.157525449991226,0.0,0.0
51.2389,13.807414770126343,13.807414770126343,2.835421711206436,2.835421711206436,0.0,0.0
51.2489,13.979301452636719,13.979301452636719,1.2391261383891106,1.2391261383891106,0.0,0.0
51.2589,14.033872783184052,14.033872783184052,-0.32652723602950573,-0.32652723602950573,0.0,0.0
51.2689,14.091080725193024,14.091080725193024,-1.6057141497731209,-1.6057141497731209,0.0,0.0
51.2789,14.073427319526672,14.073427319526672,-2.458215057849884,-2.458215057849884,0.0,0.0
51.2889,13.906634151935577,13.906634151935577,-2.743183448910713,-2.743183448910713,0.0,0.0
51.2989,13.958560824394226,13.958560824394226,-2.9309188574552536,-2.9309188574552536,0.0,0.0
51.3089,13.87178510427475,13.87178510427475,-2.777677997946739,-2.777677997946739,0.0,0.0
51.3189,13.892506957054138,13.892506957054138,-3.0644848197698593,-3.0644848197698593,0.0,0.0
51.3289,13.897099792957306,13.897099792957306,-3.434521034359932,-3.434521034359932,0.0,0.0
51.3389,13.01775723695755,13.01775723695755,-3.6030688136816025,-3.6030688136816025,0.0,0.0
51.3489,13.33973228931427,13.33973228931427,-2.9741567373275757,-2.9741567373275757,0.0,0.0
51.3589,13.213789165019989,13.213789165019989,-4.614083021879196,-4.614083021879196,0.0,0.0
51.3689,13.352587223052979,13.352587223052979,-6.229729950428009,-6.229729950428009,0.0,0.0
51.3789,13.267418146133423,13.267418146133423,-7.739312946796417,-7.739312946796417,0.0,0.0
51.3889,13.082371652126312,13.082371652126312,-9.159526526927948,-9.159526526927948,0.0,0.0
51.3989,12.803537249565125,12.803537249565125,-9.390307366847992,-9.390307366847992,0.0,0.0
51.4089,12.477988600730896,12.477988600730896,-10.070416331291199,-10.070416331291199,0.0,0.0
51.4189,12.405972182750702,12.405972182750702,-10.73455274105072,-10.73455274105072,0.0,0.0
51.4289,12.450351119041443,12.450351119041443,-10.851606130599976,-10.851606130599976,0.0,0.0
51.4389,12.867180705070496,12.867180705070496,-11.771977543830872,-11.771977543830872,0.0,0.0
51.4489,12.96713411808014,12.96713411808014,-11.851698160171509,-11.851698160171509,0.0,0.0
51.4589,13.093796074390411,13.093796074390411,-12.042126953601837,-12.042126953601837,0.0,0.0
51.4689,13.125825226306915,13.125825226306915,-12.069290578365326,-12.069290578365326,0.0,0.0
51.4789,13.610252737998962,13.610252737998962,-12.692587673664093,-12.692587673664093,0.0,0.0
51.4889,13.594020009040833,13.594020009040833,-13.1563138961792,-13.1563138961792,0.0,0.0
51.4989,13.45443069934845,13.45443069934845,-13.335772454738617,-13.335772454738617,0.0,0.0
51.5089,13.439680337905884,13.439680337905884,-13.291914761066437,-13.291914761066437,0.0,0.0
51.5189,13.396113216876984,13.396113216876984,-13.245888948440552,-13.245888948440552,0.0,0.0
51.5289,12.971527576446533,12.971527576446533,-13.18554550409317,-13.18554550409317,0.0,0.0
51.5389,12.771741449832916,12.771741449832916,-13.12662810087204,-13.12662810087204,0.0,0.0
51.5489,11.98901742696762,11.98901742696762,-12.953657805919647,-12.953657805919647,0.0,0.0
51.5589,12.065448760986328,12.065448760986328,-12.665684223175049,-12.665684223175049,0.0,0.0
51.5689,11.86426967382431,11.86426967382431,-12.728361189365387,-12.728361189365387,0.0,0.0
51.5789,11.746296286582947,11.746296286582947,-12.6920485496521,-12.6920485496521,0.0,0.0
51.5889,11.765171885490417,11.765171885490417,-12.686731517314911,-12.686731517314911,0.0,0.0
51.5989,12.236761450767517,12.236761450767517,-11.98274552822113,-11.98274552822113,0.0,0.0
51.6089,12.270101308822632,12.270101308822632,-12.1103435754776,-12.1103435754776,0.0,0.0
51.6189,12.557660043239594,12.557660043239594,-12.223555147647858,-12.223555147647858,0.0,0.0
51.6289,12.534871995449066,12.534871995449066,-12.646028995513916,-12.646028995513916,0.0,0.0
51.6389,12.690159380435944,12.690159380435944,-10.788361430168152,-10.788361430168152,0.0,0.0
51.6489,12.611609101295471,12.611609101295471,-10.510054528713226,-10.510054528713226,0.0,0.0
51.6589,12.643285095691681,12.643285095691681,-10.237245261669159,-10.237245261669159,0.0,0.0
51.6689,12.589331567287445,12.589331567287445,-9.516494572162628,-9.516494572162628,0.0,0.0
51.6789,12.535588145256042,12.535588145256042,-8.678233623504639,-8.678233623504639,0.0,0.0
51.6889,12.485957443714142,12.485957443714142,-7.554615139961243,-7.554615139961243,0.0,0.0
51.6989,12.4208664894104,12.4208664894104,-6.974011659622192,-6.974011659622192,0.0,0.0
51.7089,12.263076603412628,12.263076603412628,-4.7265395522117615,-4.7265395522117615,0.0,0.0
51.7189,12.12168574333191,12.12168574333191,-2.246338427066803,-2.246338427066803,0.0,0.0
51.7289,11.914487779140472,11.914487779140472,0.03196886507794261,0.03196886507794261,0.0,0.0
51.7389,11.627177596092224,11.627177596092224,2.392439693212509,2.392439693212509,0.0,0.0
51.7489,11.325049996376038,11.325049996376038,5.8166322112083435,5.8166322112083435,0.0,0.0
51.7589,10.955687463283539,10.955687463283539,8.495301604270935,8.495301604270935,0.0,0.0
51.7689,10.310163795948029,10.310163795948029,10.715413391590118,10.715413391590118,0.0,0.0
51.7789,9.4582200050354,9.4582200050354,12.333098351955414,12.333098351955414,0.0,0.0
51.7889,8.333867490291595,8.333867490291595,12.973687648773193,12.973687648773193,0.0,0.0
51.7989,6.973927617073059,6.973927617073059,13.17361056804657,13.17361056804657,0.0,0.0
51.8089,6.3000547885894775,6.3000547885894775,13.586884438991547,13.586884438991547,0.0,0.0
51.8189,4.965710788965225,4.965710788965225,13.754524290561676,13.754524290561676,0.0,0.0
51.8289,2.8542879223823547,2.8542879223823547,13.967489898204803,13.967489898204803,0.0,0.0
51.8389,0.8158919960260391,0.8158919960260391,14.005614817142487,14.005614817142487,0.0,0.0
51.8489,-0.3414457943290472,-0.3414457943290472,14.168936312198639,14.168936312198639,0.0,0.0
51.8589,-1.3449054211378098,-1.3449054211378098,14.12744790315628,14.12744790315628,0.0,0.0
51.8689,-1.211063414812088,-1.211063414812088,14.230876564979553,14.230876564979553,0.0,0.0
51.8789,-1.77450779825449,-1.77450779825449,14.167097210884094,14.167097210884094,0.0,0.0
51.8889,-3.0014484375715256,-3.0014484375715256,13.94723653793335,13.94723653793335,0.0,0.0
51.8989,-2.7777553349733353,-2.7777553349733353,14.064151346683502,14.064151346683502,0.0,0.0
51.9089,-1.8025531992316246,-1.8025531992316246,14.072211384773254,14.072211384773254,0.0,0.0
51.9189,-0.7024945132434368,-0.7024945132434368,13.978328704833984,13.978328704833984,0.0,0.0
51.9289,-0.21381233353167772,-0.21381233353167772,13.456266224384308,13.456266224384308,0.0,0.0
51.9389,0.9357547760009766,0.9357547760009766,13.558734655380249,13.558734655380249,0.0,0.0
51.9489,0.34641352482140064,0.34641352482140064,13.542238175868988,13.542238175868988,0.0,0.0
51.9589,-2.7009274810552597,-2.7009274810552597,13.599394261837006,13.599394261837006,0.0,0.0
51.9689,-7.5264957547187805,-7.5264957547187805,13.52755755186081,13.52755755186081,0.0,0.0
51.9789,-9.928173422813416,-9.928173422813416,13.109959065914154,13.109959065914154,0.0,0.0
51.9889,-11.302823424339294,-11.302823424339294,12.64493465423584,12.64493465423584,0.0,0.0
51.9989,-11.329323649406433,-11.329323649406433,12.53368467092514,12.53368467092514,0.0,0.0
52.0089,-12.104035019874573,-12.104035019874573,12.071670591831207,12.071670591831207,0.0,0.0
52.0189,-12.613500952720642,-12.613500952720642,11.889194548130035,11.889194548130035,0.0,0.0
52.0289,-12.90752112865448,-12.90752112865448,11.599865555763245,11.599865555763245,0.0,0.0
52.0389,-13.024742603302002,-13.024742603302002,12.233837842941284,12.233837842941284,0.0,0.0
52.0489,-13.059065043926239,-13.059065043926239,13.036705255508423,13.036705255508423,0.0,0.0
52.0589,-13.036628365516663,-13.036628365516663,12.74136632680893,12.74136632680893,0.0,0.0
52.0689,-13.04512470960617,-13.04512470960617,12.95099526643753,12.95099526643753,0.0,0.0
52.0789,-13.03726315498352,-13.03726315498352,13.093193471431732,13.093193471431732,0.0,0.0
52.0889,-13.044220805168152,-13.044220805168152,13.338864147663116,13.338864147663116,0.0,0.0
52.0989,-13.039779961109161,-13.039779961109161,13.236844539642334,13.236844539642334,0.0,0.0
52.1089,-12.265283167362213,-12.265283167362213,13.40034306049347,13.40034306049347,0.0,0.0
52.1189,-12.13854968547821,-12.13854968547821,13.461243510246277,13.461243510246277,0.0,0.0
52.1289,-12.064580619335175,-12.064580619335175,12.488062977790833,12.488062977790833,0.0,0.0
52.1389,-11.70995146036148,-11.70995146036148,12.180626392364502,12.180626392364502,0.0,0.0
52.1489,-11.162682473659515,-11.162682473659515,11.404972672462463,11.404972672462463,0.0,0.0
52.1589,-10.54262101650238,-10.54262101650238,10.54462194442749,10.54462194442749,0.0,0.0
52.1689,-10.451925694942474,-10.451925694942474,10.638573467731476,10.638573467731476,0.0,0.0
52.1789,-10.690778195858002,-10.690778195858002,10.297878384590149,10.297878384590149,0.0,0.0
52.1889,-10.713658332824707,-10.713658332824707,11.08805000782013,11.08805000782013,0.0,0.0
52.1989,-11.510469317436218,-11.510469317436218,11.78954690694809,11.78954690694809,0.0,0.0
52.2089,-11.56300038099289,-11.56300038099289,12.038511335849762,12.038511335849762,0.0,0.0
52.2189,-11.478526890277863,-11.478526890277863,12.201789915561676,12.201789915561676,0.0,0.0
52.2289,-11.171312928199768,-11.171312928199768,12.175785899162292,12.175785899162292,0.0,0.0
52.2389,-10.632394552230835,-10.632394552230835,12.197184562683105,12.197184562683105,0.0,0.0
52.2489,-9.051642715930939,-9.051642715930939,12.007379829883575,12.007379829883575,0.0,0.0
52.2589,-8.837808072566986,-8.837808072566986,11.849557757377625,11.849557757377625,0.0,0.0
52.2689,-7.436466068029404,-7.436466068029404,11.752960681915283,11.752960681915283,0.0,0.0
52.2789,-6.960700750350952,-6.960700750350952,11.576999723911285,11.576999723911285,0.0,0.0
52.2889,-4.2404477298259735,-4.2404477298259735,11.419786512851715,11.419786512851715,0.0,0.0
52.2989,-1.7926929518580437,-1.7926929518580437,11.609635949134827,11.609635949134827,0.0,0.0
52.3089,1.8176792934536934,1.8176792934536934,11.476103067398071,11.476103067398071,0.0,0.0
52.319,6.709282547235489,6.709282547235489,11.23451292514801,11.23451292514801,0.0,0.0
52.3289,9.93887186050415,9.93887186050415,10.714000761508942,10.714000761508942,0.0,0.0
52.3389,11.944115459918976,11.944115459918976,9.87388014793396,9.87388014793396,0.0,0.0
52.3489,12.450898289680481,12.450898289680481,8.753602802753448,8.753602802753448,0.0,0.0
52.3589,13.026323318481445,13.026323318481445,7.556025981903076,7.556025981903076,0.0,0.0
52.3689,13.18860411643982,13.18860411643982,6.33917436003685,6.33917436003685,0.0,0.0
52.3789,13.556016683578491,13.556016683578491,4.694369584321976,4.694369584321976,0.0,0.0
52.3889,13.859042823314667,13.859042823314667,3.6661098897457123,3.6661098897457123,0.0,0.0
52.3989,13.971530199050903,13.971530199050903,2.6840320229530334,2.6840320229530334,0.0,0.0
52.4089,14.017195701599121,14.017195701599121,1.6133594512939453,1.6133594512939453,0.0,0.0
52.4189,14.02964562177658,14.02964562177658,0.46575807966291904,0.46575807966291904,0.0,0.0
52.4289,14.140940308570862,14.140940308570862,-0.1846865750849247,-0.1846865750849247,0.0,0.0
52.4389,14.194623827934265,14.194623827934265,-1.1854829639196396,-1.1854829639196396,0.0,0.0
52.4489,14.165611267089844,14.165611267089844,-1.210385151207447,-1.210385151207447,0.0,0.0
52.4589,14.152595400810242,14.152595400810242,-1.525774821639061,-1.525774821639061,0.0,0.0
52.4689,14.178616404533386,14.178616404533386,-2.1820570528507233,-2.1820570528507233,0.0,0.0
52.4789,14.141291677951813,14.141291677951813,-2.7845998853445053,-2.7845998853445053,0.0,0.0
52.4889,14.193423986434937,14.193423986434937,-3.7561360001564026,-3.7561360001564026,0.0,0.0
52.4989,14.210011661052704,14.210011661052704,-4.086494296789169,-4.086494296789169,0.0,0.0
52.5089,14.218066334724426,14.218066334724426,-4.3734535574913025,-4.3734535574913025,0.0,0.0
52.5189,14.164129793643951,14.164129793643951,-4.562923908233643,-4.562923908233643,0.0,0.0
52.5289,13.428905010223389,13.428905010223389,-4.861896336078644,-4.861896336078644,0.0,0.0
52.5389,13.664736449718475,13.664736449718475,-5.54522305727005,-5.54522305727005,0.0,0.0
52.5489,13.428354263305664,13.428354263305664,-5.509115606546402,-5.509115606546402,0.0,0.0
52.5589,13.270845115184784,13.270845115184784,-6.67051836848259,-6.67051836848259,0.0,0.0
52.5689,13.02810251712799,13.02810251712799,-6.9254449009895325,-6.9254449009895325,0.0,0.0
52.5789,12.636188864707947,12.636188864707947,-8.160048723220825,-8.160048723220825,0.0,0.0
52.5889,12.49160885810852,12.49160885810852,-8.975507318973541,-8.975507318973541,0.0,0.0
52.5989,12.86383330821991,12.86383330821991,-10.294170677661896,-10.294170677661896,0.0,0.0
52.6089,13.240567445755005,13.240567445755005,-10.784620642662048,-10.784620642662048,0.0,0.0
52.6189,12.934244871139526,12.934244871139526,-12.135247886180878,-12.135247886180878,0.0,0.0
52.6289,13.140877783298492,13.140877783298492,-12.01828122138977,-12.01828122138977,0.0,0.0
52.6389,12.951215207576752,12.951215207576752,-12.136772274971008,-12.136772274971008,0.0,0.0
52.6489,13.040068745613098,13.040068745613098,-12.136009633541107,-12.136009633541107,0.0,0.0
52.6589,13.283428251743317,13.283428251743317,-12.18440294265747,-12.18440294265747,0.0,0.0
52.6689,13.473169505596161,13.473169505596161,-12.243918478488922,-12.243918478488922,0.0,0.0
52.6789,13.424917459487915,13.424917459487915,-12.976549565792084,-12.976549565792084,0.0,0.0
52.6889,13.14171016216278,13.14171016216278,-13.412170708179474,-13.412170708179474,0.0,0.0
52.6989,13.04041475057602,13.04041475057602,-13.219700753688812,-13.219700753688812,0.0,0.0
52.7089,12.842034101486206,12.842034101486206,-13.244951963424683,-13.244951963424683,0.0,0.0
52.7189,12.492308020591736,12.492308020591736,-13.043424189090729,-13.043424189090729,0.0,0.0
52.7289,11.984692811965942,11.984692811965942,-12.884885966777802,-12.884885966777802,0.0,0.0
52.7389,11.663622558116913,11.663622558116913,-12.73455798625946,-12.73455798625946,0.0,0.0
52.7489,11.677445769309998,11.677445769309998,-11.463392078876495,-11.463392078876495,0.0,0.0
52.7589,12.13732123374939,12.13732123374939,-12.05088883638382,-12.05088883638382,0.0,0.0
52.7689,12.22528338432312,12.22528338432312,-11.953858137130737,-11.953858137130737,0.0,0.0
52.7789,12.533132135868073,12.533132135868073,-11.78660899400711,-11.78660899400711,0.0,0.0
52.7889,12.506403028964996,12.506403028964996,-11.510494351387024,-11.510494351387024,0.0,0.0
52.7989,12.446684539318085,12.446684539318085,-11.040875315666199,-11.040875315666199,0.0,0.0
52.8089,12.458677589893341,12.458677589893341,-10.525068640708923,-10.525068640708923,0.0,0.0
52.8189,12.461531460285187,12.461531460285187,-9.84356939792633,-9.84356939792633,0.0,0.0
52.8289,12.401143312454224,12.401143312454224,-8.340030312538147,-8.340030312538147,0.0,0.0
52.8389,12.355278432369232,12.355278432369232,-6.893957108259201,-6.893957108259201,0.0,0.0
52.8489,12.278056740760803,12.278056740760803,-5.847950130701065,-5.847950130701065,0.0,0.0
52.8589,12.196938693523407,12.196938693523407,-3.6588869243860245,-3.6588869243860245,0.0,0.0
52.8689,12.35370397567749,12.35370397567749,-1.4370939508080482,-1.4370939508080482,0.0,0.0
52.8789,12.063990533351898,12.063990533351898,1.2832225486636162,1.2832225486636162,0.0,0.0
52.8889,11.847073137760162,11.847073137760162,3.4682299196720123,3.4682299196720123,0.0,0.0
52.8989,11.536277532577515,11.536277532577515,7.6697105169296265,7.6697105169296265,0.0,0.0
52.9089,10.956804156303406,10.956804156303406,9.950602948665619,9.950602948665619,0.0,0.0
52.9189,10.39100468158722,10.39100468158722,11.292714178562164,11.292714178562164,0.0,0.0
52.9289,9.912526309490204,9.912526309490204,11.785116791725159,11.785116791725159,0.0,0.0
52.9389,9.43491518497467,9.43491518497467,12.547168135643005,12.547168135643005,0.0,0.0
52.9489,8.610043823719025,8.610043823719025,12.873104810714722,12.873104810714722,0.0,0.0
52.9589,7.618735134601593,7.618735134601593,13.062318563461304,13.062318563461304,0.0,0.0
