Time_s,ref_tau_L,new_tau_L,ref_tau_R,new_tau_R,err_L,err_R
61.6587,11.963607966899872,11.963607966899872,-1.548248939216137,-1.548248939216137,0.0,0.0
61.6687,11.65445476770401,11.65445476770401,-2.2492345422506332,-2.2492345422506332,0.0,0.0
61.6787,12.002270221710205,12.002270221710205,-2.757883742451668,-2.757883742451668,0.0,0.0
61.6887,11.465055048465729,11.465055048465729,-2.7673999965190887,-2.7673999965190887,0.0,0.0
61.6987,10.814860761165619,10.814860761165619,-2.577797546982765,-2.577797546982765,0.0,0.0
61.7087,10.849819779396057,10.849819779396057,-2.116110250353813,-2.116110250353813,0.0,0.0
61.7187,10.054775476455688,10.054775476455688,-1.843777634203434,-1.843777634203434,0.0,0.0
61.7287,10.17935335636139,10.17935335636139,-2.4041522294282913,-2.4041522294282913,0.0,0.0
61.7387,10.579189360141754,10.579189360141754,-3.6513635516166687,-3.6513635516166687,0.0,0.0
61.7487,10.888104736804962,10.888104736804962,-5.56335523724556,-5.56335523724556,0.0,0.0
61.7587,11.102696657180786,11.102696657180786,-7.508439123630524,-7.508439123630524,0.0,0.0
61.7687,11.44525408744812,11.44525408744812,-9.643818140029907,-9.643818140029907,0.0,0.0
61.7787,11.275092959403992,11.275092959403992,-9.882068932056427,-9.882068932056427,0.0,0.0
61.7887,11.424710154533386,11.424710154533386,-10.283046662807465,-10.283046662807465,0.0,0.0
61.7987,11.300190389156342,11.300190389156342,-9.954838156700134,-9.954838156700134,0.0,0.0
61.8087,11.419420838356018,11.419420838356018,-9.941413700580597,-9.941413700580597,0.0,0.0
61.8187,11.296147406101227,11.296147406101227,-9.84102487564087,-9.84102487564087,0.0,0.0
61.8287,11.15859568119049,11.15859568119049,-9.128483533859253,-9.128483533859253,0.0,0.0
61.8387,11.129538416862488,11.129538416862488,-8.798395693302155,-8.798395693302155,0.0,0.0
61.8487,10.609796941280365,10.609796941280365,-8.331252336502075,-8.331252336502075,0.0,0.0
61.8587,10.769778192043304,10.769778192043304,-8.164943754673004,-8.164943754673004,0.0,0.0
61.8687,10.428869426250458,10.428869426250458,-7.847874462604523,-7.847874462604523,0.0,0.0
61.8787,10.495848655700684,10.495848655700684,-7.755066454410553,-7.755066454410553,0.0,0.0
61.8887,10.71745365858078,10.71745365858078,-7.860373556613922,-7.860373556613922,0.0,0.0
61.8987,10.855913758277893,10.855913758277893,-7.9625362157821655,-7.9625362157821655,0.0,0.0
61.9087,10.911964774131775,10.911964774131775,-7.9680052399635315,-7.9680052399635315,0.0,0.0
61.9187,10.945300161838531,10.945300161838531,-8.113768100738525,-8.113768100738525,0.0,0.0
61.9287,10.963464975357056,10.963464975357056,-8.14048558473587,-8.14048558473587,0.0,0.0
61.9387,10.95871388912201,10.95871388912201,-7.596230506896973,-7.596230506896973,0.0,0.0
61.9487,10.93105137348175,10.93105137348175,-7.610349655151367,-7.610349655151367,0.0,0.0
61.9587,10.65412312746048,10.65412312746048,-6.920759528875351,-6.920759528875351,0.0,0.0
61.9687,10.762587189674377,10.762587189674377,-6.330359727144241,-6.330359727144241,0.0,0.0
61.9787,10.743618607521057,10.743618607521057,-5.6372930109500885,-5.6372930109500885,0.0,0.0
61.9887,10.635489821434021,10.635489821434021,-4.246630668640137,-4.246630668640137,0.0,0.0
61.9987,10.639622211456299,10.639622211456299,-3.2794196158647537,-3.2794196158647537,0.0,0.0
62.0087,10.342145562171936,10.342145562171936,-0.44068872928619385,-0.44068872928619385,0.0,0.0
62.0187,10.21100252866745,10.21100252866745,0.4107645247131586,0.4107645247131586,0.0,0.0
62.0287,10.082078576087952,10.082078576087952,2.7566655725240707,2.7566655725240707,0.0,0.0
62.0387,9.785461127758026,9.785461127758026,4.103797674179077,4.103797674179077,0.0,0.0
62.0487,9.503451883792877,9.503451883792877,5.717713683843613,5.717713683843613,0.0,0.0
62.0587,8.996912240982056,8.996912240982056,7.362397313117981,7.362397313117981,0.0,0.0
62.0687,8.043402135372162,8.043402135372162,9.23870176076889,9.23870176076889,0.0,0.0
62.0787,7.092828154563904,7.092828154563904,9.73082184791565,9.73082184791565,0.0,0.0
62.0887,5.881831794977188,5.881831794977188,10.956743359565735,10.956743359565735,0.0,0.0
62.0987,4.473449885845184,4.473449885845184,11.565272212028503,11.565272212028503,0.0,0.0
62.1087,2.7400508522987366,2.7400508522987366,12.109971642494202,12.109971642494202,0.0,0.0
62.1187,0.937819629907608,0.937819629907608,12.439810931682587,12.439810931682587,0.0,0.0
62.1287,-0.6194747798144817,-0.6194747798144817,12.631211578845978,12.631211578845978,0.0,0.0
62.1387,-1.528145782649517,-1.528145782649517,12.803094685077667,12.803094685077667,0.0,0.0
62.1487,-1.470016948878765,-1.470016948878765,12.681892812252045,12.681892812252045,0.0,0.0
62.1587,-1.6621022298932076,-1.6621022298932076,12.669261395931244,12.669261395931244,0.0,0.0
62.1687,-0.8847043476998806,-0.8847043476998806,12.495708167552948,12.495708167552948,0.0,0.0
62.1787,-1.8575683236122131,-1.8575683236122131,12.422711849212646,12.422711849212646,0.0,0.0
62.1887,-2.155487537384033,-2.155487537384033,12.600103318691254,12.600103318691254,0.0,0.0
62.1987,-2.49716654419899,-2.49716654419899,12.82441645860672,12.82441645860672,0.0,0.0
62.2087,-2.841058596968651,-2.841058596968651,12.668803632259369,12.668803632259369,0.0,0.0
62.2187,-1.5114425495266914,-1.5114425495266914,12.48123586177826,12.48123586177826,0.0,0.0
62.2287,-2.1367400139570236,-2.1367400139570236,12.112047672271729,12.112047672271729,0.0,0.0
62.2387,-1.612894982099533,-1.612894982099533,12.26114273071289,12.26114273071289,0.0,0.0
62.2487,-3.708644136786461,-3.708644136786461,12.328114807605743,12.328114807605743,0.0,0.0
62.2587,-4.76259246468544,-4.76259246468544,12.683290243148804,12.683290243148804,0.0,0.0
62.2687,-5.967506915330887,-5.967506915330887,12.821355164051056,12.821355164051056,0.0,0.0
62.2787,-6.533050686120987,-6.533050686120987,12.886286079883575,12.886286079883575,0.0,0.0
62.2887,-7.165998816490173,-7.165998816490173,12.719351649284363,12.719351649284363,0.0,0.0
62.2987,-7.178046852350235,-7.178046852350235,12.80622124671936,12.80622124671936,0.0,0.0
62.3087,-9.075005650520325,-9.075005650520325,11.514399647712708,11.514399647712708,0.0,0.0
62.3187,-9.361279606819153,-9.361279606819153,12.041296362876892,12.041296362876892,0.0,0.0
62.3287,-10.588979423046112,-10.588979423046112,11.437479257583618,11.437479257583618,0.0,0.0
62.3387,-9.959323704242706,-9.959323704242706,11.00346565246582,11.00346565246582,0.0,0.0
62.3487,-10.047351121902466,-10.047351121902466,11.082444190979004,11.082444190979004,0.0,0.0
62.3587,-9.974252879619598,-9.974252879619598,11.17883026599884,11.17883026599884,0.0,0.0
62.3687,-9.98542070388794,-9.98542070388794,11.149112284183502,11.149112284183502,0.0,0.0
62.3787,-9.168234765529633,-9.168234765529633,11.249239146709442,11.249239146709442,0.0,0.0
62.3887,-9.01531308889389,-9.01531308889389,11.330284774303436,11.330284774303436,0.0,0.0
62.3987,-8.892127275466919,-8.892127275466919,11.492415368556976,11.492415368556976,0.0,0.0
62.4087,-8.655136227607727,-8.655136227607727,11.552117764949799,11.552117764949799,0.0,0.0
62.4187,-8.35397869348526,-8.35397869348526,11.593500673770905,11.593500673770905,0.0,0.0
62.4287,-7.874943315982819,-7.874943315982819,11.140245795249939,11.140245795249939,0.0,0.0
62.4387,-7.163649201393127,-7.163649201393127,10.375747382640839,10.375747382640839,0.0,0.0
62.4487,-6.238807439804077,-6.238807439804077,10.400175154209137,10.400175154209137,0.0,0.0
62.4587,-5.9852103888988495,-5.9852103888988495,10.014373362064362,10.014373362064362,0.0,0.0
62.4687,-5.932146906852722,-5.932146906852722,10.369774103164673,10.369774103164673,0.0,0.0
62.4787,-6.3419365882873535,-6.3419365882873535,10.686424970626831,10.686424970626831,0.0,0.0
62.4887,-6.739011257886887,-6.739011257886887,11.067731380462646,11.067731380462646,0.0,0.0
62.4987,-6.90119281411171,-6.90119281411171,10.941149890422821,10.941149890422821,0.0,0.0
62.5087,-6.631424278020859,-6.631424278020859,10.82128643989563,10.82128643989563,0.0,0.0
62.5187,-5.994109064340591,-5.994109064340591,10.459446609020233,10.459446609020233,0.0,0.0
62.5287,-5.214970707893372,-5.214970707893372,10.310338139533997,10.310338139533997,0.0,0.0
62.5387,-3.620089218020439,-3.620089218020439,10.032769739627838,10.032769739627838,0.0,0.0
62.5487,-2.4605505913496017,-2.4605505913496017,9.921738803386688,9.921738803386688,0.0,0.0
62.5587,-1.7247342690825462,-1.7247342690825462,9.963191449642181,9.963191449642181,0.0,0.0
62.5687,-1.0327953100204468,-1.0327953100204468,9.941772222518921,9.941772222518921,0.0,0.0
62.5787,0.08981202263385057,0.08981202263385057,9.982021450996399,9.982021450996399,0.0,0.0
62.5887,2.0749157667160034,2.0749157667160034,9.85657274723053,9.85657274723053,0.0,0.0
62.5987,3.790740966796875,3.790740966796875,9.566333591938019,9.566333591938019,0.0,0.0
62.6087,7.38209456205368,7.38209456205368,8.431727886199951,8.431727886199951,0.0,0.0
62.6187,9.289089739322662,9.289089739322662,6.827488392591476,6.827488392591476,0.0,0.0
62.6287,10.602323412895203,10.602323412895203,5.418541878461838,5.418541878461838,0.0,0.0
62.6387,11.591534614562988,11.591534614562988,3.8350246846675873,3.8350246846675873,0.0,0.0
62.6487,11.695135831832886,11.695135831832886,3.8069383800029755,3.8069383800029755,0.0,0.0
62.6587,11.665350794792175,11.665350794792175,2.6521680504083633,2.6521680504083633,0.0,0.0
62.6687,12.211397588253021,12.211397588253021,2.0955754816532135,2.0955754816532135,0.0,0.0
62.6787,12.432090640068054,12.432090640068054,0.8059711195528507,0.8059711195528507,0.0,0.0
62.6887,12.450738251209259,12.450738251209259,-0.696887131780386,-0.696887131780386,0.0,0.0
62.6987,12.733416259288788,12.733416259288788,-1.4351525902748108,-1.4351525902748108,0.0,0.0
62.7087,12.862445712089539,12.862445712089539,-2.107180282473564,-2.107180282473564,0.0,0.0
62.7187,12.830881476402283,12.830881476402283,-2.27804996073246,-2.27804996073246,0.0,0.0
62.7287,12.6429945230484,12.6429945230484,-2.458670139312744,-2.458670139312744,0.0,0.0
62.7387,12.446179389953613,12.446179389953613,-1.9143810868263245,-1.9143810868263245,0.0,0.0
62.7487,12.368254959583282,12.368254959583282,-1.6354354843497276,-1.6354354843497276,0.0,0.0
62.7587,12.537974417209625,12.537974417209625,-1.5555381774902344,-1.5555381774902344,0.0,0.0
62.7687,12.317122220993042,12.317122220993042,-1.4019353315234184,-1.4019353315234184,0.0,0.0
